anime_id,title,type,score,scored_by,status,episodes,source,members,favorites,rating,sfw,start_year,start_season,genres,demographics,studios
4450,Chrno Crusade: Az demo Wakaru Chrno Crusade Kouza,special,Average,3553,finished_airing,11,Non-Original,10388,9,pg_13,True,2004,spring,Adventure,None,Gonzo
38467,Wu Geng Ji Zhi San Jie,ona,High,637,finished_airing,42,Non-Original,2116,9,pg_13,True,2019,fall,Action,None,Sparkly Key Animation Studio
8987,Princess Knight☆Catue,ova,Average,2408,finished_airing,3,Non-Original,6206,42,rx,False,2010,spring,Hentai,None,Studio 9 Maiami
36828,Caligula (TV),tv,Average,24956,finished_airing,12,Non-Original,72798,103,pg_13,True,2018,spring,Action,None,Satelight
13169,Buta,movie,Average,4701,finished_airing,1,original,8466,6,g,True,2012,winter,Adventure,None,Telecom Animation Film
39221,Bem,tv,Average,19990,finished_airing,12,original,64176,82,pg_13,True,2019,summer,Action,None,Production I.G
28713,Isuca: Gokuraku,ova,Average,9085,finished_airing,1,Non-Original,20643,8,r+,True,2015,summer,Comedy,Seinen,Arms
3136,Ochamegami Monogatari: Korokoro Pollon,tv,Average,1324,finished_airing,46,Non-Original,2785,6,g,True,1982,spring,Comedy,None,Kokusai Eigasha
14373,Arata naru Sekai: World's/Start/Load/End,ova,Average,8661,finished_airing,1,original,19715,21,pg_13,True,2012,fall,Sci-Fi,None,Madhouse
10014,Shouwa Monogatari,tv,Average,1432,finished_airing,13,original,5434,8,pg,True,2011,spring,Drama,None,WAO World
7969,Rin x Sen: Hakudaku Onna Kyoushi to Yaroudomo,ova,Average,3314,finished_airing,2,Non-Original,8806,26,rx,False,2010,spring,Hentai,None,Suzuki Mirano
1041,Zetsuai 1989,ova,Average,6094,finished_airing,1,Non-Original,12020,39,pg_13,False,1992,summer,Boys Love,None,Madhouse
10016,Kizuna Ichigeki,movie,Average,3390,finished_airing,1,original,6018,2,g,True,2011,winter,Comedy,None,Ascension
36148,Wangu Xian Qiong,ona,Average,1340,finished_airing,12,Non-Original,4820,13,pg_13,True,2017,spring,Adventure,None,Haoliners Animation League
4503,Choujikuu Kidan Southern Cross,tv,Average,3022,finished_airing,23,original,7210,16,r+,True,1984,spring,Action,None,Tatsunoko Production
28447,Shingeki no Bahamut: Genesis - Roundup,special,Average,6194,finished_airing,1,Non-Original,15246,7,r,True,2014,fall,Action,None,MAPPA
706,Comic Party Revolution,tv,Average,3823,finished_airing,13,Non-Original,9224,6,pg_13,True,2005,spring,Comedy,None,Radix
42898,Wan Jie Xian Zong 4th Season,ona,High,764,finished_airing,48,Non-Original,1679,2,pg_13,True,2020,summer,Action,None,Ruo Hong Culture
10457,JK to Inkou Kyoushi 4,ova,Average,2999,finished_airing,2,Non-Original,8868,17,rx,False,2011,spring,Hentai,None,PoRO
4876,Hashire Melos (Movie),movie,Average,1412,finished_airing,1,Non-Original,5775,6,pg_13,True,1992,spring,Action,None,Visual 80
729,Hiatari Ryoukou!,tv,High,972,finished_airing,48,Non-Original,4609,9,pg_13,True,1987,spring,Comedy,Shoujo,Group TAC
31422,Minami Kamakura Koukou Joshi Jitenshabu,tv,Average,7167,finished_airing,12,Non-Original,19738,15,pg_13,True,2017,winter,Sports,Shounen,J.C.Staff
1706,Gun Frontier,tv,Average,3353,finished_airing,13,Non-Original,9622,17,pg_13,True,2002,spring,Action,Seinen,Vega Entertainment
34543,Dive!!,tv,Average,17030,finished_airing,12,Non-Original,48633,66,pg_13,True,2017,summer,Comedy,None,Zero-G
1572,Jungle Taitei,tv,Average,2738,finished_airing,52,Non-Original,7195,18,g,True,1965,fall,Adventure,Kids,Mushi Production
2032,Wellber no Monogatari: Sisters of Wellber,tv,Average,2543,finished_airing,13,original,8821,7,pg_13,True,2007,spring,Action,None,Trans Arts
8908,Tales of Symphonia The Animation: Kaette Kita Kratos-sensei no Private Lesson,special,Average,2041,finished_airing,1,Non-Original,5629,1,g,True,2008,summer,Comedy,None,ufotable
31400,Rinkan Biyaku Chuudoku: Nigeba Nashi! 1428-nin no Seito Zenin ni Sex Sareru Reijou Sayaka,ova,Average,3350,finished_airing,2,Non-Original,8489,57,rx,False,2015,fall,Hentai,None,BreakBottle
21363,Tokubetsu Jugyou 3 SLG The Animation,ova,Average,2124,finished_airing,2,Non-Original,5977,42,rx,False,2014,winter,Hentai,None,Anime Antenna Iinkai
31318,Comet Lucifer,tv,Average,44006,finished_airing,12,original,103251,90,pg_13,True,2015,fall,Action,None,8bit
37860,Free!: Take Your Marks: Character Butai Aisatsu,movie,Average,1428,finished_airing,4,original,6084,1,pg_13,True,2017,fall,Comedy,None,Kyoto Animation
38464,Ashita Sekai ga Owaru toshitemo,movie,Average,5534,finished_airing,1,original,21961,48,pg_13,True,2019,winter,Drama,None,Craftar Studios
36992,Tomie,special,Average,12622,finished_airing,2,Non-Original,30329,83,r,True,2018,spring,Drama,Josei,Studio Deen
1044,Taiyou no Ouji: Horus no Daibouken,movie,Average,3743,finished_airing,1,Non-Original,7708,12,g,True,1968,summer,Adventure,None,Toei Animation
8062,Mai-HiME: Kuro no Mai/Saigo no Bansan,special,Average,2384,finished_airing,1,original,5789,4,pg_13,True,2010,winter,Comedy,None,Sunrise
40062,Ling Jian Zun 2nd Season,ona,High,1068,finished_airing,30,Non-Original,2162,4,pg_13,True,2019,spring,Action,None,Soyep
965,Yoshinaga-sanchi no Gargoyle,tv,Average,1583,finished_airing,13,Non-Original,4784,7,pg,True,2006,spring,Comedy,None,Studio Hibari
37446,Hyakuren no Haou to Seiyaku no Valkyria,tv,Average,80418,finished_airing,12,Non-Original,167886,274,pg_13,True,2018,summer,Fantasy,None,EMT Squared
9014,Kuttsukiboshi,ova,Average,20417,finished_airing,2,original,39599,109,pg_13,True,2010,summer,Drama,None,Primastea
1166,Sakura Taisen: Gouka Kenran,ova,Average,1540,finished_airing,6,Non-Original,4299,8,pg_13,True,1999,fall,Adventure,Shounen,Radix
3641,Naisho no Tsubomi,ova,Average,3463,finished_airing,3,Non-Original,7754,7,pg,True,2008,spring,Romance,Kids,Studio Kikan
23989,Maken-Ki! Two Specials,special,Average,9809,finished_airing,5,Non-Original,23640,14,r+,True,2014,winter,Ecchi,None,Xebec
1042,Bronze: Zetsuai Since 1989,ova,Average,5429,finished_airing,1,Non-Original,10229,34,r,False,1996,fall,Boys Love,None,Production I.G
36914,Fate/Grand Order: Himuro no Tenchi - 7-nin no Saikyou Ijin-hen,special,Average,6110,finished_airing,1,Non-Original,17957,12,pg_13,True,2017,fall,Comedy,None,ufotable
921,Nurse Witch Komugi-chan Magikarte Z,ova,Average,2414,finished_airing,2,original,5849,5,pg_13,True,2004,summer,Comedy,None,Tatsunoko Production
2165,Gegege no Kitarou (2007),tv,Average,1343,finished_airing,100,Non-Original,5035,12,g,True,2007,spring,Comedy,None,Toei Animation
2955,Hana no Joshi Announcer: Newscaster Etsuko,ova,Average,4291,finished_airing,2,original,9156,35,rx,False,2004,spring,Hentai,None,AT-2
33291,Pinkerton,ova,Average,2805,finished_airing,3,Non-Original,8238,32,rx,False,2016,summer,Hentai,None,Queen Bee
11769,Gokujo.: Gokurakuin Joshikou Ryou Monogatari,tv,Average,12162,finished_airing,12,Non-Original,29850,37,pg_13,True,2012,winter,Comedy,Seinen,LMD
825,King of Fighters: Another Day,ona,Average,7141,finished_airing,4,Non-Original,12088,22,pg_13,True,2005,fall,Adventure,Shounen,Production I.G
2084,NG Knight Ramune & 40,tv,High,860,finished_airing,38,original,3135,22,pg_13,True,1990,spring,Adventure,Shounen,Production Reed
1129,UFO Princess Valkyrie: Shichiten Battou Hanayome Shuugyou,special,Average,1518,finished_airing,1,Non-Original,3558,1,pg_13,True,2003,summer,Comedy,None,TNK
1599,Eat-Man '98,tv,Average,2112,finished_airing,12,Non-Original,5452,9,pg_13,True,1998,fall,Action,Shounen,Studio Deen
9001,Je T'aime,ova,Average,3523,finished_airing,1,original,7242,16,r,True,2010,summer,Sci-Fi,None,Production I.G
35522,Stella no Mahou Specials,special,Average,1938,finished_airing,2,Non-Original,4390,3,pg_13,True,2017,winter,Comedy,None,SILVER LINK.
28835,Tesagure! Bukatsumono Spin-off Purupurun Sharumu to Asobou,tv,Average,1296,finished_airing,12,original,3924,16,pg_13,True,2015,spring,Slice of Life,None,Yaoyorozu
43793,Knight of Erin,ova,Average,2789,finished_airing,4,Non-Original,6002,24,rx,False,2020,fall,Fantasy,None,Majin
6041,Honoo no Haramase Doukyuusei,ova,Average,2583,finished_airing,2,Non-Original,8004,16,rx,False,2008,fall,Hentai,None,T-Rex
11997,Tsundere Inran Shoujo Sukumi,ova,Average,3319,finished_airing,2,Non-Original,8632,25,rx,False,2012,winter,Hentai,None,Studio 9 Maiami
3941,Rensa Byoutou,ova,Average,1803,finished_airing,2,Non-Original,4963,11,rx,False,2007,spring,Hentai,None,Anime Antenna Iinkai
4124,Futari wa Precure: Splash☆Star Movie - Tick Tack Kiki Ippatsu!,movie,Average,1930,finished_airing,1,original,4552,3,g,True,2006,fall,Fantasy,Kids,Toei Animation
39063,Fairy Gone,tv,Average,49907,finished_airing,12,original,155944,191,pg_13,True,2019,spring,Action,None,P.A. Works
163,Power Stone,tv,Average,3483,finished_airing,26,Non-Original,7235,22,pg,True,1999,spring,Adventure,Shounen,Pierrot
1085,Interlude,ova,Average,4760,finished_airing,3,Non-Original,13101,18,r,True,2004,winter,Adventure,None,Toei Animation
6312,Taiho Shichau zo: Full Throttle - Watashitachi no Iru Basho,special,High,1072,finished_airing,1,Non-Original,3066,1,pg_13,True,2008,summer,Action,None,Studio Deen
34453,Uma Musume: Pretty Derby,ona,Average,2752,finished_airing,1,Non-Original,8536,16,g,True,2016,winter,Sports,None,P.A. Works
3008,Time Bokan Series: Yatterman,tv,Average,2131,finished_airing,108,original,4740,17,g,True,1977,winter,Adventure,None,Tatsunoko Production
751,Bomberman Jetters,tv,Average,1344,finished_airing,52,Non-Original,4029,44,g,True,2002,fall,Action,None,Studio Deen
3203,Chibi Maruko-chan Movie,movie,High,847,finished_airing,1,Non-Original,1845,3,g,True,1990,fall,Comedy,Shoujo,Nippon Animation
1734,Ajimu: Kaigan Monogatari,ona,Average,5783,finished_airing,4,original,13934,20,pg_13,True,2001,spring,Comedy,None,Actas
33102,Nijiiro Days: Houkago Special,special,Average,2037,finished_airing,1,Non-Original,7436,5,pg_13,True,2016,spring,Comedy,Shoujo,Production Reed
2531,Gibomai,ova,Average,2605,finished_airing,2,Non-Original,6099,22,rx,False,2002,fall,Hentai,None,Mook Animation
1635,Ai Shimai 2: Futari no Kajitsu,ova,Average,3677,finished_airing,2,Non-Original,8232,17,rx,False,2003,winter,Hentai,None,Actas
38262,Pingu in the City (2018),tv,Average,4858,finished_airing,26,Non-Original,9709,112,g,True,2018,fall,Comedy,Kids,Polygon Pictures
1130,Windaria,movie,Average,3556,finished_airing,1,original,8571,29,r+,True,1986,summer,Action,None,Kaname Productions
2789,B-Legend! Battle B-Daman,tv,Average,7142,finished_airing,52,Non-Original,12581,27,pg,True,2004,winter,Adventure,Kids,Nippon Animation
3668,Telepathy Shoujo Ran,tv,Average,2531,finished_airing,26,Non-Original,8626,4,pg_13,True,2008,summer,Fantasy,None,TMS Entertainment
5725,Kodai Ouja Kyouryuu King: Yokuryuu Densetsu,tv,Average,4972,finished_airing,30,Non-Original,8666,23,g,True,2008,winter,Action,Kids,Sunrise
34246,Kimi no Mana wa Rina Witch,ova,Average,2051,finished_airing,1,Non-Original,6218,12,rx,False,2016,fall,Hentai,None,T-Rex
771,Ginyuu Mokushiroku Meine Liebe Wieder,tv,Average,2259,finished_airing,13,Non-Original,7107,17,pg_13,True,2006,winter,Drama,Shoujo,Bee Train
367,Akazukin Chacha OVA,ova,High,968,finished_airing,3,Non-Original,2510,5,g,True,1995,fall,Comedy,None,Gallop
14317,Computer Kakumei: Saikyou x Saisoku no Zunou Tanjou,special,Average,3826,finished_airing,1,original,6773,3,pg_13,True,2012,spring,Sci-Fi,None,Production I.G
39799,Val x Love,tv,Average,31722,finished_airing,12,Non-Original,85296,147,r,True,2019,fall,Comedy,Shounen,Hoods Entertainment
314,Ace wo Nerae! 2,ova,High,899,finished_airing,13,Non-Original,2683,20,pg_13,True,1988,summer,Drama,Shoujo,TMS Entertainment
32376,Kindaichi Shounen no Jikenbo Returns 2nd Season: Akechi Keibu no Jikenbo,special,High,790,finished_airing,1,Non-Original,1802,1,r,True,2015,fall,Mystery,Shounen,Toei Animation
8245,Metal Fight Beyblade vs. Taiyou: Shakunetsu no Shinryakusha Sol Blaze,movie,Average,2745,finished_airing,1,Non-Original,5970,7,pg,True,2010,summer,Adventure,Kids,SynergySP
34550,Warau Salesman New,tv,Average,7214,finished_airing,12,Non-Original,17570,15,pg_13,True,2017,spring,Comedy,Seinen,Shin-Ei Animation
47591,Kuro Gal ni Natta kara Shinyuu to shitemita.,ona,Average,12329,finished_airing,8,Non-Original,36366,451,rx,False,2021,spring,Boys Love,None,Irawias
34899,Monmusu Quest!,ona,Average,2675,finished_airing,2,Non-Original,7044,38,rx,False,2017,winter,Hentai,None,SELFISH
40102,Tsuujou Kougeki ga Zentai Kougeki de Ni-kai Kougeki no Okaasan wa Suki Desu ka? OVA,ova,Average,16823,finished_airing,1,Non-Original,38656,74,pg_13,True,2020,winter,Comedy,None,J.C.Staff
1433,Lupin III: Babylon no Ougon Densetsu,movie,Average,3570,finished_airing,1,Non-Original,7876,4,r+,True,1985,summer,Action,Seinen,Tokyo Movie Shinsha
44274,Puraore! Pride of Orange,tv,Average,6972,finished_airing,12,Non-Original,22640,91,pg_13,True,2021,fall,Sports,None,C2C
2620,Spider Riders: Yomigaeru Taiyou,tv,Average,2027,finished_airing,26,Non-Original,4388,5,pg,True,2007,spring,Action,None,Bee Train
19569,Junjou Shoujo Et Cetera,ova,Average,2288,finished_airing,2,Non-Original,6199,13,rx,False,2013,summer,Hentai,None,Studio 1st
14277,Chitose Get You!!,tv,Average,9396,finished_airing,26,Non-Original,19742,14,pg_13,True,2012,summer,Comedy,Seinen,SILVER LINK.
6901,Battle Spirits: Shounen Gekiha Dan,tv,Average,1112,finished_airing,50,Non-Original,3145,5,pg,True,2009,fall,Adventure,None,Sunrise
7598,Loups=Garous,movie,Average,7378,finished_airing,1,Non-Original,17082,8,r,True,2010,summer,Mystery,None,Production I.G
37436,Revisions,tv,Average,17918,finished_airing,12,original,59313,78,pg_13,True,2019,winter,Action,None,Shirogumi
27567,Fushigi Yuugi Special: Nakago Shikkari Shinasai!,special,High,850,finished_airing,2,Non-Original,2623,6,pg,True,1996,summer,Comedy,None,Pierrot
1879,Midnight Eye: Gokuu,ova,Average,4016,finished_airing,1,Non-Original,10268,13,r+,True,1989,winter,Action,Seinen,Madhouse
10219,Oniichan no Koto nanka Zenzen Suki ja Nai n da kara ne!! Special,special,Average,7326,finished_airing,1,Non-Original,14576,5,pg_13,True,2011,summer,Comedy,None,Zexcs
757,Kaze wo Mita Shounen,movie,Average,2051,finished_airing,1,Non-Original,5510,1,pg,True,2000,summer,Adventure,None,Brain's Base
38529,Rifle Is Beautiful,tv,Average,10248,finished_airing,12,Non-Original,34482,32,pg_13,True,2019,fall,Comedy,None,Studio 3Hz
15783,Lupin III: Touhou Kenbunroku - Another Page,special,Average,1648,finished_airing,1,Non-Original,4586,0,pg_13,True,2012,fall,Action,Seinen,TMS Entertainment
1795,Dirty Pair: Bouryaku no 005-bin,ova,Average,1718,finished_airing,1,Non-Original,4177,3,pg_13,True,1990,winter,Action,None,Sunrise
40587,Precure Miracle Leap Movie: Minna to no Fushigi na Ichinichi,movie,High,593,finished_airing,1,original,2162,4,g,True,2020,fall,Action,Shoujo,Toei Animation
423,Stratos 4 Advance,ova,Average,1482,finished_airing,6,original,3458,1,pg_13,True,2005,winter,Comedy,Shounen,Studio Fantasia
32461,Mitsuami no Kamisama,movie,Average,1599,finished_airing,1,Non-Original,4219,4,g,True,2015,fall,Drama,Seinen,Production I.G
31050,Cyborg 009 VS Devilman,ova,Average,6759,finished_airing,3,Non-Original,13145,14,r,True,2015,fall,Action,Shounen,Actas
1329,Ohoshi-sama no Rail,movie,High,983,finished_airing,1,Non-Original,3367,4,g,True,1993,summer,Drama,None,Madhouse
31105,Buddy Complex: Daremo Shiranai Ashita e,ona,Average,1133,finished_airing,1,original,3306,6,pg_13,True,2014,summer,Action,None,Sunrise
4198,Koutetsu Jeeg,tv,High,964,finished_airing,46,original,2981,8,pg_13,True,1975,fall,Action,Shounen,Toei Animation
35827,Otome*Domain The Animation,ova,Average,1861,finished_airing,1,Non-Original,4718,15,rx,False,2017,summer,Hentai,None,T-Rex
1163,Neo Ranga,tv,Average,2824,finished_airing,48,original,12617,26,pg_13,True,1998,spring,Adventure,None,Pierrot
29573,Fukubiki! Triangle: Futaba wa Atafuta ♥,ova,Average,3108,finished_airing,1,Non-Original,8125,20,rx,False,2015,winter,Hentai,None,PoRO
671,Lemon Angel Project,tv,Average,2823,finished_airing,13,Non-Original,7994,17,pg,True,2006,winter,Drama,None,Radix
2811,Soratobu Yuureisen,movie,Average,2610,finished_airing,1,Non-Original,4957,17,pg,True,1969,summer,Adventure,None,Toei Animation
36777,Utawarerumono: Tusukuru-koujo no Karei Naru Hibi,ova,Average,1855,finished_airing,1,Non-Original,8138,10,pg_13,True,2018,spring,Comedy,None,White Fox
2106,Kiss Dum: Engage Planet,tv,Average,2735,finished_airing,26,original,10127,13,pg_13,True,2007,spring,Sci-Fi,None,Satelight
40254,XL Joushi.,ona,Average,10500,finished_airing,8,Non-Original,30734,112,rx,False,2019,fall,Hentai,Josei,Magic Bus
38220,Ze Tian Ji 4th Season,ona,High,814,finished_airing,12,Non-Original,2167,3,pg_13,True,2018,summer,Action,None,Shanghai Foch Film and TV Culture Investment
3754,Tongari Boushi no Memole,tv,High,868,finished_airing,50,original,2514,6,g,True,1984,spring,Fantasy,Shoujo,Toei Animation
4804,To Heart 2 AD Plus,ova,Average,1935,finished_airing,2,Non-Original,5436,8,pg_13,True,2009,spring,Romance,None,Chaos Project
35251,Sengoku Night Blood,tv,Average,11691,finished_airing,12,Non-Original,40852,133,pg_13,True,2017,fall,Fantasy,None,Typhoon Graphics
375,Bannou Bunka Neko-Musume (1998),tv,Average,2652,finished_airing,12,original,7223,11,pg_13,True,1998,winter,Action,Seinen,Production Reed
