,anime_id,studios
969,32491,"['LIDENFILMS', 'LIDENFILMS Kyoto Studio']"
970,617,['Madhouse']
971,40904,['feel.']
972,16417,['Kyoto Animation']
973,20431,['Wit Studio']
974,8063,['Studio Deen']
975,67,['Gonzo']
976,780,['TMS Entertainment']
977,479,['Studio Deen']
978,15771,['A-1 Pictures']
979,77,['Seven Arcs']
980,356,['Studio Deen']
981,40060,['Trigger']
982,9790,['AIC ASTA']
983,1088,['Tatsunoko Production']
984,35382,['MAPPA']
985,2508,['Arms']
986,31149,['A-1 Pictures']
987,31553,['P.A. Works']
988,23225,['TYO Animations']
989,885,['Studio Deen']
990,1506,['TMS Entertainment']
991,11933,"['Madhouse', 'Studio Gokumi']"
992,41168,['Studio Colorido']
993,40269,['Larx Entertainment']
994,2951,['Sunrise']
995,427,['Gonzo']
996,39071,['J.C.Staff']
997,42940,['TMS Entertainment']
998,793,['Production I.G']
999,14967,['AIC Build']
1000,35806,['Production I.G']
1001,21273,['White Fox']
1002,29755,['Production I.G']
1003,32681,['Trigger']
1004,1292,['Gonzo']
1005,6586,['Studio Hibari']
1006,957,['Madhouse']
1007,37614,['C2C']
1008,34618,['A-1 Pictures']
1009,12069,['Madhouse']
1010,371,['Madhouse']
1011,65,['Nomad']
1012,38483,['Connect']
1013,35111,['Production I.G']
1014,34933,['MAPPA']
1015,34440,['Sunrise']
1016,34438,['Sunrise']
1017,35110,['Production I.G']
1018,9982,"['Satelight', 'A-1 Pictures']"
1019,14837,['Toei Animation']
1020,23775,['Wit Studio']
1021,433,['CoMix Wave Films']
1022,34103,['Lerche']
1023,45556,[]
1024,13851,['Xebec']
1025,85,['Sunrise']
1026,1239,['Toei Animation']
1027,40902,['J.C.Staff']
1028,11499,['Studio Deen']
1029,36538,['Shuka']
1030,477,['Hal Film Maker']
1031,30364,['Production I.G']
1032,16762,['asread.']
1033,44200,['Bones']
1034,9465,"['Production I.G', 'Xebec']"
1035,40938,['Project No.9']
1036,28497,['Passione']
1037,39175,"['Signal.MD', 'Sublimation']"
1038,14175,['P.A. Works']
1039,31821,['LIDENFILMS']
1040,969,['Bee Train']
1041,10083,['Daume']
1042,74,['Group TAC']
1043,38619,['Passione']
1044,1690,['Gonzo']
1045,38753,['Lay-duce']
1046,36214,['Zexcs']
1047,40004,"['Silver', 'Arvo Animation']"
1048,11553,['J.C.Staff']
1049,36653,['Kyoto Animation']
1050,40056,['Nut']
1051,9252,"['Production I.G', 'Xebec']"
1052,41694,['LIDENFILMS']
1053,42670,['CygamesPictures']
1054,40936,['Connect']
1055,10278,['A-1 Pictures']
1056,37348,['J.C.Staff']
1057,82,['Sunrise']
1058,49930,['J.C.Staff']
1059,38759,['Doga Kobo']
1060,34480,['J.C.Staff']
1061,32900,['8bit']
1062,123,['Pierrot']
1063,35849,"['A-1 Pictures', 'Trigger', 'CloverWorks']"
1064,28623,['Wit Studio']
1065,11633,"[""Brain's Base""]"
1066,986,['Toei Animation']
1067,1486,['Gallop']
1068,32105,['Pierrot']
1069,132,['Studio Deen']
1070,49053,['Lerche']
1071,34076,['P.A. Works']
1072,9724,"['Production I.G', 'Xebec']"
1073,2273,['Sunrise']
1074,5507,['A-1 Pictures']
1075,5177,"[""Brain's Base""]"
1076,39988,['Studio PuYUKAI']
1077,1462,"['Madhouse', 'Studio 4°C']"
1078,1195,['J.C.Staff']
1079,50346,['LIDENFILMS']
1080,8426,['AIC Classic']
1081,5420,"['Production I.G', 'Trans Arts']"
1082,38992,['Zero-G']
1083,20371,['Studio Deen']
1084,39651,['Bones']
1085,32977,['Fanworks']
1086,9963,['TMS Entertainment']
1087,2402,['Mushi Production']
1088,38186,"['Silver', 'Arvo Animation']"
1089,3652,['Studio Deen']
1090,29786,['J.C.Staff']
1091,26123,['GoHands']
1092,19319,['Sunrise']
1093,49052,['Production I.G']
1094,34973,['Sunrise']
1095,32648,['Diomedéa']
1096,11917,['SynergySP']
1097,14407,['AIC ASTA']
1098,6922,['Studio Deen']
1099,1606,['Sunrise']
1100,2923,['Satelight']
1101,8514,"['Production I.G', 'Xebec']"
1102,26349,['Seven']
1103,47159,['Yokohama Animation Lab']
1104,64,['Nomad']
1105,50325,['A-1 Pictures']
1106,452,['Sunrise']
1107,40858,['Production I.G']
1108,5958,['AIC ASTA']
1109,6772,"['Production I.G', 'Xebec']"
1110,16592,['Lerche']
1111,6444,['Pierrot Plus']
1112,12049,"['Satelight', 'A-1 Pictures']"
1113,30187,['TROYCA']
1114,1015,['Kyoto Animation']
1115,39491,['Production I.G']
1116,2921,['Tokyo Movie Shinsha']
1117,44807,['Studio Chizu']
1118,250,['Toei Animation']
1119,40392,['Ezόla']
1120,33354,['Madhouse']
1121,36275,['Shuka']
1122,34534,['Shuka']
1123,11813,"[""Brain's Base""]"
1124,11757,['A-1 Pictures']
1125,11759,['Sunrise']
1126,8557,['Diomedéa']
1127,2471,['Shin-Ei Animation']
1128,48643,['Project No.9']
1129,10020,['AIC Build']
1130,31483,['Bones']
1131,15197,['Sunrise']
1132,32005,['TMS Entertainment']
1133,42590,['Shin-Ei Animation']
1134,37007,['Gonzo']
1135,251,['Studio Deen']
1136,68,['Gonzo']
1137,30016,['Satelight']
1138,37347,['J.C.Staff']
1139,6793,['A-1 Pictures']
1140,9181,['Xebec']
1141,31706,['SILVER LINK.']
1142,4872,['Shaft']
1143,8676,['AIC']
1144,21419,['TMS Entertainment']
1145,6802,['A-1 Pictures']
1146,34281,['Passione']
1147,49520,['Felix Film']
1148,34012,['SILVER LINK.']
1149,9366,['J.C.Staff']
1150,21473,['A-1 Pictures']
1151,462,['Toei Animation']
1152,13469,['Kyoto Animation']
1153,34443,['TMS Entertainment']
1154,31973,['Sunrise']
1155,1719,['Nomad']
1156,31711,['Xebec']
1157,33263,['Shaft']
1158,38656,['Nexus']
1159,531,['Toei Animation']
1160,10110,['feel.']
1161,517,['Studio Comet']
1162,3972,['Gallop']
1163,34414,['Satelight']
1164,8310,['TMS Entertainment']
1165,1172,['E&G Films']
1166,11235,['AIC']
1167,3713,['Studio Deen']
1168,4163,['Gonzo']
1169,1366,['TMS Entertainment']
1170,9735,['Sunrise']
1171,2472,['Pierrot']
1172,35376,['Doga Kobo']
1173,160,['AIC']
1174,16005,['Manglobe']
1175,40080,['Colored Pencil Animation']
1176,35413,['SILVER LINK.']
1177,30458,['Pierrot']
1178,4981,"['Madhouse', 'Tatsunoko Production']"
1179,32526,['Sunrise']
1180,32551,['Toei Animation']
1181,6774,['Toei Animation']
1182,48707,['J.C.Staff']
1183,40839,['TMS Entertainment']
1184,13403,['David Production']
1185,1117,['OLM']
1186,36754,['Gonzo']
1187,31433,['Production I.G']
1188,37442,['Production I.G']
1189,449,['Sunrise']
1190,875,['Studio 4°C']
1191,17641,['AIC PLUS+']
1192,33094,['A-1 Pictures']
1193,995,['M.S.C']
1194,29067,['Seven']
1195,31783,['TMS Entertainment']
1196,32948,['Zexcs']
1197,27601,['Kyoto Animation']
1198,36903,['Larx Entertainment']
1199,34262,['Bridge']
1200,34855,['Doga Kobo']
1201,24655,['Production IMS']
1202,7720,['A-1 Pictures']
1203,14833,['Arms']
1204,24227,['Shaft']
1205,32485,['J.C.Staff']
1206,12729,['TNK']
1207,8479,['Studio Deen']
1208,1029,['Studio Ghibli']
1209,25731,['Sunrise']
1210,37086,['MAPPA']
1211,6325,['Pierrot']
1212,50461,['ENGI']
1213,287,['Group TAC']
1214,134,['Madhouse']
1215,11743,['J.C.Staff']
1216,10092,"['Production I.G', 'Xebec']"
1217,1505,['TMS Entertainment']
1218,516,['Sunrise']
1219,4382,['Kyoto Animation']
1220,10033,['Toei Animation']
1221,30745,['Kyoto Animation']
1222,31389,['ufotable']
1223,101,['Kyoto Animation']
1224,30902,['TYO Animations']
1225,2559,['Nippon Animation']
1226,1253,['Toei Animation']
1227,41084,['Kinema Citrus']
1228,21899,['Sunrise']
1229,32189,['Lerche']
1230,40497,['8bit']
1231,39026,['Doga Kobo']
1232,5277,['Seven Arcs']
1233,41094,['Haoliners Animation League']
1234,8888,['Sunrise']
1235,166,['Gonzo']
1236,16528,['Wit Studio']
1237,10719,['AIC Build']
1238,19163,['Production IMS']
1239,9065,['Studio Deen']
1240,37597,['CloverWorks']
1241,32215,['TNK']
1242,2002,['Xebec']
1243,14527,"['Gainax', 'Asahi Production']"
1244,4437,['Pierrot']
1245,39355,['Lerche']
1246,25687,['Toei Animation']
1247,7588,['Manglobe']
1248,6880,['Manglobe']
1249,38787,['Connect']
1250,7627,['Bridge']
1251,1089,"['Artland', 'Tatsunoko Production']"
1252,21667,['SILVER LINK.']
1253,15487,['Production I.G']
1254,48702,['MAPPA']
1255,12815,['Pierrot']
1256,27631,['ufotable']
1257,1453,['Studio Deen']
1258,1002,['Gainax']
1259,35241,['Lerche']
1260,1470,['Sunrise']
1261,41169,['Sunrise']
1262,488,['Daume']
1263,15583,['AIC PLUS+']
1264,5060,['Studio Deen']
1265,4447,['TMS Entertainment']
1266,19291,['OLM']
1267,9890,['SynergySP']
1268,22673,['Production I.G']
1269,37621,['Shin-Ei Animation']
1270,91,['Sunrise']
1271,35198,"['Kyoto Animation', 'Animation Do']"
1272,15437,['Studio Deen']
1273,10209,['Studio Deen']
1274,9136,['A-1 Pictures']
1275,19671,"['Kyoto Animation', 'Animation Do']"
1276,379,['J.C.Staff']
1277,28405,['Lerche']
1278,5118,['Kyoto Animation']
1279,37426,"['MAPPA', 'Lapin Track']"
1280,25313,['Sunrise']
1281,27947,['Telecom Animation Film']
1282,23421,['Lerche']
1283,20853,['Bones']
1284,21743,['Doga Kobo']
1285,8311,['Pierrot Plus']
1286,208,['Studio Deen']
1287,522,['Madhouse']
1288,35823,['A-1 Pictures']
1289,587,['Group TAC']
1290,32547,['SILVER LINK.']
1291,40416,['GEEK TOYS']
1292,102,['TMS Entertainment']
1293,4053,['M.S.C']
1294,35828,['8bit']
1295,31380,['Xebec']
1296,33091,['David Production']
1297,3014,['Kitty Film Mitaka Studio']
1298,46093,['P.A. Works']
1299,6895,['Studio Deen']
1300,31931,['Xebec']
1301,901,['Toei Animation']
1302,11135,['Studio Deen']
1303,33970,['Actas']
1304,10378,['Diomedéa']
1305,34504,['GoHands']
1306,31733,['Toei Animation']
1307,4186,['Zexcs']
1308,39586,['David Production']
1309,24543,['A-1 Pictures']
1310,32949,['Lerche']
1311,28285,['Seven Arcs Pictures']
1312,38337,['Encourage Films']
1313,1914,['Madhouse']
1314,2752,['M.S.C']
1315,30911,['ufotable']
1316,2129,['P.A. Works']
1317,997,['Toei Animation']
1318,14189,['SILVER LINK.']
1319,50709,['A-1 Pictures']
1320,16009,['Madhouse']
1321,49310,['TMS Entertainment']
1322,32668,['Production I.G']
1323,10389,['Production I.G']
1324,96,['Sunrise']
1325,19369,['feel.']
1326,1412,['Tokyo Movie Shinsha']
1327,3016,"['Magic Bus', 'Kitty Film Mitaka Studio']"
1328,30191,['Shuka']
1329,48804,['OLM']
1330,11701,['P.A. Works']
1331,1813,['Ajia-Do']
1332,41710,['J.C.Staff']
1333,3603,['APPP']
1334,29575,['Collaboration Works']
1335,35821,['Diomedéa']
1336,13357,['TNK']
1337,5162,['asread.']
1338,13767,['Studio Deen']
1339,27957,['White Fox']
1340,5835,['Pierrot']
1341,98,['Sunrise']
1342,1691,['Gonzo']
1343,18893,['SANZIGEN']
1344,32071,['Digital Frontier']
1345,880,['AIC']
1346,9201,['Satelight']
1347,1379,['A.C.G.T.']
1348,5909,['Studio Deen']
1349,10396,['David Production']
1350,8038,['J.C.Staff']
1351,50,['AIC']
1352,12679,['J.C.Staff']
1353,12467,['Hoods Entertainment']
1354,906,['Toei Animation']
1355,5262,['Satelight']
1356,18619,['Actas']
1357,3841,['Madhouse']
1358,33654,['Encourage Films']
1359,35857,['Telecom Animation Film']
1360,32696,['Pierrot Plus']
1361,8476,['J.C.Staff']
1362,32951,['LIDENFILMS']
1363,35338,['A-1 Pictures']
1364,18055,['Studio Deen']
1365,19511,['Pierrot']
1366,20517,['J.C.Staff']
1367,35330,['Kamikaze Douga']
1368,35678,['Kyoto Animation']
1369,34662,['A-1 Pictures']
1370,28771,['Gallop']
1371,43691,['Pine Jam']
1372,32108,['Toei Animation']
1373,6707,['A-1 Pictures']
1374,32122,['Bandai Namco Pictures']
1375,1313,['Toei Animation']
1376,15225,['J.C.Staff']
1377,567,['Sunrise']
1378,31414,['Production Reed']
1379,34136,['Telecom Animation Film']
1380,35262,['Bones']
1381,2158,"['Tokyo Kids', 'Minami Machi Bugyousho']"
1382,49893,['Kyoto Animation']
1383,11179,['feel.']
1384,1579,['Yumeta Company']
1385,32827,['Production I.G']
1386,7661,['Studio Deen']
1387,35756,['Nexus']
1388,13203,['TMS Entertainment']
1389,38088,['Yumeta Company']
1390,7858,['AIC ASTA']
1391,35889,['Satelight']
1392,36043,['Signal.MD']
1393,9000,['Madhouse']
1394,302,['Nippon Animation']
1395,2449,['Production I.G']
1396,16353,['Doga Kobo']
1397,1536,['Xebec']
1398,15775,['A-1 Pictures']
1399,9510,['Bridge']
1400,35503,['Kinema Citrus']
1401,2563,['Hal Film Maker']
1402,13599,['Production I.G']
1403,41497,['CloverWorks']
1404,37924,"['Fanworks', 'Imagineer']"
1405,19221,['Diomedéa']
1406,25,['Gonzo']
1407,551,['Group TAC']
1408,38959,['TROYCA']
1409,34086,['ufotable']
1410,23269,['Studio Gokumi']
1411,34036,['TMS Entertainment']
1412,35639,['Pine Jam']
1413,5074,['A-1 Pictures']
1414,24913,"[""Brain's Base""]"
1415,5355,['Production I.G']
1416,43756,['Zexcs']
1417,42941,['Studio Kai']
1418,1222,['Artland']
1419,36633,['J.C.Staff']
1420,10643,['Sunrise']
1421,21105,['J.C.Staff']
1422,87,['Sunrise']
1423,36215,['Toei Animation']
1424,32863,['Lerche']
1425,33338,['Toei Animation']
1426,12117,['TMS Entertainment']
1427,5667,['Xebec']
1428,13271,['Madhouse']
1429,584,['Satelight']
1430,38699,['Bones']
1431,24627,['LIDENFILMS']
1432,43692,['J.C.Staff']
1433,42423,['GEEK TOYS']
1434,37993,['Doga Kobo']
1435,12487,['Sunrise']
1436,27,['Gonzo']
1437,28825,['Doga Kobo']
1438,2594,['Madhouse']
1439,42192,['J.C.Staff']
1440,14811,['Doga Kobo']
1441,9135,['Bones']
1442,35075,['Studio Deen']
1443,35015,"['Fanworks', 'Imagineer']"
1444,42091,['Wit Studio']
1445,48779,['Encourage Films']
1446,20787,"['Kinema Citrus', 'Orange']"
1447,13709,['Gonzo']
1448,1050,['Toei Animation']
1449,14511,['feel.']
1450,10798,['Bones']
1451,2985,['Madhouse']
1452,2596,['Production I.G']
1453,666,['APPP']
1454,34439,['Sunrise']
1455,39576,['White Fox']
1456,25519,['Studio Gokumi']
1457,37403,['Diomedéa']
1458,8074,['Madhouse']
1459,1915,['Seven Arcs']
1460,32365,['Pierrot']
1461,550,['Toei Animation']
1462,30300,['TNK']
1463,48375,['8bit']
1464,15379,['AIC Classic']
1465,42340,['SILVER LINK.']
1466,1526,['OLM']
1467,34279,['A-1 Pictures']
1468,41619,['Bridge']
1469,33089,['Yaoyorozu']
1470,18497,['Tatsunoko Production']
1471,3001,"['Telecom Animation Film', 'Shirogumi']"
1472,19951,['Madhouse']
1473,6634,['Production I.G']
1474,10216,['Production I.G']
1475,31163,"['Orange', 'Studio 3Hz']"
1476,11371,"['Production I.G', 'M.S.C']"
1477,37407,['Studio Colorido']
1478,31327,['J.C.Staff']
1479,35459,['Bones']
1480,5671,"['Gonzo', 'Picture Magic']"
1481,39705,['J.C.Staff']
1482,20709,['Pierrot Plus']
1483,10163,['Tatsunoko Production']
1484,23311,['MAPPA']
1485,4970,['Gonzo']
1486,28479,['TMS Entertainment']
1487,474,['Triangle Staff']
1488,39569,['CloverWorks']
1489,18229,['Tatsunoko Production']
1490,50549,['Wit Studio']
1491,16239,['Toei Animation']
1492,106,['Toei Animation']
1493,35320,['Madhouse']
1494,10779,['Collaboration Works']
1495,37870,['SANZIGEN']
1496,15613,['Studio Deen']
1497,32843,['Satelight']
1498,41456,['J.C.Staff']
1499,19021,['Kyoto Animation']
1500,33581,['Seven Arcs Pictures']
1501,19285,['Wit Studio']
1502,33899,['TROYCA']
1503,1824,['Madhouse']
1504,34494,['P.A. Works']
1505,441,['J.C.Staff']
1506,37959,"[""Brain's Base""]"
1507,20815,['Studio Deen']
1508,2175,['Shaft']
1509,8857,['Kyoto Animation']
1510,40685,['Studio Kai']
1511,34428,['Madhouse']
1512,31374,['Production I.G']
1513,34161,['Madhouse']
1514,38081,['Actas']
1515,25157,['Seven Arcs Pictures']
1516,76,['Seven Arcs']
1517,6768,['Sunrise']
1518,9834,"['Pierrot', 'David Production']"
1519,8460,['asread.']
1520,209,['J.C.Staff']
1521,39469,['Zero-G']
1522,31289,['Toei Animation']
1523,36702,['Wit Studio']
1524,15699,['Xebec']
1525,165,['Bones']
1526,31297,['Pierrot']
1527,15687,['Kyoto Animation']
1528,31952,['feel.']
1529,3342,['Xebec']
1530,35789,['TMS Entertainment']
1531,1096,['Production I.G']
1532,3958,"['A-1 Pictures', 'Ordet']"
1533,9047,['J.C.Staff']
1534,33929,['Bones']
1535,41353,['MAPPA']
1536,539,['AIC']
1537,46,['Gallop']
1538,14735,['TMS Entertainment']
1539,10711,"['Barnum Studio', 'TYO Animations']"
1540,22125,['Production I.G']
1541,22429,['Peak Hunt']
1542,44248,['Lerche']
1543,330,['Pierrot']
1544,4752,['Studio Deen']
1545,7662,['Bee Train']
1546,7769,['J.C.Staff']
1547,4985,['Seven Arcs']
1548,11266,['A-1 Pictures']
1549,482,['Gallop']
1550,1092,['Sunrise']
1551,37441,['Production I.G']
1552,19669,['Production I.G']
1553,1565,['OLM']
1554,1723,['Toei Animation']
1555,31326,['TNK']
1556,15195,['Studio Deen']
1557,2847,['OLM']
1558,40507,"['asread.', 'studio MOTHER']"
1559,3515,['Toei Animation']
1560,569,['Tatsunoko Production']
1561,42282,['SILVER LINK.']
1562,3848,['Toei Animation']
1563,20509,['SILVER LINK.']
1564,27899,['Pierrot']
1565,10298,['J.C.Staff']
1566,1030,['Studio Ghibli']
1567,16273,['AIC']
1568,40879,['Sunrise']
1569,3420,['J.C.Staff']
1570,37936,"['Nice Boat Animation', 'Samsara Animation Studio']"
1571,40870,['Trigger']
1572,37986,['Seven Arcs Pictures']
1573,5356,['P.A. Works']
1574,14753,"['Gonzo', 'Hoods Entertainment', 'Marone']"
1575,7222,"['Satelight', '8bit']"
1576,3604,['Shaft']
1577,3974,['A-1 Pictures']
1578,5525,['Studio Deen']
1579,19613,"['SANZIGEN', 'LIDENFILMS']"
1580,36936,['Studio Chizu']
1581,38002,['Lerche']
1582,48760,"['Studio Kai', 'HORNETS']"
1583,36962,['J.C.Staff']
1584,24455,['Satelight']
1585,33280,['production doA']
1586,710,['Shaft']
1587,18523,"['Ordet', 'LIDENFILMS']"
1588,13333,['P.A. Works']
1589,10805,['Manglobe']
1590,7044,['Shaft']
1591,3655,['J.C.Staff']
1592,1974,['Tokyo Movie Shinsha']
1593,5310,"['Satelight', '8bit']"
1594,33082,['Square Enix Visual Works']
1595,31665,['Kyoto Animation']
1596,696,['AIC']
1597,40530,['Project No.9']
1598,34514,['OLM']
1599,42826,['Diomedéa']
1600,36371,['Production I.G']
1601,34021,['Telecom Animation Film']
1602,35946,['A-1 Pictures']
1603,14941,['Satelight']
1604,9441,['Studio Hibari']
1605,167,['Bones']
1606,2116,['Tsuchida Productions']
1607,1614,"['Madhouse', 'Group TAC']"
1608,35067,['Pierrot']
1609,156,['Madhouse']
1610,28621,['A-1 Pictures']
1611,34277,['Doga Kobo']
1612,6512,['AIC']
1613,855,"['Madhouse', 'Imagin']"
1614,36480,['Hoods Drifters Studio']
1615,6046,['Production I.G']
1616,18277,"['SILVER LINK.', 'Connect']"
1617,24231,['Bones']
1618,11359,['Toei Animation']
1619,645,['Pierrot']
1620,442,['Pierrot']
1621,35798,['TMS Entertainment']
1622,37341,['C-Station']
1623,15911,['Kinema Citrus']
1624,15751,"['Ordet', 'LIDENFILMS']"
1625,34102,['David Production']
1626,6505,[]
1627,36652,['Gaina']
1628,36094,['Lerche']
1629,168,['Sunrise']
1630,39959,[]
1631,24135,['Fuji TV']
1632,42745,['J.C.Staff']
1633,1007,"['Studio Deen', 'Kitty Films']"
1634,30311,['Production I.G']
1635,33513,['Lerche']
1636,23673,['TYO Animations']
1637,36370,['Production I.G']
1638,61,['Xebec']
1639,38480,['J.C.Staff']
1640,35078,['SILVER LINK.']
1641,33190,['David Production']
1642,7902,['Bones']
1643,44059,[]
1644,253,['Shin-Ei Animation']
1645,34712,['J.C.Staff']
1646,32915,['Shuka']
1647,1004,['CoMix Wave Films']
1648,290,['Sunrise']
1649,16732,['Studio Gokumi']
1650,304,['AIC']
1651,36369,['Production I.G']
1652,15199,['Sunrise']
1653,6572,['J.C.Staff']
1654,2216,['Madhouse']
1655,17535,"['Satelight', 'A-1 Pictures']"
1656,40082,"['TMS Entertainment', 'Marza Animation Planet']"
1657,142,['Toei Animation']
1658,34547,['MAPPA']
1659,37765,"['Sunrise', 'Shochiku']"
1660,48414,"['NAZ', 'OZ']"
1661,26023,['Xebec']
1662,10153,['Seven Arcs']
1663,17187,['Production I.G']
1664,7062,['Shaft']
1665,13391,['Graphinica']
1666,27829,"['J.C.Staff', 'SANZIGEN']"
1667,37958,['Pierrot Plus']
1668,129,['Pierrot']
1669,589,['Toei Animation']
1670,15793,['Satelight']
1671,435,['Tokyo Movie Shinsha']
1672,25159,['Trigger']
1673,9379,['Shaft']
1674,38770,['TMS Entertainment']
1675,23441,['J.C.Staff']
1676,48471,['Arvo Animation']
1677,8100,['GoHands']
1678,4884,['Sunrise']
1679,40853,"['Shirogumi', 'Shin-Ei Animation']"
1680,1293,"['Pierrot', 'Studio Deen']"
1681,37996,['Lerche']
1682,14669,['AIC ASTA']
1683,12187,['Lerche']
1684,3358,"[""Brain's Base""]"
1685,376,['Arms']
1686,1212,['Hal Film Maker']
1687,41006,['Passione']
1688,37869,['SANZIGEN']
1689,7411,['Studio Eromatick']
1690,95,"['Sunrise', 'Nakamura Production']"
1691,23701,['J.C.Staff']
1692,8768,['Production I.G']
1693,30205,"[""Brain's Base""]"
1694,35249,['P.A. Works']
1695,5029,['Xebec']
1696,3225,['asread.']
1697,1240,['Toei Animation']
1698,19191,['Production I.G']
1699,345,['Pierrot']
1700,37027,['Sunrise']
1701,181,['Gonzo']
1702,21863,['Zexcs']
1703,6030,['Madhouse']
1704,1557,['Studio Deen']
1705,30714,['Wit Studio']
1706,18295,['Sunrise']
1707,35847,['Trigger']
1708,36317,['DLE']
1709,36616,['Bones']
1710,31552,['Shuka']
1711,189,['Xebec']
1712,10717,['Bones']
1713,4063,['Seven Arcs']
1714,3613,['Production I.G']
1715,2112,['Xebec']
1716,2986,['AIC ASTA']
1717,9751,['AIC']
1718,21681,['Madhouse']
1719,565,['Sunrise']
1720,18849,"[""Brain's Base""]"
1721,32871,['Production I.G']
1722,1471,['Sunrise']
1723,41103,['Nomad']
1724,644,['J.C.Staff']
1725,35658,['Production I.G']
1726,198,['Gonzo']
1727,6624,['ufotable']
1728,31722,['A-1 Pictures']
1729,49200,['Studio LAN']
1730,22839,['CoMix Wave Films']
1731,16241,['Production I.G']
1732,3466,['A.C.G.T.']
1733,13587,['AIC ASTA']
