,anime_id,type,score,scored_by,episodes,source,rating,sfw,start_season
125,11843,tv,8,378482,12.0,Non-Original,pg_13,True,winter
126,41487,tv,8,314608,12.0,Non-Original,pg_13,True,summer
127,6547,tv,8,1196177,13.0,original,pg_13,True,spring
128,41025,tv,8,281660,20.0,Non-Original,r,True,spring
129,6746,tv,8,627194,24.0,Non-Original,r,True,winter
130,40852,tv,8,461417,11.0,Non-Original,pg_13,True,winter
131,32867,tv,8,414572,12.0,Non-Original,r,True,fall
132,20899,tv,8,740326,24.0,Non-Original,r,True,spring
133,37987,movie,8,186938,1.0,Non-Original,pg_13,True,summer
134,32282,tv,8,663653,13.0,Non-Original,pg_13,True,summer
135,1210,tv,8,303004,24.0,Non-Original,r+,True,summer
136,13759,tv,8,656384,24.0,Non-Original,pg_13,True,fall
137,136,tv,8,259093,62.0,Non-Original,pg_13,True,fall
138,49926,tv,8,264094,7.0,Non-Original,r,True,fall
139,2966,tv,8,364426,13.0,Non-Original,pg_13,True,winter
140,47,movie,8,447365,1.0,Non-Original,r+,True,summer
141,31646,tv,8,255006,22.0,Non-Original,pg_13,True,fall
142,3784,movie,8,291210,1.0,original,pg_13,True,summer
143,35180,tv,8,178863,22.0,Non-Original,pg_13,True,fall
144,9260,movie,8,254482,1.0,Non-Original,r,True,winter
145,40417,tv,8,204869,25.0,Non-Original,pg_13,True,spring
146,42938,tv,9,175567,13.0,Non-Original,pg_13,True,spring
147,877,tv,8,213607,47.0,Non-Original,r+,True,spring
148,39533,tv,8,262025,11.0,Non-Original,pg_13,True,summer
149,43,movie,8,296516,1.0,Non-Original,r+,True,fall
150,18679,tv,8,873337,24.0,original,pg_13,True,fall
151,23283,tv,8,558797,11.0,original,r,True,summer
152,11771,tv,8,637670,25.0,Non-Original,pg_13,True,spring
153,31181,tv,8,214873,12.0,Non-Original,r,True,fall
154,6,tv,8,331631,26.0,Non-Original,pg_13,True,spring
155,12189,tv,8,578520,22.0,Non-Original,pg_13,True,spring
156,5341,tv,8,255770,12.0,Non-Original,pg_13,True,summer
157,35247,tv,8,171018,7.0,Non-Original,r,True,summer
158,42249,tv,8,525296,24.0,Non-Original,r,True,spring
159,11597,tv,8,404343,11.0,Non-Original,r,True,winter
160,2236,movie,8,425124,1.0,Non-Original,g,True,summer
161,38680,tv,8,324547,25.0,Non-Original,pg_13,True,spring
162,10162,tv,8,227636,11.0,Non-Original,pg_13,True,summer
163,512,movie,8,326016,1.0,Non-Original,g,True,summer
164,13125,tv,8,260666,25.0,Non-Original,r,True,fall
165,35839,tv,8,193075,13.0,original,pg_13,True,winter
166,11981,movie,8,203795,1.0,original,pg_13,True,fall
167,10863,special,8,255948,1.0,Non-Original,pg_13,True,winter
168,33049,movie,8,189605,1.0,Non-Original,r,True,winter
169,20,tv,7,1758570,220.0,Non-Original,pg_13,True,fall
170,513,movie,8,268969,1.0,original,pg,True,summer
171,7791,tv,8,350149,26.0,Non-Original,pg_13,True,spring
172,41457,tv,8,276188,11.0,Non-Original,r,True,spring
173,35790,tv,8,854579,25.0,Non-Original,pg_13,True,winter
174,14813,tv,8,767293,13.0,Non-Original,pg_13,True,spring
175,12365,tv,8,182000,25.0,Non-Original,pg_13,True,fall
176,40052,tv,8,264717,23.0,original,r,True,summer
177,39247,tv,8,214601,12.0,Non-Original,pg_13,True,summer
178,48569,tv,8,165939,12.0,Non-Original,r,True,fall
179,46095,tv,8,194817,13.0,original,r,True,spring
180,7054,tv,8,669964,26.0,Non-Original,pg_13,True,spring
181,39741,movie,8,199751,1.0,Non-Original,pg_13,True,summer
182,36862,movie,8,166476,1.0,Non-Original,r,True,winter
183,572,movie,8,209457,1.0,Non-Original,pg_13,True,winter
184,2167,tv,8,709090,23.0,Non-Original,pg_13,True,fall
185,20507,tv,7,1163493,12.0,Non-Original,pg_13,True,winter
186,35788,tv,8,538245,12.0,Non-Original,pg_13,True,fall
187,46102,tv,8,157433,13.0,original,pg_13,True,spring
188,15417,tv,9,147163,13.0,Non-Original,pg_13,True,fall
189,22135,tv,8,162675,11.0,Non-Original,pg_13,True,spring
190,31964,tv,7,1844412,13.0,Non-Original,pg_13,True,spring
191,7674,tv,8,278617,25.0,Non-Original,pg_13,True,fall
192,10030,tv,8,199500,25.0,Non-Original,pg_13,True,fall
193,5,movie,8,194574,1.0,original,r,True,summer
194,39783,tv,8,345131,12.0,Non-Original,pg_13,True,winter
195,38003,tv,8,263238,12.0,Non-Original,r,True,spring
196,45,tv,8,221570,94.0,Non-Original,pg_13,True,winter
197,33206,tv,7,668680,13.0,Non-Original,pg_13,True,winter
198,1519,tv,8,286165,12.0,Non-Original,r,True,fall
199,2025,tv,8,414168,25.0,original,r,True,spring
200,6594,tv,8,200917,12.0,Non-Original,r,True,winter
201,14513,tv,8,508200,25.0,Non-Original,pg_13,True,fall
202,38408,tv,7,924810,25.0,Non-Original,pg_13,True,fall
203,889,tv,8,438951,12.0,Non-Original,r,True,spring
204,33050,movie,8,143421,1.0,Non-Original,r,True,summer
205,28805,movie,8,205976,1.0,original,pg_13,True,summer
206,5258,tv,8,145100,26.0,Non-Original,pg_13,True,winter
207,30015,tv,7,519537,13.0,Non-Original,pg_13,True,summer
208,35557,tv,8,170361,12.0,Non-Original,pg_13,True,fall
209,223,tv,7,602322,153.0,Non-Original,pg_13,True,winter
210,227,ova,8,396438,6.0,original,pg_13,True,spring
211,9617,movie,8,175636,1.0,Non-Original,pg_13,True,fall
212,14719,tv,7,926827,26.0,Non-Original,r,True,fall
213,29803,tv,7,828146,13.0,Non-Original,r,True,summer
214,1889,tv,8,237047,24.0,Non-Original,r,True,summer
215,25013,tv,8,374483,24.0,Non-Original,pg_13,True,fall
216,35062,tv,8,333366,24.0,Non-Original,pg_13,True,fall
217,35851,movie,8,160241,1.0,original,pg_13,True,winter
218,467,tv,8,155344,26.0,Non-Original,r,True,fall
219,40787,movie,8,152018,1.0,Non-Original,pg_13,True,fall
220,34096,tv,8,127618,12.0,Non-Original,pg_13,True,winter
221,1604,tv,8,247977,203.0,Non-Original,pg_13,True,fall
222,34798,tv,8,185699,12.0,Non-Original,pg_13,True,winter
223,25537,movie,8,215752,1.0,Non-Original,r,True,fall
224,6045,tv,8,402203,25.0,Non-Original,pg_13,True,fall
225,4081,tv,8,171059,13.0,Non-Original,pg_13,True,summer
226,17265,tv,7,539564,25.0,Non-Original,pg_13,True,fall
227,14713,tv,8,298722,13.0,Non-Original,pg_13,True,fall
228,6114,tv,8,145230,26.0,Non-Original,r,True,spring
229,6675,movie,8,180957,1.0,original,r+,True,summer
230,32615,tv,7,436981,12.0,Non-Original,r,True,winter
231,36296,tv,8,226454,12.0,Non-Original,pg_13,True,spring
232,44,ova,8,130103,4.0,Non-Original,r,True,winter
233,35466,special,8,201649,4.0,Non-Original,pg_13,True,winter
234,37095,special,8,167225,1.0,Non-Original,pg_13,True,summer
235,35968,tv,7,448300,11.0,Non-Original,pg_13,True,spring
236,269,tv,7,980721,366.0,Non-Original,pg_13,True,fall
237,48561,movie,8,137493,1.0,Non-Original,r,True,fall
238,36946,movie,8,226802,1.0,Non-Original,pg_13,True,fall
239,15335,movie,8,122153,1.0,Non-Original,pg_13,True,summer
240,36949,tv,7,386210,12.0,Non-Original,pg_13,True,spring
241,48661,ona,8,155921,12.0,Non-Original,r,True,fall
242,48926,tv,8,341930,12.0,Non-Original,pg_13,True,fall
243,37675,tv,7,475837,13.0,Non-Original,r,True,summer
244,7785,tv,8,129643,11.0,Non-Original,r,True,spring
245,12531,tv,8,158292,12.0,Non-Original,pg_13,True,spring
246,185,tv,8,159824,26.0,Non-Original,pg_13,True,spring
247,37171,tv,8,194770,12.0,Non-Original,pg_13,True,summer
248,16782,movie,7,466922,1.0,original,pg_13,True,spring
249,25681,tv,8,188115,12.0,Non-Original,pg_13,True,winter
250,5681,movie,8,277961,1.0,original,pg_13,True,summer
251,232,tv,8,202711,70.0,Non-Original,pg,True,spring
252,32995,tv,7,481975,12.0,original,pg_13,True,fall
253,585,movie,8,173211,1.0,Non-Original,g,True,summer
254,27775,tv,7,427332,13.0,original,pg_13,True,spring
255,2759,movie,8,304817,1.0,original,pg_13,True,summer
256,339,tv,8,251028,13.0,original,r,True,summer
257,34822,tv,8,227898,12.0,original,pg_13,True,spring
258,19647,tv,8,122219,25.0,Non-Original,pg_13,True,fall
259,28025,tv,8,219094,4.0,Non-Original,r,True,fall
260,2034,tv,8,267628,24.0,Non-Original,pg_13,True,spring
261,2418,movie,8,153043,1.0,original,r,True,summer
262,4282,movie,8,122767,1.0,Non-Original,r,True,summer
263,1482,tv,8,272512,103.0,Non-Original,pg_13,True,fall
264,35507,tv,7,607383,12.0,Non-Original,pg_13,True,summer
265,39565,movie,8,278842,1.0,Non-Original,pg_13,True,fall
266,38668,tv,8,227968,12.0,Non-Original,r,True,winter
267,3588,tv,7,781758,51.0,Non-Original,pg_13,True,spring
268,10800,tv,8,169065,25.0,Non-Original,pg_13,True,fall
269,170,tv,8,120144,101.0,Non-Original,pg_13,True,fall
270,1943,movie,8,235801,1.0,Non-Original,r+,True,fall
271,22319,tv,7,1686035,12.0,Non-Original,r,True,summer
272,3002,tv,8,145126,26.0,Non-Original,r,True,fall
273,39195,tv,7,463944,12.0,Non-Original,r,True,fall
274,5300,tv,8,116038,13.0,Non-Original,pg_13,True,winter
275,42923,tv,8,229772,12.0,original,pg_13,True,winter
276,8425,tv,8,214484,24.0,Non-Original,r,True,winter
277,15689,tv,7,314533,4.0,Non-Original,r,True,fall
278,5680,tv,7,526590,13.0,Non-Original,pg_13,True,spring
279,21939,tv,8,107937,10.0,Non-Original,pg_13,True,spring
280,3786,movie,8,109647,1.0,original,pg_13,True,winter
281,934,tv,7,366704,26.0,Non-Original,r,True,spring
282,25835,tv,8,133520,24.0,original,pg_13,True,fall
283,41389,tv,7,341972,12.0,Non-Original,pg_13,True,fall
284,22145,tv,8,195075,10.0,Non-Original,r,True,summer
285,23289,tv,7,468673,12.0,Non-Original,pg_13,True,summer
286,37965,tv,8,121763,23.0,Non-Original,pg_13,True,fall
287,16067,tv,8,239470,26.0,original,pg_13,True,fall
288,2890,movie,7,329327,1.0,original,g,True,summer
289,10379,tv,8,108769,13.0,Non-Original,pg_13,True,summer
290,31478,tv,7,592427,12.0,Non-Original,r,True,spring
291,57,tv,8,130784,26.0,Non-Original,r,True,fall
292,9656,tv,7,239106,12.0,Non-Original,pg_13,True,winter
293,15809,tv,7,863613,13.0,Non-Original,pg_13,True,spring
294,14397,tv,8,119650,25.0,Non-Original,pg_13,True,winter
295,23199,tv,7,234899,12.0,Non-Original,r,True,winter
296,34626,ova,8,198646,1.0,Non-Original,pg_13,True,summer
297,849,tv,7,450233,14.0,Non-Original,pg_13,True,spring
298,30346,movie,8,125921,1.0,Non-Original,pg_13,True,winter
299,12859,movie,8,152152,1.0,Non-Original,pg_13,True,fall
300,28297,tv,7,291746,24.0,Non-Original,pg_13,True,spring
301,759,movie,8,126993,1.0,original,pg_13,True,fall
302,11665,tv,8,100032,13.0,Non-Original,pg_13,True,winter
303,27821,special,8,183070,1.0,Non-Original,pg_13,True,fall
304,16049,tv,8,189249,24.0,Non-Original,r,True,spring
305,32188,special,8,128541,1.0,Non-Original,pg_13,True,fall
306,24701,tv,8,95350,10.0,Non-Original,pg_13,True,fall
307,27833,tv,8,173515,12.0,Non-Original,r,True,winter
308,16662,movie,8,161372,1.0,Non-Original,pg_13,True,summer
309,1698,tv,8,123354,23.0,Non-Original,pg_13,True,winter
310,14075,tv,7,248571,24.0,Non-Original,pg_13,True,fall
311,237,tv,8,175420,50.0,original,pg_13,True,spring
312,249,tv,7,359227,167.0,Non-Original,pg_13,True,fall
313,28999,tv,7,879761,13.0,original,pg_13,True,summer
314,34636,tv,8,133307,24.0,Non-Original,pg_13,True,summer
315,268,ova,8,182403,6.0,Non-Original,r+,True,fall
316,16706,tv,8,182112,12.0,Non-Original,pg_13,True,summer
317,6811,tv,8,130678,26.0,Non-Original,pg_13,True,fall
318,35120,ona,7,600695,10.0,Non-Original,r+,True,winter
319,801,tv,8,98592,26.0,Non-Original,r,True,winter
320,36838,tv,8,89057,12.0,Non-Original,pg_13,True,winter
321,21855,tv,7,222244,5.0,Non-Original,r,True,summer
322,5205,movie,8,104268,1.0,Non-Original,r,True,summer
323,72,tv,8,167425,12.0,Non-Original,pg_13,True,summer
324,37055,movie,8,121894,1.0,Non-Original,r,True,winter
325,38993,tv,8,156246,12.0,Non-Original,pg_13,True,summer
326,27831,tv,7,189571,12.0,Non-Original,r,True,summer
327,31339,tv,7,247455,12.0,Non-Original,r,True,fall
328,12115,movie,8,125685,1.0,Non-Original,r+,True,winter
329,31658,movie,8,152438,1.0,Non-Original,pg_13,True,winter
330,40911,tv,8,135746,11.0,Non-Original,r,True,fall
331,35073,tv,7,544537,13.0,Non-Original,r,True,winter
332,4565,movie,8,92004,1.0,original,r+,True,spring
333,5040,tv,8,106541,25.0,Non-Original,pg_13,True,fall
334,36563,tv,7,246504,13.0,original,r,True,spring
335,27989,tv,8,173785,13.0,Non-Original,pg_13,True,spring
336,31173,tv,7,180071,12.0,Non-Original,pg_13,True,winter
337,9513,tv,7,261736,60.0,Non-Original,pg_13,True,winter
338,790,tv,7,218723,23.0,original,r,True,winter
339,4155,movie,8,137520,1.0,Non-Original,pg_13,True,fall
340,28735,tv,8,87641,13.0,Non-Original,pg_13,True,winter
341,1559,tv,8,148231,50.0,Non-Original,pg_13,True,fall
342,23755,tv,7,1221064,24.0,Non-Original,pg_13,True,fall
343,4059,special,7,193614,1.0,Non-Original,pg_13,True,summer
344,36999,movie,8,92715,6.0,Non-Original,r,True,fall
345,10080,tv,7,227975,12.0,Non-Original,pg_13,True,spring
346,35843,tv,8,89110,13.0,Non-Original,pg_13,True,fall
347,37491,tv,8,81032,14.0,Non-Original,pg_13,True,summer
348,17895,tv,7,491542,24.0,Non-Original,pg_13,True,fall
349,31988,tv,8,105539,13.0,Non-Original,pg_13,True,fall
350,14741,tv,7,714083,12.0,Non-Original,pg_13,True,fall
351,28675,movie,8,123144,1.0,Non-Original,pg_13,True,spring
352,18153,tv,7,511194,12.0,Non-Original,pg_13,True,fall
353,32998,tv,7,290696,12.0,original,r,True,summer
354,4901,ova,8,149700,5.0,Non-Original,r+,True,spring
355,11887,tv,7,393883,13.0,Non-Original,pg_13,True,summer
356,50631,tv,8,121206,12.0,Non-Original,pg_13,True,spring
357,18397,ova,7,241359,3.0,Non-Original,r,True,fall
358,21557,movie,8,140302,1.0,Non-Original,g,True,summer
359,4722,tv,8,132688,25.0,Non-Original,pg_13,True,fall
360,16870,movie,7,353605,1.0,Non-Original,pg_13,True,fall
361,11979,movie,8,93502,1.0,original,pg_13,True,fall
362,7472,movie,8,85648,1.0,Non-Original,r,True,spring
363,33489,tv,7,284541,25.0,original,g,True,winter
364,35608,movie,8,124609,1.0,Non-Original,pg_13,True,winter
365,39792,tv,8,122073,12.0,Non-Original,pg_13,True,winter
366,39198,tv,8,129346,12.0,Non-Original,pg_13,True,summer
367,39534,tv,7,242576,12.0,Non-Original,pg_13,True,winter
368,40956,tv,7,323638,24.0,Non-Original,pg_13,True,summer
369,38249,special,8,111920,1.0,Non-Original,pg_13,True,fall
370,31741,tv,7,239127,13.0,Non-Original,pg_13,True,spring
371,35838,tv,8,111495,12.0,Non-Original,pg_13,True,fall
372,32380,ova,7,233159,1.0,Non-Original,pg_13,True,spring
373,16001,special,7,161496,4.0,Non-Original,pg_13,True,fall
374,38671,tv,7,602936,24.0,Non-Original,pg_13,True,summer
375,7711,movie,7,190711,1.0,Non-Original,g,True,summer
376,44074,ona,8,73882,11.0,original,pg_13,True,spring
377,17549,tv,7,161011,12.0,Non-Original,pg_13,True,fall
378,16918,tv,8,122680,11.0,Non-Original,pg_13,True,summer
379,33161,ova,8,129754,1.0,Non-Original,pg_13,True,fall
380,16664,movie,8,102398,1.0,Non-Original,g,True,fall
381,3783,movie,8,129532,1.0,Non-Original,r+,True,winter
382,186,tv,8,113067,13.0,Non-Original,pg_13,True,fall
383,820,ova,9,70900,110.0,Non-Original,r,True,winter
384,10271,tv,8,95811,26.0,Non-Original,r,True,spring
385,30123,tv,7,297008,12.0,Non-Original,pg_13,True,summer
386,40542,ona,8,117021,6.0,Non-Original,pg_13,True,fall
387,2581,tv,8,114400,25.0,original,r,True,fall
388,21647,movie,7,158089,1.0,original,pg_13,True,spring
389,32902,ova,8,113200,3.0,Non-Original,pg_13,True,summer
390,2246,tv,8,80258,12.0,original,r,True,summer
391,4898,tv,7,564628,24.0,Non-Original,r,True,fall
392,33926,ona,7,162220,12.0,Non-Original,pg_13,True,spring
393,39940,tv,7,310238,12.0,Non-Original,pg_13,True,fall
394,486,tv,8,87774,13.0,Non-Original,r,True,spring
395,1818,tv,7,304636,26.0,Non-Original,r+,True,spring
396,66,tv,7,138362,26.0,Non-Original,pg_13,True,spring
397,32093,tv,7,191553,12.0,Non-Original,pg_13,True,spring
398,38101,tv,7,518254,12.0,Non-Original,pg_13,True,winter
399,11977,movie,8,94022,1.0,original,pg_13,True,fall
400,48580,tv,7,157915,12.0,Non-Original,r,True,summer
401,28907,tv,7,411450,12.0,Non-Original,r,True,summer
402,38474,tv,8,73478,13.0,Non-Original,pg_13,True,winter
403,1887,tv,7,302518,24.0,Non-Original,pg_13,True,spring
404,39468,tv,8,126744,14.0,Non-Original,pg_13,True,fall
405,40421,movie,8,101374,1.0,Non-Original,pg_13,True,summer
406,38889,tv,8,75909,13.0,Non-Original,pg_13,True,fall
407,37989,tv,8,89889,12.0,Non-Original,r,True,fall
408,3901,special,8,107007,3.0,Non-Original,r,True,winter
409,5630,tv,7,244157,11.0,original,r,True,spring
410,38234,movie,8,87824,1.0,Non-Original,pg_13,True,summer
411,73,tv,7,142392,13.0,Non-Original,r,True,summer
412,31637,tv,7,308773,12.0,Non-Original,r,True,winter
413,40935,tv,7,183169,12.0,Non-Original,r,True,winter
414,552,tv,7,241208,54.0,Non-Original,pg,True,spring
415,18689,tv,8,105291,75.0,Non-Original,pg_13,True,fall
416,416,movie,7,135568,1.0,Non-Original,g,True,summer
417,3702,ova,8,103046,12.0,Non-Original,r,True,summer
418,40716,tv,8,123641,12.0,Non-Original,pg_13,True,spring
419,8129,tv,8,102448,11.0,Non-Original,pg_13,True,fall
420,1530,tv,7,130830,24.0,Non-Original,pg_13,True,fall
421,22043,tv,7,506913,102.0,Non-Original,pg_13,True,spring
422,19363,tv,8,84195,11.0,Non-Original,pg_13,True,winter
423,23623,tv,8,92182,12.0,Non-Original,pg_13,True,summer
424,41402,tv,8,108874,21.0,Non-Original,pg_13,True,spring
425,23317,ova,8,110922,2.0,Non-Original,r,True,winter
426,40815,tv,8,97626,12.0,Non-Original,pg_13,True,spring
427,50380,tv,8,81948,12.0,Non-Original,pg_13,True,spring
428,7338,special,7,135945,4.0,original,r,True,winter
429,35222,tv,7,145271,12.0,Non-Original,pg_13,True,winter
430,6211,tv,8,117570,11.0,original,pg_13,True,summer
431,12477,movie,7,123626,1.0,original,pg_13,True,fall
432,34577,tv,7,633817,24.0,Non-Original,pg_13,True,winter
433,24,tv,7,142715,26.0,Non-Original,pg_13,True,fall
434,29095,tv,7,206447,10.0,Non-Original,r,True,spring
435,23327,tv,8,81523,13.0,original,pg_13,True,summer
436,32983,tv,8,66951,11.0,Non-Original,pg_13,True,fall
437,43325,tv,8,82106,13.0,Non-Original,r,True,spring
438,12445,tv,7,170913,12.0,Non-Original,r,True,spring
439,21995,tv,7,444697,12.0,Non-Original,pg_13,True,summer
440,30709,ova,8,72431,4.0,Non-Original,pg_13,True,summer
441,25879,tv,7,119994,13.0,Non-Original,pg_13,True,summer
442,7724,tv,7,241064,22.0,Non-Original,r,True,summer
443,31251,tv,8,107001,25.0,original,r,True,fall
444,34451,tv,7,175808,12.0,Non-Original,r,True,fall
445,18,tv,8,88953,24.0,Non-Original,pg_13,True,spring
446,35860,tv,7,262134,12.0,Non-Original,pg_13,True,winter
447,20057,tv,7,139859,13.0,original,pg_13,True,winter
448,35848,movie,7,118491,1.0,original,pg_13,True,spring
449,31812,movie,8,78219,1.0,Non-Original,r,True,winter
450,5682,tv,7,119640,26.0,Non-Original,r+,True,spring
451,9863,tv,8,79812,77.0,Non-Original,pg_13,True,spring
452,43299,tv,7,285858,12.0,original,r,True,winter
453,861,tv,7,113533,24.0,Non-Original,pg_13,True,spring
454,46352,tv,7,149150,12.0,Non-Original,pg_13,True,fall
455,30240,tv,7,537135,12.0,Non-Original,r+,True,summer
456,14349,movie,7,167202,1.0,original,pg_13,True,winter
457,6702,tv,7,941324,175.0,Non-Original,pg_13,True,fall
458,36885,movie,8,66259,1.0,Non-Original,pg_13,True,fall
459,14353,movie,7,128755,1.0,original,r,True,winter
460,34944,movie,7,124809,1.0,Non-Original,r,True,winter
461,28725,movie,7,144192,1.0,original,pg_13,True,summer
462,8525,tv,7,315160,12.0,Non-Original,pg_13,True,fall
463,9289,tv,7,122077,26.0,original,pg_13,True,spring
464,33095,tv,8,59665,12.0,Non-Original,pg_13,True,winter
465,37435,tv,7,129257,24.0,original,pg_13,True,spring
466,34437,movie,7,121191,1.0,original,r,True,winter
467,31859,tv,7,344229,12.0,Non-Original,pg_13,True,winter
468,39196,tv,7,201833,23.0,Non-Original,pg_13,True,fall
469,154,tv,7,184755,64.0,Non-Original,pg_13,True,summer
470,6351,special,7,160727,1.0,Non-Original,pg_13,True,summer
471,49114,tv,8,75956,12.0,Non-Original,r,True,winter
472,38481,tv,8,78696,25.0,Non-Original,r,True,winter
473,138,ova,8,78481,8.0,Non-Original,pg_13,True,winter
474,34591,tv,8,60387,11.0,Non-Original,pg_13,True,spring
475,18897,tv,7,609596,20.0,Non-Original,pg_13,True,winter
476,30727,tv,7,167482,11.0,Non-Original,pg_13,True,spring
477,264,special,8,71769,1.0,Non-Original,pg_13,True,spring
478,28927,tv,7,423617,12.0,Non-Original,r,True,fall
479,3927,tv,8,88343,25.0,original,r,True,fall
480,139,ova,8,72228,14.0,Non-Original,pg_13,True,winter
481,21329,special,8,61086,1.0,Non-Original,pg_13,True,winter
482,329,tv,8,71269,26.0,Non-Original,pg_13,True,fall
483,1689,movie,7,515751,3.0,original,pg_13,True,winter
484,10521,tv,7,144119,13.0,Non-Original,pg_13,True,fall
485,1033,movie,8,72402,1.0,original,pg_13,True,summer
486,37786,tv,7,120084,13.0,Non-Original,pg_13,True,fall
487,40262,ova,7,147584,2.0,Non-Original,pg_13,True,winter
488,36028,tv,7,132350,12.0,Non-Original,r,True,spring
489,120,tv,7,267470,26.0,Non-Original,pg_13,True,summer
490,15039,movie,7,131260,1.0,original,pg_13,True,summer
491,30230,tv,8,69022,51.0,Non-Original,pg_13,True,spring
492,6213,tv,7,267362,24.0,Non-Original,pg_13,True,fall
493,30885,ova,7,128283,2.0,Non-Original,pg_13,True,fall
494,38084,tv,7,112547,21.0,Non-Original,pg_13,True,fall
495,6033,tv,7,215486,97.0,Non-Original,pg_13,True,spring
496,18179,tv,7,107487,38.0,Non-Original,pg_13,True,fall
497,40046,tv,7,132420,13.0,original,r,True,winter
498,28121,tv,7,861878,13.0,Non-Original,pg_13,True,spring
499,40059,tv,8,61346,12.0,Non-Original,r,True,fall
500,18195,tv,8,73083,13.0,Non-Original,pg_13,True,fall
501,4107,movie,8,75438,1.0,original,pg_13,True,summer
502,12113,movie,7,123103,1.0,Non-Original,r+,True,spring
503,10721,tv,7,102534,24.0,original,r,True,summer
504,12413,tv,7,139920,12.0,Non-Original,r+,True,spring
505,8516,tv,7,214359,13.0,Non-Original,pg_13,True,summer
506,29093,special,7,127910,1.0,Non-Original,r+,True,spring
507,33051,tv,8,69485,25.0,original,r,True,fall
508,32729,tv,7,356230,13.0,Non-Original,pg_13,True,summer
509,2605,tv,7,121942,12.0,Non-Original,r,True,summer
510,34542,tv,7,278861,11.0,Non-Original,r,True,fall
511,15227,movie,8,69270,1.0,Non-Original,pg_13,True,fall
512,20767,ova,7,174836,2.0,Non-Original,pg_13,True,winter
513,24439,tv,7,354074,12.0,Non-Original,r,True,spring
514,39486,movie,9,51437,1.0,Non-Original,pg_13,True,winter
515,36106,ova,7,136005,3.0,Non-Original,r,True,fall
516,8795,tv,7,177139,13.0,original,r,True,fall
517,3782,movie,7,137918,1.0,Non-Original,r,True,fall
518,5690,tv,8,66496,11.0,Non-Original,pg_13,True,winter
519,49721,tv,8,56658,12.0,Non-Original,pg_13,True,winter
520,4280,movie,7,121493,1.0,Non-Original,r,True,spring
521,31490,movie,7,104844,1.0,Non-Original,pg_13,True,summer
522,36474,tv,7,540592,24.0,Non-Original,r,True,fall
523,1827,tv,8,72783,26.0,Non-Original,pg_13,True,spring
524,4477,tv,8,72003,11.0,Non-Original,pg_13,True,fall
525,36896,movie,7,404729,1.0,Non-Original,pg_13,True,summer
526,387,tv,7,92183,13.0,Non-Original,pg_13,True,fall
527,40729,tv,8,67114,13.0,original,r,True,spring
528,19111,tv,7,140260,13.0,Non-Original,pg_13,True,spring
529,137,ova,8,61680,8.0,Non-Original,pg_13,True,winter
530,39597,tv,7,385420,12.0,Non-Original,r,True,fall
531,22961,ova,7,101572,1.0,Non-Original,pg_13,True,fall
532,2924,tv,7,103838,12.0,Non-Original,pg_13,True,fall
533,202,tv,7,126095,26.0,original,pg_13,True,winter
534,239,tv,8,69534,24.0,Non-Original,r,True,fall
535,530,tv,7,172559,46.0,Non-Original,pg_13,True,spring
536,846,tv,7,87151,26.0,Non-Original,pg_13,True,spring
537,40221,tv,7,462416,13.0,Non-Original,pg_13,True,spring
538,31765,movie,7,408783,1.0,original,r+,True,winter
539,28677,tv,7,405713,12.0,Non-Original,pg_13,True,spring
540,38080,tv,7,98398,13.0,Non-Original,pg_13,True,spring
541,34902,tv,7,356066,12.0,Non-Original,pg_13,True,summer
542,13331,tv,7,96452,12.0,Non-Original,r+,True,fall
543,31704,ova,7,171696,1.0,Non-Original,r,True,fall
544,597,movie,7,150476,1.0,Non-Original,g,True,summer
545,21405,tv,7,183150,12.0,Non-Original,pg_13,True,spring
546,37379,tv,8,52583,24.0,Non-Original,pg_13,True,fall
547,22507,tv,8,61077,4.0,Non-Original,pg_13,True,spring
548,16,tv,8,79255,24.0,Non-Original,pg_13,True,spring
549,43523,tv,7,155027,12.0,Non-Original,pg_13,True,summer
550,6956,tv,7,196140,13.0,Non-Original,pg_13,True,spring
551,13667,movie,7,185814,1.0,Non-Original,pg_13,True,summer
552,9919,tv,7,1066354,25.0,Non-Original,pg_13,True,spring
553,20159,special,7,145368,4.0,Non-Original,pg,True,fall
554,3091,tv,8,62264,13.0,Non-Original,pg_13,True,spring
555,3785,movie,7,227882,1.0,original,pg_13,True,fall
556,372,movie,8,62779,1.0,Non-Original,pg,True,summer
557,1430,movie,8,66484,1.0,Non-Original,pg_13,True,fall
558,40397,tv,8,80742,12.0,Non-Original,pg_13,True,fall
559,24277,tv,8,72348,24.0,Non-Original,pg_13,True,fall
560,23321,tv,7,318353,25.0,Non-Original,pg_13,True,fall
561,31772,special,7,162215,6.0,Non-Original,r,True,fall
562,33502,tv,7,171913,12.0,Non-Original,pg_13,True,spring
563,3167,ona,8,74671,6.0,original,pg_13,True,summer
564,317,movie,7,139910,1.0,Non-Original,pg_13,True,summer
565,22265,tv,7,214562,13.0,original,pg_13,True,summer
566,21877,tv,7,119662,12.0,Non-Original,pg_13,True,summer
567,71,tv,7,229917,24.0,Non-Original,r,True,winter
568,187,movie,7,94667,1.0,Non-Original,pg_13,True,winter
569,18671,tv,7,409019,12.0,Non-Original,pg_13,True,winter
570,32542,tv,7,353823,12.0,Non-Original,pg_13,True,spring
571,12431,tv,8,49160,99.0,Non-Original,pg_13,True,spring
