anime_id,type,score,scored_by,episodes,start_date,source,rating,sfw,start_season,demographics,studios,producers,licensors,keywords
30503,tv,8.17,821037,13.0,2015-10-03,manga,pg_13,True,fall,['Shounen'],['Bones'],"['Dentsu', 'Shochiku', 'Kodansha', 'Ai Addiction', 'Avex Pictures', 'A-Sketch']",['Funimation'],"['Action', 'Fantasy', 'Mythology']"
10408,movie,8.3,417524,1.0,2011-09-17,manga,g,True,summer,['Shoujo'],"[""Brain's Base""]","['TV Tokyo', 'Aniplex', 'Nihon Ad Systems', 'Hakusensha', 'DAX Production']",[],"['Drama', 'Romance', 'Supernatural']"
37520,tv,8.23,528697,24.0,2019-01-07,manga,r,True,winter,['Shounen'],"['Tezuka Productions', 'MAPPA']",['Twin Engine'],['Sentai Filmworks'],"['Action', 'Adventure', 'Supernatural', 'Historical', 'Mythology', 'Samurai']"
263,tv,8.75,241095,75.0,2000-10-04,manga,pg_13,True,fall,['Shounen'],['Madhouse'],['VAP'],"['Discotek Media', 'Geneon Entertainment USA']","['Sports', 'Combat Sports']"
31758,movie,8.8,237725,1.0,2017-01-06,light_novel,r,True,winter,[],['Shaft'],"['Aniplex', 'Kodansha']",['Aniplex of America'],"['Action', 'Mystery', 'Supernatural', 'Vampire']"
28977,tv,9.08,218662,51.0,2015-04-08,manga,pg_13,True,spring,['Shounen'],['Bandai Namco Pictures'],"['TV Tokyo', 'Aniplex', 'Dentsu']","['Funimation', 'Crunchyroll']","['Action', 'Comedy', 'Sci-Fi', 'Gag Humor', 'Historical', 'Parody', 'Samurai']"
30831,tv,8.12,1130918,10.0,2016-01-14,light_novel,pg_13,True,winter,[],['Studio Deen'],"['Half H.P Studio', 'Nippon Columbia', 'KlockWorx', 'Sony Music Communications', 'Toranoana', '81 Produce', 'Kadokawa Media House']","['Discotek Media', 'Crunchyroll']","['Adventure', 'Comedy', 'Fantasy', 'Isekai', 'Parody', 'Reincarnation']"
39547,tv,8.38,332259,12.0,2020-07-10,light_novel,pg_13,True,summer,[],['feel.'],"['Marvelous', 'TBS', 'Movic', 'Delfi Sound', 'NBCUniversal Entertainment Japan']",['Sentai Filmworks'],"['Comedy', 'Romance', 'Love Polygon', 'School']"
16894,tv,8.23,488984,25.0,2013-10-06,manga,pg_13,True,fall,['Shounen'],['Production I.G'],"['Bandai Visual', 'Lantis', 'Nihon Ad Systems', 'Banpresto', 'Shueisha', 'BS11']",[],"['Sports', 'School', 'Team Sports']"
392,tv,8.45,296314,112.0,1992-10-10,manga,pg_13,True,fall,['Shounen'],['Pierrot'],"['Yomiko Advertising', 'Fuji TV']",['Funimation'],"['Action', 'Comedy', 'Supernatural', 'Martial Arts', 'Mythology']"
22297,tv,8.19,609722,12.0,2014-10-12,visual_novel,r,True,fall,[],['ufotable'],"['Aniplex', 'Notes']",['Aniplex of America'],"['Action', 'Fantasy', 'Supernatural']"
19815,tv,8.1,1412822,12.0,2014-04-09,light_novel,pg_13,True,spring,[],['Madhouse'],"['Frontier Works', 'Media Factory', 'Movic', 'AT-X']",['Sentai Filmworks'],"['Comedy', 'Ecchi', 'Fantasy', 'Isekai', 'Strategy Game']"
813,tv,8.15,770597,291.0,1989-04-26,manga,pg_13,True,spring,['Shounen'],['Toei Animation'],['Fuji TV'],['Funimation'],"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Martial Arts', 'Super Power']"
9969,tv,9.05,210584,51.0,2011-04-04,manga,pg_13,True,spring,['Shounen'],['Sunrise'],"['TV Tokyo', 'Aniplex', 'Dentsu', 'Trinity Sound', 'Miracle Robo', 'Studio Jack', 'Shueisha']",[],"['Action', 'Comedy', 'Sci-Fi', 'Gag Humor', 'Historical', 'Parody', 'Samurai']"
4224,tv,8.1,1258209,25.0,2008-10-02,light_novel,pg_13,True,fall,[],['J.C.Staff'],"['Genco', 'Starchild Records', 'Magic Capsule', 'Yomiuri Advertising', 'TV Tokyo Music']","['NIS America, Inc.']","['Drama', 'Romance', 'Love Polygon', 'School']"
22789,tv,8.39,313476,12.0,2014-07-06,web_manga,pg_13,True,summer,[],['Kinema Citrus'],"['VAP', 'Nippon Television Network']",['Funimation'],"['Slice of Life', 'Childcare', 'Iyashikei', 'Visual Arts']"
853,tv,8.16,622243,26.0,2006-04-05,manga,pg_13,True,spring,['Shoujo'],['Bones'],"['VAP', 'Hakusensha', 'Nippon Television Network']",['Funimation'],"['Comedy', 'Romance', 'Crossdressing', 'Reverse Harem', 'School']"
31757,movie,8.59,240304,1.0,2016-08-19,light_novel,r,True,summer,[],['Shaft'],"['Aniplex', 'Kodansha']",['Aniplex of America'],"['Action', 'Mystery', 'Supernatural', 'Vampire']"
121,tv,8.12,836664,51.0,2003-10-04,manga,r,True,fall,['Shounen'],['Bones'],"['Aniplex', 'Dentsu', 'Square Enix', 'Mainichi Broadcasting System']","['Funimation', 'Aniplex of America']","['Action', 'Adventure', 'Drama', 'Fantasy', 'Military']"
37430,tv,8.13,731368,24.0,2018-10-02,manga,pg_13,True,fall,[],['8bit'],"['Lantis', 'Kodansha', 'BS11', 'Bandai Namco Arts', 'Micro Magazine Publishing']",['Funimation'],"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Isekai', 'Mythology', 'Reincarnation']"
24833,tv,8.1,1048111,22.0,2015-01-10,manga,pg_13,True,winter,['Shounen'],['Lerche'],"['Dentsu', 'Studio Hibari', 'Fuji TV', 'DAX Production', 'BS Fuji', 'Avex Pictures', 'Shueisha']",['Funimation'],"['Action', 'Comedy', 'School']"
18115,tv,8.23,422988,25.0,2013-10-06,manga,pg_13,True,fall,['Shounen'],['A-1 Pictures'],"['Aniplex', 'Dentsu', 'Shogakukan-Shueisha Productions', 'Mainichi Broadcasting System', 'Movic', 'GYAO!']",['Aniplex of America'],"['Action', 'Adventure', 'Fantasy']"
36456,tv,8.08,1275636,25.0,2018-04-07,manga,pg_13,True,spring,['Shounen'],['Bones'],"['Dentsu', 'Yomiuri Telecasting', 'Movic', 'Sony Music Entertainment', 'TOHO animation', 'Shueisha']",['Funimation'],"['Action', 'School', 'Super Power']"
33674,movie,8.22,423040,1.0,2017-07-15,light_novel,pg_13,True,summer,[],['Madhouse'],"['Frontier Works', 'Movic', 'AT-X', 'Kadokawa']",['Sentai Filmworks'],"['Drama', 'Fantasy', 'Romance', 'Isekai']"
34572,tv,8.12,694772,170.0,2017-10-03,manga,pg_13,True,fall,['Shounen'],['Pierrot'],"['TV Tokyo', 'Avex Pictures', 'Shueisha']","['Funimation', 'Crunchyroll']","['Action', 'Comedy', 'Fantasy']"
25781,ova,8.41,271659,2.0,2014-12-09,visual_novel,r,True,fall,['Shoujo'],['Wit Studio'],"['Production I.G', 'Dentsu', 'Mainichi Broadcasting System', 'Pony Canyon', 'Kodansha']",[],['Action']
40834,tv,8.61,220757,23.0,2021-10-15,web_manga,pg_13,True,fall,[],['Wit Studio'],"['Aniplex', 'Dentsu', 'Fuji TV', 'Kadokawa']",['Funimation'],"['Adventure', 'Fantasy']"
11843,tv,8.24,378482,12.0,2012-01-10,web_manga,pg_13,True,winter,[],['Sunrise'],"['TV Tokyo', 'Square Enix', 'Trinity Sound', 'Happinet Pictures']","['NIS America, Inc.']","['Comedy', 'Gag Humor', 'School']"
41487,tv,8.32,314608,12.0,2021-07-06,manga,pg_13,True,summer,[],['8bit'],"['Kodansha', 'BS11', 'Bandai Namco Arts', 'Micro Magazine Publishing', 'Bandai Spirits', 'Sony Music Solutions', 'ADK Marketing Solutions']",[],"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Isekai', 'Mythology', 'Reincarnation']"
6547,tv,8.07,1196177,13.0,2010-04-03,original,pg_13,True,spring,[],['P.A. Works'],"['Aniplex', 'Dentsu', 'Mainichi Broadcasting System', 'CBC Television', 'Movic', 'Visual Arts', 'ASCII Media Works']","['Sentai Filmworks', 'Aniplex of America']","['Drama', 'Supernatural', 'School']"
41025,tv,8.38,281660,20.0,2021-04-12,manga,r,True,spring,['Shounen'],"[""Brain's Base""]","['NHK', 'NHK Enterprises']",[],"['Adventure', 'Drama', 'Supernatural']"
6746,tv,8.12,627194,24.0,2010-01-08,light_novel,r,True,winter,[],"[""Brain's Base""]","['Aniplex', 'Square Enix', 'Mainichi Broadcasting System', 'Movic', 'ASCII Media Works', 'Sakura Create']",['Aniplex of America'],"['Action', 'Mystery', 'Supernatural']"
40852,tv,8.18,461417,11.0,2021-01-14,manga,pg_13,True,winter,['Shounen'],['TMS Entertainment'],"['TOHO animation', 'Shueisha', 'Toho Music', '8PAN']",['Funimation'],"['Adventure', 'Comedy', 'Sci-Fi', 'Survival', 'Time Travel']"
32867,tv,8.2,414572,12.0,2016-10-06,manga,r,True,fall,['Seinen'],['Bones'],"['Lantis', 'Movic', 'KlockWorx', 'Bandai Namco Live Creative', 'Glovision', 'Lawson HMV Entertainment', 'Sony PCL']","['Funimation', 'Crunchyroll']","['Action', 'Mystery', 'Supernatural', 'Super Power']"
20899,tv,8.1,740326,24.0,2014-04-05,manga,r,True,spring,['Shounen'],['David Production'],"['Yomiko Advertising', 'Warner Bros. Japan', 'Kamikaze Douga', 'KlockWorx', 'Shueisha']",['VIZ Media'],"['Action', 'Adventure', 'Drama', 'Supernatural']"
37987,movie,8.94,186938,1.0,2020-09-18,light_novel,pg_13,True,summer,[],['Kyoto Animation'],['Shochiku'],['Funimation'],"['Drama', 'Fantasy', 'Slice of Life']"
32282,tv,8.11,663653,13.0,2016-07-02,manga,pg_13,True,summer,['Shounen'],['J.C.Staff'],"['Dentsu', 'Lantis', 'Mainichi Broadcasting System', 'KlockWorx', 'Showgate', 'Shueisha']",['Sentai Filmworks'],"['Ecchi', 'Gourmet', 'School']"
1210,tv,8.32,303004,24.0,2006-07-10,novel,r+,True,summer,[],['Gonzo'],"['NHK', 'Victor Entertainment']","['ADV Films', 'Funimation']","['Comedy', 'Drama', 'Romance', 'Otaku Culture', 'Psychological']"
13759,tv,8.11,656384,24.0,2012-10-09,light_novel,pg_13,True,fall,[],['J.C.Staff'],"['Frontier Works', 'Genco', 'Media Factory', 'Animax', 'Mainichi Broadcasting System', 'ASCII Media Works', 'Sony Music Communications']",['Sentai Filmworks'],"['Drama', 'Romance', 'School', 'Visual Arts']"
136,tv,8.4,259093,62.0,1999-10-16,manga,pg_13,True,fall,['Shounen'],['Nippon Animation'],['Fuji TV'],['VIZ Media'],"['Action', 'Adventure', 'Fantasy']"
49926,tv,8.39,264094,7.0,2021-10-10,manga,r,True,fall,['Shounen'],['ufotable'],"['Aniplex', 'Shueisha']",[],"['Action', 'Fantasy', 'Historical']"
2966,tv,8.23,364426,13.0,2008-01-09,light_novel,pg_13,True,winter,[],['Imagin'],"['Victor Entertainment', 'Pony Canyon', 'Movic', 'Kadokawa Pictures Japan']","['Funimation', 'Kadokawa Pictures USA']","['Adventure', 'Fantasy', 'Romance', 'Adult Cast', 'Historical']"
47,movie,8.16,447365,1.0,1988-07-16,manga,r+,True,summer,['Seinen'],['Tokyo Movie Shinsha'],"['Mainichi Broadcasting System', 'Kodansha', 'Toho', 'Streamline Pictures']","['Funimation', 'Bandai Entertainment', 'Geneon Entertainment USA']","['Action', 'Adventure', 'Horror', 'Sci-Fi', 'Supernatural', 'Gore', 'Military']"
31646,tv,8.39,255006,22.0,2016-10-08,manga,pg_13,True,fall,['Seinen'],['Shaft'],"['Aniplex', 'Dentsu', 'NHK', 'Hakusensha', 'Asmik Ace', ""Toy's Factory""]",['Aniplex of America'],"['Drama', 'Slice of Life', 'Childcare', 'Iyashikei', 'Strategy Game']"
3784,movie,8.32,291210,1.0,2009-07-27,original,pg_13,True,summer,[],['Khara'],"['Gainax', 'KlockWorx']",['Funimation'],"['Action', 'Drama', 'Sci-Fi', 'Mecha', 'Psychological']"
35180,tv,8.95,178863,22.0,2017-10-14,manga,pg_13,True,fall,['Seinen'],['Shaft'],"['Aniplex', 'Dentsu', 'NHK', 'Hakusensha', 'Asmik Ace', ""Toy's Factory""]",['Aniplex of America'],"['Drama', 'Slice of Life', 'Childcare', 'Iyashikei', 'Strategy Game']"
9260,movie,8.38,254482,1.0,2016-01-08,light_novel,r,True,winter,[],['Shaft'],"['Aniplex', 'Kodansha']",['Aniplex of America'],['Vampire']
40417,tv,8.57,204869,25.0,2020-04-07,manga,pg_13,True,spring,['Shoujo'],['TMS Entertainment'],"['TV Tokyo', 'TV Osaka', 'Nihon Ad Systems', 'Hakusensha', 'Avex Pictures', 'TMS Music', '8PAN']",['Funimation'],"['Drama', 'Romance', 'Supernatural']"
42938,tv,9.03,175567,13.0,2021-04-06,manga,pg_13,True,spring,['Shoujo'],['TMS Entertainment'],"['TV Tokyo', 'TV Osaka', 'Nihon Ad Systems', 'Hakusensha', 'Avex Pictures', 'TMS Music', '8PAN']",['Funimation'],"['Drama', 'Romance', 'Supernatural']"
877,tv,8.52,213607,47.0,2006-04-05,manga,r+,True,spring,['Shoujo'],['Madhouse'],"['VAP', 'Nippon Television Network', 'Shueisha']","['VIZ Media', 'Sentai Filmworks']","['Drama', 'Romance', 'Slice of Life', 'Adult Cast', 'Love Polygon', 'Music']"
39533,tv,8.34,262025,11.0,2019-07-12,manga,pg_13,True,summer,[],['Lerche'],"['Aniplex', 'Dentsu', 'Movic', 'Fuji TV', 'Shinshokan']",[],"['Boys Love', 'Drama', 'Romance', 'Slice of Life', 'Music']"
43,movie,8.28,296516,1.0,1995-11-18,manga,r+,True,fall,['Seinen'],['Production I.G'],"['Bandai Visual', 'Kodansha']",['Manga Entertainment'],"['Action', 'Sci-Fi', 'Adult Cast', 'Detective', 'Mecha', 'Psychological']"
18679,tv,8.04,873337,24.0,2013-10-04,original,pg_13,True,fall,[],['Trigger'],"['Aniplex', 'Dentsu', 'Kadokawa Shoten', 'Mainichi Broadcasting System', 'Movic', 'Ultra Super Pictures', 'Lucent Pictures Entertainment']",['Aniplex of America'],"['Action', 'Comedy', 'Ecchi', 'School', 'Super Power']"
23283,tv,8.1,558797,11.0,2014-07-11,original,r,True,summer,[],['MAPPA'],"['Aniplex', 'Dentsu', 'Fuji TV', 'Tohokushinsha Film Corporation', 'Kyoraku Industrial Holdings']",['Funimation'],"['Mystery', 'Suspense', 'Psychological']"
11771,tv,8.08,637670,25.0,2012-04-08,manga,pg_13,True,spring,['Shounen'],['Production I.G'],"['Bandai Visual', 'Lantis', 'Nihon Ad Systems', 'Mainichi Broadcasting System', 'Banpresto', 'Shueisha', 'BS11']",[],"['Sports', 'School', 'Team Sports']"
31181,tv,8.46,214873,12.0,2015-10-04,light_novel,r,True,fall,[],['Shaft'],['Aniplex'],['Aniplex of America'],"['Comedy', 'Mystery', 'Supernatural', 'Vampire']"
6,tv,8.22,331631,26.0,1998-04-01,manga,pg_13,True,spring,['Shounen'],['Madhouse'],['Victor Entertainment'],"['Funimation', 'Geneon Entertainment USA']","['Action', 'Adventure', 'Comedy', 'Drama', 'Sci-Fi', 'Adult Cast']"
12189,tv,8.09,578520,22.0,2012-04-23,novel,pg_13,True,spring,[],['Kyoto Animation'],"['Lantis', 'Kadokawa Shoten', 'KlockWorx', 'chara-ani.com', 'Animation Do']",['Funimation'],"['Mystery', 'Slice of Life', 'School']"
5341,tv,8.33,255770,12.0,2009-07-09,light_novel,pg_13,True,summer,[],"[""Brain's Base"", 'Marvy Jack']","['Imagin', 'flying DOG']",['Funimation'],"['Adventure', 'Fantasy', 'Romance', 'Adult Cast', 'Historical']"
35247,tv,8.9,171018,7.0,2017-08-12,light_novel,r,True,summer,[],['Shaft'],"['Aniplex', 'Kodansha']",['Aniplex of America'],"['Comedy', 'Mystery', 'Supernatural', 'Vampire']"
42249,tv,8.1,525296,24.0,2021-04-11,manga,r,True,spring,['Shounen'],['LIDENFILMS'],"['Mainichi Broadcasting System', 'Pony Canyon', 'Kodansha', 'AT-X', 'Ultra Super Pictures', 'Studio Mausu', 'Sammy']",[],"['Action', 'Drama', 'Supernatural', 'Delinquents', 'School', 'Time Travel']"
11597,tv,8.15,404343,11.0,2012-01-08,light_novel,r,True,winter,[],['Shaft'],"['Aniplex', 'Kodansha', 'Rakuonsha']",['Aniplex of America'],"['Comedy', 'Ecchi', 'Mystery', 'Supernatural']"
2236,movie,8.13,425124,1.0,2006-07-15,novel,g,True,summer,[],['Madhouse'],"['Kadokawa Shoten', 'Bandai', 'Memory-Tech', 'Happinet Pictures']","['Funimation', 'Bandai Entertainment', 'Kadokawa Pictures USA']","['Drama', 'Romance', 'Sci-Fi', 'School', 'Time Travel']"
38680,tv,8.22,324547,25.0,2019-04-06,manga,pg_13,True,spring,['Shoujo'],['TMS Entertainment'],"['TV Tokyo', 'TV Osaka', 'Nihon Ad Systems', 'Hakusensha', 'Avex Pictures', 'TMS Music', '8PAN']",['Funimation'],"['Drama', 'Fantasy', 'Romance', 'Love Polygon']"
10162,tv,8.38,227636,11.0,2011-07-08,manga,pg_13,True,summer,['Josei'],['Production I.G'],"['Dentsu', 'Fuji TV', 'Toho', 'Tohokushinsha Film Corporation', 'Sony Music Entertainment', 'Sakura Create', 'Fujipacific Music', 'Shodensha']","['NIS America, Inc.']","['Slice of Life', 'Childcare', 'Iyashikei']"
512,movie,8.21,326016,1.0,1989-07-29,novel,g,True,summer,[],['Studio Ghibli'],['Streamline Pictures'],"['Disney Platform Distribution', 'GKIDS']","['Adventure', 'Comedy', 'Drama', 'Fantasy']"
13125,tv,8.3,260666,25.0,2012-09-29,novel,r,True,fall,[],['A-1 Pictures'],"['Aniplex', 'TV Asahi', 'Pony Canyon']",['Sentai Filmworks'],"['Drama', 'Horror', 'Mystery', 'Sci-Fi', 'Supernatural', 'Psychological']"
35839,tv,8.53,193075,13.0,2018-01-02,original,pg_13,True,winter,[],['Madhouse'],"['Media Factory', 'Movic', 'AT-X', 'Sony Music Communications', 'Docomo Anime Store', 'Kadokawa Media House', 'Kadokawa', 'NewGin', 'Crunchyroll SC Anime Fund']",[],"['Adventure', 'Comedy', 'Drama']"
11981,movie,8.46,203795,1.0,2013-10-26,original,pg_13,True,fall,[],['Shaft'],"['Aniplex', 'Mainichi Broadcasting System', 'Movic', 'Nitroplus', 'Houbunsha']",['Aniplex of America'],"['Drama', 'Mystery', 'Suspense', 'Mahou Shoujo', 'Psychological']"
10863,special,8.3,255948,1.0,2012-02-22,visual_novel,pg_13,True,winter,[],['White Fox'],['Frontier Works'],['Funimation'],"['Comedy', 'Sci-Fi', 'Time Travel']"
33049,movie,8.52,189605,1.0,2019-01-12,visual_novel,r,True,winter,[],['ufotable'],"['Aniplex', 'Notes', 'Kadokawa']",['Aniplex of America'],"['Action', 'Fantasy', 'Supernatural']"
20,tv,7.97,1758570,220.0,2002-10-03,manga,pg_13,True,fall,['Shounen'],['Pierrot'],"['TV Tokyo', 'Aniplex', 'Shueisha']",['VIZ Media'],"['Action', 'Adventure', 'Fantasy', 'Martial Arts']"
513,movie,8.27,268969,1.0,1986-08-02,original,pg,True,summer,[],['Studio Ghibli'],"['Tokuma Shoten', 'Streamline Pictures']","['Disney Platform Distribution', 'GKIDS']","['Adventure', 'Fantasy', 'Romance', 'Sci-Fi']"
7791,tv,8.17,350149,26.0,2010-04-07,4_koma_manga,pg_13,True,spring,[],['Kyoto Animation'],"['Pony Canyon', 'TBS', 'Movic', 'Rakuonsha', 'Animation Do']",['Sentai Filmworks'],"['Comedy', 'CGDCT', 'Music', 'School']"
41457,tv,8.25,276188,11.0,2021-04-11,light_novel,r,True,spring,[],['A-1 Pictures'],"['Aniplex', 'Kadokawa', 'Bandai Spirits']",[],"['Action', 'Drama', 'Sci-Fi', 'Mecha', 'Military']"
35790,tv,8.01,854579,25.0,2019-01-09,light_novel,pg_13,True,winter,[],['Kinema Citrus'],"['Frontier Works', 'AT-X', 'Nippon Columbia', 'Glovision', 'Good Smile Company', 'Sammy', 'Kadokawa Media House', 'NTT Plala', 'Kadokawa', 'Crunchyroll SC Anime Fund']",['Funimation'],"['Action', 'Adventure', 'Drama', 'Fantasy', 'Isekai']"
14813,tv,8.02,767293,13.0,2013-04-05,light_novel,pg_13,True,spring,[],"[""Brain's Base""]","['Geneon Universal Entertainment', 'TBS', 'Delfi Sound', 'Marvelous AQL', 'Atelier Musa']",['Sentai Filmworks'],"['Comedy', 'Romance', 'Love Polygon', 'School']"
12365,tv,8.54,182000,25.0,2012-10-06,manga,pg_13,True,fall,['Shounen'],['J.C.Staff'],"['NHK', 'Shueisha']",[],"['Comedy', 'Drama', 'Romance', 'Otaku Culture']"
40052,tv,8.26,264717,23.0,2020-07-09,original,r,True,summer,[],['Wit Studio'],"['Production I.G', 'Fuji TV', 'BS Fuji', 'TOHO animation', 'Hakuhodo DY Media Partners']",[],"['Action', 'Adventure', 'Mystery']"
39247,tv,8.36,214601,12.0,2021-07-08,manga,pg_13,True,summer,[],['Kyoto Animation'],"['Lantis', 'Heart Company']",[],"['Fantasy', 'Slice of Life']"
48569,tv,8.71,165939,12.0,2021-10-03,light_novel,r,True,fall,[],['A-1 Pictures'],"['Aniplex', 'Kadokawa', 'Bandai Spirits']",[],"['Action', 'Drama', 'Sci-Fi', 'Mecha', 'Military']"
46095,tv,8.44,194817,13.0,2021-04-03,original,r,True,spring,[],['Wit Studio'],['Aniplex'],['Aniplex of America'],"['Action', 'Sci-Fi', 'Suspense', 'Music', 'Time Travel']"
7054,tv,8.02,669964,26.0,2010-04-02,manga,pg_13,True,spring,['Shoujo'],['J.C.Staff'],"['Geneon Universal Entertainment', 'TBS', 'Hakusensha', 'Half H.P Studio']",['Sentai Filmworks'],"['Comedy', 'Romance', 'School']"
39741,movie,8.41,199751,1.0,2019-09-06,light_novel,pg_13,True,summer,[],['Kyoto Animation'],['Shochiku'],['Funimation'],"['Drama', 'Fantasy', 'Slice of Life']"
36862,movie,8.66,166476,1.0,2020-01-17,web_manga,r,True,winter,[],['Kinema Citrus'],['IRMA LA DOUCE'],['Sentai Filmworks'],"['Adventure', 'Drama', 'Fantasy', 'Mystery', 'Sci-Fi']"
572,movie,8.36,209457,1.0,1984-03-11,manga,pg_13,True,winter,[],['Topcraft'],[],"['Disney Platform Distribution', 'GKIDS']","['Adventure', 'Fantasy']"
2167,tv,8.01,709090,23.0,2007-10-05,visual_novel,pg_13,True,fall,[],['Kyoto Animation'],"['Pony Canyon', 'TBS', 'Movic', 'Animation Do']",['Sentai Filmworks'],"['Drama', 'Romance', 'Supernatural', 'School']"
20507,tv,7.96,1163493,12.0,2014-01-05,manga,pg_13,True,winter,['Shounen'],['Bones'],"['Avex Entertainment', 'Dentsu', 'Shochiku', 'Kodansha', 'Movic', 'Ai Addiction', 'Lawson HMV Entertainment', 'A-Sketch']",['Funimation'],"['Action', 'Fantasy', 'Mythology']"
35788,tv,8.03,538245,12.0,2017-10-04,manga,pg_13,True,fall,['Shounen'],['J.C.Staff'],"['Lantis', 'Warner Bros. Japan', 'KlockWorx', 'Shueisha']",['Sentai Filmworks'],"['Ecchi', 'Gourmet', 'School']"
46102,tv,8.73,157433,13.0,2021-04-06,original,pg_13,True,spring,[],"['OLM', 'P.I.C.S.']","['TV Tokyo', 'Dentsu', 'Pony Canyon', 'Crunchyroll', 'Pony Canyon Enterprise', 'Crunchyroll SC Anime Fund', 'Yoshimoto Kogyo']",[],"['Mystery', 'Anthropomorphic']"
15417,tv,9.04,147163,13.0,2012-10-04,manga,pg_13,True,fall,['Shounen'],['Sunrise'],"['TV Tokyo', 'Aniplex', 'Dentsu', 'Shueisha', 'Miracle Bus']",[],"['Action', 'Comedy', 'Sci-Fi', 'Gag Humor', 'Historical', 'Parody', 'Samurai']"
22135,tv,8.62,162675,11.0,2014-04-11,manga,pg_13,True,spring,['Seinen'],['Tatsunoko Production'],"['Aniplex', 'Dentsu', 'Fuji TV', 'Kyoraku Industrial Holdings', 'Science SARU']",['Funimation'],"['Drama', 'Sports']"
31964,tv,7.93,1844412,13.0,2016-04-03,manga,pg_13,True,spring,['Shounen'],['Bones'],"['Dentsu', 'Mainichi Broadcasting System', 'Movic', 'TOHO animation', 'Shueisha']",['Funimation'],"['Action', 'School', 'Super Power']"
7674,tv,8.2,278617,25.0,2010-10-02,manga,pg_13,True,fall,['Shounen'],['J.C.Staff'],"['NHK', 'Shueisha']",['Media Blasters'],"['Comedy', 'Drama', 'Romance', 'Otaku Culture']"
10030,tv,8.36,199500,25.0,2011-10-01,manga,pg_13,True,fall,['Shounen'],['J.C.Staff'],"['NHK', 'Shueisha']",['Media Blasters'],"['Comedy', 'Drama', 'Romance', 'Otaku Culture']"
