anime_id,title,type,score,scored_by,status,episodes,source,members,favorites,rating,sfw,start_year,start_season,genres,themes,demographics,studios,producers
37999,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,tv,8,927051,finished_airing,12.0,Non-Original,1461457,34404,pg_13,True,2019.0,winter,['Comedy'],"['Psychological', 'Romantic Subtext', 'School']",['Seinen'],['A-1 Pictures'],"['Aniplex', 'Mainichi Broadcasting System', 'Magic Capsule', 'Shueisha', 'JR East Marketing & Communications']"
37991,JoJo no Kimyou na Bouken Part 5: Ougon no Kaze,tv,8,569695,finished_airing,39.0,Non-Original,857900,27805,r,True,2018.0,fall,"['Action', 'Adventure']",['Organized Crime'],['Shounen'],['David Production'],"['Warner Bros. Japan', 'KlockWorx', 'Medicos Entertainment', 'Shueisha']"
31933,JoJo no Kimyou na Bouken Part 4: Diamond wa Kudakenai,tv,8,656285,finished_airing,39.0,Non-Original,952930,35034,r,True,2016.0,spring,"['Action', 'Adventure', 'Comedy', 'Drama', 'Supernatural']",[],['Shounen'],['David Production'],"['Warner Bros. Japan', 'KlockWorx', 'Medicos Entertainment', 'Shueisha']"
32,Neon Genesis Evangelion: The End of Evangelion,movie,8,535545,finished_airing,1.0,original,802847,24715,r+,True,1997.0,summer,"['Avant Garde', 'Drama', 'Sci-Fi']","['Mecha', 'Psychological']",[],"['Gainax', 'Production I.G']","['TV Tokyo', 'Toei Animation', 'Kadokawa Shoten', 'Movic', 'Sega', 'TV Tokyo Music', 'Audio Tanaka']"
22535,Kiseijuu: Sei no Kakuritsu,tv,8,1031280,finished_airing,24.0,Non-Original,1654705,31493,r,True,2014.0,fall,"['Action', 'Horror', 'Sci-Fi']","['Gore', 'Psychological']",['Seinen'],['Madhouse'],"['VAP', 'Kodansha', 'Nippon Television Network', 'Forecast Communications']"
26055,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders 2nd Season,tv,8,676872,finished_airing,24.0,Non-Original,949735,18405,r,True,2015.0,winter,"['Action', 'Adventure', 'Drama', 'Supernatural']",[],['Shounen'],['David Production'],"['Yomiko Advertising', 'Warner Bros. Japan', 'Kamikaze Douga', 'KlockWorx', 'Shueisha']"
205,Samurai Champloo,tv,8,579698,finished_airing,26.0,original,1114174,33761,r,True,2004.0,spring,"['Action', 'Adventure', 'Comedy']","['Historical', 'Samurai']",['Shounen'],['Manglobe'],"['Victor Entertainment', 'Fuji TV', 'Barnum Studio', 'Tokuma Shoten', 'flying DOG']"
36098,Kimi no Suizou wo Tabetai,movie,8,472985,finished_airing,1.0,Non-Original,787056,17518,pg_13,True,2018.0,summer,"['Drama', 'Romance', 'Slice of Life']",[],[],['Studio VOLN'],"['Aniplex', 'ABC Animation']"
30,Neon Genesis Evangelion,tv,8,941487,finished_airing,26.0,original,1577958,92424,pg_13,True,1995.0,fall,"['Action', 'Avant Garde', 'Drama', 'Sci-Fi']","['Mecha', 'Psychological']",[],"['Gainax', 'Tatsunoko Production']","['TV Tokyo', 'Kadokawa Shoten', 'Nihon Ad Systems', 'Audio Tanaka']"
31043,Boku dake ga Inai Machi,tv,8,1214990,finished_airing,12.0,Non-Original,1852327,43956,r,True,2016.0,winter,['Mystery'],"['Psychological', 'Time Travel']",['Seinen'],['A-1 Pictures'],"['Aniplex', 'Dentsu', 'Kadokawa Shoten', 'Fuji TV', 'DAX Production', 'Kyoraku Industrial Holdings', 'Kansai Telecasting', 'Lawson', 'Kanetsu Investment', 'C-one']"
918,Gintama,tv,8,360760,finished_airing,201.0,Non-Original,954554,55076,pg_13,True,2006.0,spring,"['Action', 'Comedy', 'Sci-Fi']","['Gag Humor', 'Historical', 'Parody', 'Samurai']",['Shounen'],['Sunrise'],"['TV Tokyo', 'Aniplex', 'Dentsu', 'Trinity Sound', 'Audio Highs', 'Miracle Robo', 'Shueisha']"
9989,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,tv,8,909507,finished_airing,11.0,original,1475164,31578,pg_13,True,2011.0,spring,"['Drama', 'Slice of Life', 'Supernatural']",[],[],['A-1 Pictures'],"['Aniplex', 'Dentsu', 'Fuji TV', 'Fujipacific Music']"
12355,Ookami Kodomo no Ame to Yuki,movie,8,422750,finished_airing,1.0,original,742812,10646,g,True,2012.0,summer,"['Fantasy', 'Slice of Life']",['Childcare'],[],['Studio Chizu'],"['Madhouse', 'VAP', 'Dentsu', 'Yomiuri Telecasting', 'Kadokawa Shoten', 'Toho', 'Hiroshima Television']"
45576,Mushoku Tensei: Isekai Ittara Honki Dasu Part 2,tv,8,371600,finished_airing,12.0,Non-Original,621116,14756,r,True,2021.0,fall,"['Drama', 'Ecchi', 'Fantasy']","['Isekai', 'Reincarnation']",[],['Studio Bind'],"['Frontier Works', 'Tokyo MX', 'Hakuhodo DY Music & Pictures', 'BS11', 'Egg Firm', 'GREE Entertainment']"
13601,Psycho-Pass,tv,8,720254,finished_airing,22.0,original,1479179,36094,r,True,2012.0,fall,"['Action', 'Sci-Fi', 'Suspense']","['Adult Cast', 'Detective', 'Psychological']",[],['Production I.G'],"['Dentsu', 'Fuji TV', 'Nitroplus', 'Sony Music Entertainment', 'TOHO animation', 'Kyoraku Industrial Holdings']"
9756,Mahou Shoujo Madoka★Magica,tv,8,686406,finished_airing,12.0,original,1165286,49685,pg_13,True,2011.0,winter,"['Drama', 'Suspense']","['Mahou Shoujo', 'Psychological']",[],['Shaft'],"['Aniplex', 'Mainichi Broadcasting System', 'Movic', 'Nitroplus', 'Houbunsha']"
33255,Saiki Kusuo no Ψ-nan,tv,8,524823,finished_airing,120.0,Non-Original,937128,25126,pg_13,True,2016.0,summer,"['Comedy', 'Supernatural']","['Gag Humor', 'School']",['Shounen'],"['J.C.Staff', 'Egg Firm']","['TV Tokyo', 'Shogakukan-Shueisha Productions', 'Pony Canyon', 'Nippon Columbia', 'KlockWorx', 'Asmik Ace', 'Bandai Namco Entertainment', 'Shueisha', ""Toy's Factory"", 'Dear Stage inc.']"
245,Great Teacher Onizuka,tv,8,364906,finished_airing,43.0,Non-Original,734523,23555,r,True,1999.0,summer,"['Comedy', 'Drama']","['Delinquents', 'School', 'Workplace']",['Shounen'],['Pierrot'],"['Aniplex', 'Fuji TV']"
5081,Bakemonogatari,tv,8,681135,finished_airing,15.0,Non-Original,1289959,46452,r,True,2009.0,summer,"['Mystery', 'Romance', 'Supernatural']",['Vampire'],[],['Shaft'],"['Aniplex', 'Kodansha']"
31240,Re:Zero kara Hajimeru Isekai Seikatsu,tv,8,1264633,finished_airing,25.0,Non-Original,1949028,61663,r,True,2016.0,spring,"['Drama', 'Fantasy', 'Suspense']","['Isekai', 'Psychological', 'Time Travel']",[],['White Fox'],"['TV Tokyo', 'Media Factory', 'Kadokawa Shoten', 'AT-X', 'Magic Capsule', 'Memory-Tech', 'Hakuhodo DY Music & Pictures']"
38329,Seishun Buta Yarou wa Yumemiru Shoujo no Yume wo Minai,movie,8,380542,finished_airing,1.0,Non-Original,597227,9227,pg_13,True,2019.0,spring,"['Drama', 'Romance', 'Supernatural']",['School'],[],['CloverWorks'],"['Aniplex', 'Tokyo MX', 'Hakuhodo DY Music & Pictures', 'Nagoya Broadcasting Network', 'BS11', 'ABC Animation', 'Kadokawa']"
1735,Naruto: Shippuuden,tv,8,1445838,finished_airing,500.0,Non-Original,2151550,98934,pg_13,True,2007.0,winter,"['Action', 'Adventure', 'Fantasy']",['Martial Arts'],['Shounen'],['Pierrot'],"['TV Tokyo', 'Aniplex', 'KSS', 'Rakuonsha', 'TV Tokyo Music', 'Shueisha']"
38691,Dr. Stone,tv,8,891968,finished_airing,24.0,Non-Original,1469027,24380,pg_13,True,2019.0,summer,"['Adventure', 'Comedy', 'Sci-Fi']","['Survival', 'Time Travel']",['Shounen'],['TMS Entertainment'],"['TOHO animation', 'Shueisha', '8PAN']"
39535,Mushoku Tensei: Isekai Ittara Honki Dasu,tv,8,593681,finished_airing,11.0,Non-Original,970325,23516,r,True,2021.0,winter,"['Drama', 'Ecchi', 'Fantasy']","['Isekai', 'Reincarnation']",[],['Studio Bind'],"['Frontier Works', 'TOHO animation', 'Hakuhodo DY Music & Pictures', 'BS11', 'Egg Firm', 'Kadokawa', 'GREE', 'Toho Music']"
37450,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,tv,8,952634,finished_airing,13.0,Non-Original,1488839,42100,pg_13,True,2018.0,fall,"['Comedy', 'Drama', 'Romance', 'Supernatural']",['School'],[],['CloverWorks'],"['Aniplex', 'Tokyo MX', 'Hakuhodo DY Music & Pictures', 'Nagoya Broadcasting Network', 'BS11', 'ABC Animation', 'Kadokawa']"
32937,Kono Subarashii Sekai ni Shukufuku wo! 2,tv,8,892930,finished_airing,10.0,Non-Original,1331506,11352,pg_13,True,2017.0,winter,"['Adventure', 'Comedy', 'Fantasy']","['Isekai', 'Parody', 'Reincarnation']",[],['Studio Deen'],"['Kadokawa Shoten', 'Nippon Columbia', 'KlockWorx', 'Sony Music Communications', 'Toranoana', '81 Produce', 'Kadokawa Media House']"
17074,Monogatari Series: Second Season,tv,8,330778,finished_airing,26.0,Non-Original,616225,22486,r,True,2013.0,summer,"['Comedy', 'Mystery', 'Romance', 'Supernatural']",['Vampire'],[],['Shaft'],"['Aniplex', 'Kodansha', 'Cyclone Graphics']"
39587,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season,tv,8,542395,finished_airing,13.0,Non-Original,948527,10883,r,True,2020.0,summer,"['Drama', 'Fantasy', 'Suspense']","['Isekai', 'Psychological', 'Time Travel']",[],['White Fox'],"['AT-X', 'Memory-Tech', 'Hakuhodo DY Music & Pictures', 'Kadokawa Media House', 'Kadokawa']"
40776,Haikyuu!! To the Top Part 2,tv,8,392171,finished_airing,12.0,Non-Original,669148,5577,pg_13,True,2020.0,fall,['Sports'],"['School', 'Team Sports']",['Shounen'],['Production I.G'],"['Dentsu', 'Mainichi Broadcasting System', 'Movic', 'Sony Music Entertainment', 'TOHO animation', 'Shueisha']"
19,Monster,tv,8,312652,finished_airing,74.0,Non-Original,873348,39677,r+,True,2004.0,spring,"['Drama', 'Mystery', 'Suspense']","['Adult Cast', 'Psychological']",['Seinen'],['Madhouse'],"['VAP', 'Shogakukan-Shueisha Productions', 'Nippon Television Network']"
10087,Fate/Zero,tv,8,788121,finished_airing,13.0,Non-Original,1367912,32207,r,True,2011.0,fall,"['Action', 'Fantasy', 'Supernatural']",[],[],['ufotable'],"['Aniplex', 'Nitroplus', 'Seikaisha', 'Notes']"
42203,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season Part 2,tv,8,412212,finished_airing,12.0,Non-Original,717910,11214,r,True,2021.0,winter,"['Drama', 'Fantasy', 'Suspense']","['Isekai', 'Psychological', 'Time Travel']",[],['White Fox'],"['AT-X', 'Memory-Tech', 'Hakuhodo DY Music & Pictures', 'Kadokawa Media House', 'Kadokawa']"
38040,Kono Subarashii Sekai ni Shukufuku wo! Movie: Kurenai Densetsu,movie,8,411562,finished_airing,1.0,Non-Original,651583,4363,pg_13,True,2019.0,summer,"['Adventure', 'Comedy', 'Fantasy']","['Isekai', 'Parody', 'Reincarnation']",[],['J.C.Staff'],[]
43608,Kaguya-sama wa Kokurasetai: Ultra Romantic,tv,9,280251,finished_airing,13.0,Non-Original,594666,19952,pg_13,True,2022.0,spring,"['Comedy', 'Suspense']","['Psychological', 'Romantic Subtext', 'School']",['Seinen'],['A-1 Pictures'],"['Aniplex', 'Mainichi Broadcasting System', 'Magic Capsule', 'Shueisha', 'JR East Marketing & Communications']"
30484,Steins;Gate 0,tv,8,369827,finished_airing,23.0,Non-Original,771198,10699,pg_13,True,2018.0,spring,"['Drama', 'Sci-Fi', 'Suspense']",['Time Travel'],[],['White Fox'],"['Frontier Works', 'Media Factory', 'Kadokawa Shoten', 'Movic']"
38883,Haikyuu!! To the Top,tv,8,484772,finished_airing,13.0,Non-Original,788356,4787,pg_13,True,2020.0,winter,['Sports'],"['School', 'Team Sports']",['Shounen'],['Production I.G'],"['Dentsu', 'Mainichi Broadcasting System', 'Movic', 'Sony Music Entertainment', 'TOHO animation', 'Shueisha']"
39551,Tensei shitara Slime Datta Ken 2nd Season,tv,8,426840,finished_airing,12.0,Non-Original,754114,9674,pg_13,True,2021.0,winter,"['Action', 'Adventure', 'Comedy', 'Fantasy']","['Isekai', 'Mythology', 'Reincarnation']",[],['8bit'],['Kodansha']
28701,Fate/stay night: Unlimited Blade Works 2nd Season,tv,8,512854,finished_airing,13.0,Non-Original,773763,8737,r,True,2015.0,spring,"['Action', 'Fantasy', 'Supernatural']",[],[],['ufotable'],"['Aniplex', 'Notes']"
777,Hellsing Ultimate,ova,8,434095,finished_airing,10.0,Non-Original,829358,19580,r,True,2006.0,winter,"['Action', 'Horror', 'Supernatural']","['Adult Cast', 'Gore', 'Military', 'Vampire']",['Seinen'],"['Madhouse', 'Satelight', 'Graphinica']","['Geneon Universal Entertainment', 'StudioRF Inc.', 'Shounen Gahousha']"
578,Hotaru no Haka,movie,8,350851,finished_airing,1.0,Non-Original,585799,6871,pg_13,True,1988.0,spring,['Drama'],['Historical'],[],['Studio Ghibli'],[]
523,Tonari no Totoro,movie,8,611158,finished_airing,1.0,original,936544,7268,g,True,1988.0,spring,"['Adventure', 'Supernatural']",[],[],['Studio Ghibli'],"['Studio Fantasia', 'Streamline Pictures']"
38826,Tenki no Ko,movie,8,492483,finished_airing,1.0,original,818400,10743,pg_13,True,2019.0,summer,"['Drama', 'Fantasy', 'Romance', 'Slice of Life']",[],[],['CoMix Wave Films'],"['Toho', 'Lawson HMV Entertainment', 'JR East Marketing & Communications', 'Kadokawa', 'voque ting', 'STORY', 'Lawson Entertainment']"
33486,Boku no Hero Academia 2nd Season,tv,8,1546612,finished_airing,25.0,Non-Original,2236970,17126,pg_13,True,2017.0,spring,['Action'],"['School', 'Super Power']",['Shounen'],['Bones'],"['Dentsu', 'Yomiuri Telecasting', 'Movic', 'Sony Music Entertainment', 'TOHO animation', 'Shueisha']"
48736,Sono Bisque Doll wa Koi wo Suru,tv,8,422042,finished_airing,12.0,Non-Original,721792,15834,pg_13,True,2022.0,winter,"['Romance', 'Slice of Life']","['Otaku Culture', 'School']",['Seinen'],['CloverWorks'],"['Aniplex', 'Square Enix', 'Movic', 'Studio Mausu', 'Tokyo MX']"
7311,Suzumiya Haruhi no Shoushitsu,movie,8,288983,finished_airing,1.0,Non-Original,564673,12682,pg_13,True,2010.0,winter,"['Mystery', 'Sci-Fi', 'Supernatural']",['School'],[],['Kyoto Animation'],"['Kadokawa Shoten', 'Animation Do']"
37105,Grand Blue,tv,8,353661,finished_airing,12.0,Non-Original,653905,16556,pg_13,True,2018.0,summer,['Comedy'],[],['Seinen'],['Zero-G'],"['Mainichi Broadcasting System', 'Kodansha', 'NBCUniversal Entertainment Japan', 'Avex Pictures', 'Q-Tec', 'JR East Marketing & Communications', 'GYAO!']"
437,Perfect Blue,movie,8,309029,finished_airing,1.0,Non-Original,578354,15358,r+,True,1998.0,winter,"['Avant Garde', 'Drama', 'Horror']","['Adult Cast', 'Psychological', 'Showbiz']",[],['Madhouse'],['Rex Entertainment']
28171,Shokugeki no Souma,tv,8,919553,finished_airing,24.0,Non-Original,1495603,23019,pg_13,True,2015.0,spring,"['Ecchi', 'Gourmet']",['School'],['Shounen'],['J.C.Staff'],"['Dentsu', 'Frontier Works', 'Mainichi Broadcasting System', 'Magic Capsule', 'Warner Bros. Japan', 'KlockWorx', 'Showgate', 'Shueisha', 'I Will']"
36649,Banana Fish,tv,8,314953,finished_airing,24.0,Non-Original,727669,26784,r,True,2018.0,summer,"['Action', 'Adventure', 'Drama']",['Delinquents'],['Shoujo'],['MAPPA'],"['Aniplex', 'Dentsu', 'Movic', 'Fuji TV', 'Shogakukan']"
10165,Nichijou,tv,8,328368,finished_airing,26.0,Non-Original,797187,21070,pg_13,True,2011.0,spring,['Comedy'],"['Gag Humor', 'School']",['Shounen'],['Kyoto Animation'],"['Lantis', 'Kadokawa Shoten', 'Movic', 'Rakuonsha', 'Kadokawa Pictures Japan', 'KlockWorx', 'Animation Do']"
23847,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,tv,8,618114,finished_airing,13.0,Non-Original,945667,15393,pg_13,True,2015.0,spring,"['Comedy', 'Romance']","['Love Polygon', 'School']",[],['feel.'],"['TBS', 'Marvelous AQL', 'NBCUniversal Entertainment Japan']"
33,Kenpuu Denki Berserk,tv,8,293642,finished_airing,25.0,Non-Original,548529,22698,r+,True,1997.0,fall,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Horror', 'Supernatural']","['Gore', 'Military', 'Mythology']",['Seinen'],['OLM'],"['VAP', 'Hakusensha', 'Nippon Television Network']"
11577,Steins;Gate Movie: Fuka Ryouiki no Déjà vu,movie,8,324483,finished_airing,1.0,Non-Original,540416,2415,pg_13,True,2013.0,spring,"['Drama', 'Sci-Fi']",[],[],['White Fox'],"['Frontier Works', 'Media Factory', 'Movic', 'AT-X', 'Kadokawa Pictures Japan', 'MAGES.']"
42897,Horimiya,tv,8,635531,finished_airing,13.0,Non-Original,1060963,27799,pg_13,True,2021.0,winter,['Romance'],['School'],['Shounen'],['CloverWorks'],"['Aniplex', 'Square Enix', 'Mainichi Broadcasting System', 'Movic', 'Kanetsu Investment', 'My Theater D.D.', 'Global Solutions', 'Mirai-Kojo']"
28223,Death Parade,tv,8,903941,finished_airing,12.0,original,1572091,25928,r,True,2015.0,winter,"['Drama', 'Supernatural', 'Suspense']","['Adult Cast', 'High Stakes Game', 'Psychological']",[],['Madhouse'],"['VAP', 'DAX Production', 'Nippon Television Network']"
34612,Saiki Kusuo no Ψ-nan 2,tv,8,328735,finished_airing,24.0,Non-Original,549538,3882,pg_13,True,2018.0,winter,"['Comedy', 'Supernatural']","['Gag Humor', 'School']",['Shounen'],"['J.C.Staff', 'Egg Firm']","['TV Tokyo', 'Shogakukan-Shueisha Productions', 'Nippon Columbia', 'KlockWorx', 'Asmik Ace', 'Bandai Namco Entertainment', 'Shueisha', ""Toy's Factory"", 'Dear Stage inc.']"
24415,Kuroko no Basket 3rd Season,tv,8,419131,finished_airing,25.0,Non-Original,675754,4824,pg_13,True,2015.0,winter,['Sports'],"['School', 'Team Sports']",['Shounen'],['Production I.G'],"['Bandai Visual', 'Lantis', 'Nihon Ad Systems', 'Banpresto', 'Shueisha', 'BS11']"
2251,Baccano!,tv,8,357925,finished_airing,13.0,Non-Original,837465,22388,r,True,2007.0,summer,"['Action', 'Comedy', 'Mystery', 'Supernatural']","['Historical', 'Organized Crime']",[],"[""Brain's Base""]","['Aniplex', 'Sakura Create', 'Happinet Pictures']"
457,Mushishi,tv,8,255763,finished_airing,26.0,Non-Original,747783,24772,pg_13,True,2005.0,fall,"['Adventure', 'Fantasy', 'Mystery', 'Slice of Life', 'Supernatural']","['Adult Cast', 'Historical', 'Iyashikei']",['Seinen'],['Artland'],"['Avex Entertainment', 'Marvelous', 'SKY Perfect Well Think', 'Delfi Sound']"
30503,Noragami Aragoto,tv,8,821037,finished_airing,13.0,Non-Original,1323286,11160,pg_13,True,2015.0,fall,"['Action', 'Fantasy']",['Mythology'],['Shounen'],['Bones'],"['Dentsu', 'Shochiku', 'Kodansha', 'Ai Addiction', 'Avex Pictures', 'A-Sketch']"
10408,Hotarubi no Mori e,movie,8,417524,finished_airing,1.0,Non-Original,740943,9598,g,True,2011.0,summer,"['Drama', 'Romance', 'Supernatural']",[],['Shoujo'],"[""Brain's Base""]","['TV Tokyo', 'Aniplex', 'Nihon Ad Systems', 'Hakusensha', 'DAX Production']"
37520,Dororo,tv,8,528697,finished_airing,24.0,Non-Original,1031529,17245,r,True,2019.0,winter,"['Action', 'Adventure', 'Supernatural']","['Historical', 'Mythology', 'Samurai']",['Shounen'],"['Tezuka Productions', 'MAPPA']",['Twin Engine']
263,Hajime no Ippo,tv,8,241095,finished_airing,75.0,Non-Original,489353,17907,pg_13,True,2000.0,fall,['Sports'],['Combat Sports'],['Shounen'],['Madhouse'],['VAP']
31758,Kizumonogatari III: Reiketsu-hen,movie,8,237725,finished_airing,1.0,Non-Original,408886,6822,r,True,2017.0,winter,"['Action', 'Mystery', 'Supernatural']",['Vampire'],[],['Shaft'],"['Aniplex', 'Kodansha']"
28977,Gintama°,tv,9,218662,finished_airing,51.0,Non-Original,544926,14666,pg_13,True,2015.0,spring,"['Action', 'Comedy', 'Sci-Fi']","['Gag Humor', 'Historical', 'Parody', 'Samurai']",['Shounen'],['Bandai Namco Pictures'],"['TV Tokyo', 'Aniplex', 'Dentsu']"
30831,Kono Subarashii Sekai ni Shukufuku wo!,tv,8,1130918,finished_airing,10.0,Non-Original,1722350,41238,pg_13,True,2016.0,winter,"['Adventure', 'Comedy', 'Fantasy']","['Isekai', 'Parody', 'Reincarnation']",[],['Studio Deen'],"['Half H.P Studio', 'Nippon Columbia', 'KlockWorx', 'Sony Music Communications', 'Toranoana', '81 Produce', 'Kadokawa Media House']"
39547,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Kan,tv,8,332259,finished_airing,12.0,Non-Original,615480,12672,pg_13,True,2020.0,summer,"['Comedy', 'Romance']","['Love Polygon', 'School']",[],['feel.'],"['Marvelous', 'TBS', 'Movic', 'Delfi Sound', 'NBCUniversal Entertainment Japan']"
16894,Kuroko no Basket 2nd Season,tv,8,488984,finished_airing,25.0,Non-Original,764345,4223,pg_13,True,2013.0,fall,['Sports'],"['School', 'Team Sports']",['Shounen'],['Production I.G'],"['Bandai Visual', 'Lantis', 'Nihon Ad Systems', 'Banpresto', 'Shueisha', 'BS11']"
392,Yuu☆Yuu☆Hakusho,tv,8,296314,finished_airing,112.0,Non-Original,606555,20126,pg_13,True,1992.0,fall,"['Action', 'Comedy', 'Supernatural']","['Martial Arts', 'Mythology']",['Shounen'],['Pierrot'],"['Yomiko Advertising', 'Fuji TV']"
22297,Fate/stay night: Unlimited Blade Works,tv,8,609722,finished_airing,12.0,Non-Original,958164,15296,r,True,2014.0,fall,"['Action', 'Fantasy', 'Supernatural']",[],[],['ufotable'],"['Aniplex', 'Notes']"
19815,No Game No Life,tv,8,1412822,finished_airing,12.0,Non-Original,2176564,46424,pg_13,True,2014.0,spring,"['Comedy', 'Ecchi', 'Fantasy']","['Isekai', 'Strategy Game']",[],['Madhouse'],"['Frontier Works', 'Media Factory', 'Movic', 'AT-X']"
813,Dragon Ball Z,tv,8,770597,finished_airing,291.0,Non-Original,1106679,33416,pg_13,True,1989.0,spring,"['Action', 'Adventure', 'Comedy', 'Fantasy']","['Martial Arts', 'Super Power']",['Shounen'],['Toei Animation'],['Fuji TV']
9969,Gintama',tv,9,210584,finished_airing,51.0,Non-Original,480198,7169,pg_13,True,2011.0,spring,"['Action', 'Comedy', 'Sci-Fi']","['Gag Humor', 'Historical', 'Parody', 'Samurai']",['Shounen'],['Sunrise'],"['TV Tokyo', 'Aniplex', 'Dentsu', 'Trinity Sound', 'Miracle Robo', 'Studio Jack', 'Shueisha']"
4224,Toradora!,tv,8,1258209,finished_airing,25.0,Non-Original,1997587,53508,pg_13,True,2008.0,fall,"['Drama', 'Romance']","['Love Polygon', 'School']",[],['J.C.Staff'],"['Genco', 'Starchild Records', 'Magic Capsule', 'Yomiuri Advertising', 'TV Tokyo Music']"
22789,Barakamon,tv,8,313476,finished_airing,12.0,Non-Original,604204,12084,pg_13,True,2014.0,summer,['Slice of Life'],"['Childcare', 'Iyashikei', 'Visual Arts']",[],['Kinema Citrus'],"['VAP', 'Nippon Television Network']"
853,Ouran Koukou Host Club,tv,8,622243,finished_airing,26.0,Non-Original,1020434,31232,pg_13,True,2006.0,spring,"['Comedy', 'Romance']","['Crossdressing', 'Reverse Harem', 'School']",['Shoujo'],['Bones'],"['VAP', 'Hakusensha', 'Nippon Television Network']"
31757,Kizumonogatari II: Nekketsu-hen,movie,8,240304,finished_airing,1.0,Non-Original,397737,2194,r,True,2016.0,summer,"['Action', 'Mystery', 'Supernatural']",['Vampire'],[],['Shaft'],"['Aniplex', 'Kodansha']"
121,Fullmetal Alchemist,tv,8,836664,finished_airing,51.0,Non-Original,1362542,24723,r,True,2003.0,fall,"['Action', 'Adventure', 'Drama', 'Fantasy']",['Military'],['Shounen'],['Bones'],"['Aniplex', 'Dentsu', 'Square Enix', 'Mainichi Broadcasting System']"
37430,Tensei shitara Slime Datta Ken,tv,8,731368,finished_airing,24.0,Non-Original,1191306,24281,pg_13,True,2018.0,fall,"['Action', 'Adventure', 'Comedy', 'Fantasy']","['Isekai', 'Mythology', 'Reincarnation']",[],['8bit'],"['Lantis', 'Kodansha', 'BS11', 'Bandai Namco Arts', 'Micro Magazine Publishing']"
24833,Ansatsu Kyoushitsu,tv,8,1048111,finished_airing,22.0,Non-Original,1762851,27045,pg_13,True,2015.0,winter,"['Action', 'Comedy']",['School'],['Shounen'],['Lerche'],"['Dentsu', 'Studio Hibari', 'Fuji TV', 'DAX Production', 'BS Fuji', 'Avex Pictures', 'Shueisha']"
18115,Magi: The Kingdom of Magic,tv,8,422988,finished_airing,25.0,Non-Original,772775,7387,pg_13,True,2013.0,fall,"['Action', 'Adventure', 'Fantasy']",[],['Shounen'],['A-1 Pictures'],"['Aniplex', 'Dentsu', 'Shogakukan-Shueisha Productions', 'Mainichi Broadcasting System', 'Movic', 'GYAO!']"
36456,Boku no Hero Academia 3rd Season,tv,8,1275636,finished_airing,25.0,Non-Original,1922920,12701,pg_13,True,2018.0,spring,['Action'],"['School', 'Super Power']",['Shounen'],['Bones'],"['Dentsu', 'Yomiuri Telecasting', 'Movic', 'Sony Music Entertainment', 'TOHO animation', 'Shueisha']"
33674,No Game No Life: Zero,movie,8,423040,finished_airing,1.0,Non-Original,778711,7252,pg_13,True,2017.0,summer,"['Drama', 'Fantasy', 'Romance']",['Isekai'],[],['Madhouse'],"['Frontier Works', 'Movic', 'AT-X', 'Kadokawa']"
34572,Black Clover,tv,8,694772,finished_airing,170.0,Non-Original,1376433,38373,pg_13,True,2017.0,fall,"['Action', 'Comedy', 'Fantasy']",[],['Shounen'],['Pierrot'],"['TV Tokyo', 'Avex Pictures', 'Shueisha']"
25781,Shingeki no Kyojin: Kuinaki Sentaku,ova,8,271659,finished_airing,2.0,Non-Original,453625,1802,r,True,2014.0,fall,['Action'],[],['Shoujo'],['Wit Studio'],"['Production I.G', 'Dentsu', 'Mainichi Broadcasting System', 'Pony Canyon', 'Kodansha']"
40834,Ousama Ranking,tv,8,220757,finished_airing,23.0,Non-Original,440471,9905,pg_13,True,2021.0,fall,"['Adventure', 'Fantasy']",[],[],['Wit Studio'],"['Aniplex', 'Dentsu', 'Fuji TV', 'Kadokawa']"
11843,Danshi Koukousei no Nichijou,tv,8,378482,finished_airing,12.0,Non-Original,742809,13154,pg_13,True,2012.0,winter,['Comedy'],"['Gag Humor', 'School']",[],['Sunrise'],"['TV Tokyo', 'Square Enix', 'Trinity Sound', 'Happinet Pictures']"
41487,Tensei shitara Slime Datta Ken 2nd Season Part 2,tv,8,314608,finished_airing,12.0,Non-Original,561696,9674,pg_13,True,2021.0,summer,"['Action', 'Adventure', 'Comedy', 'Fantasy']","['Isekai', 'Mythology', 'Reincarnation']",[],['8bit'],"['Kodansha', 'BS11', 'Bandai Namco Arts', 'Micro Magazine Publishing', 'Bandai Spirits', 'Sony Music Solutions', 'ADK Marketing Solutions']"
6547,Angel Beats!,tv,8,1196177,finished_airing,13.0,original,1916978,46382,pg_13,True,2010.0,spring,"['Drama', 'Supernatural']",['School'],[],['P.A. Works'],"['Aniplex', 'Dentsu', 'Mainichi Broadcasting System', 'CBC Television', 'Movic', 'Visual Arts', 'ASCII Media Works']"
