anime_id,studios
2988,Shinkuukan
40578,TMS Entertainment
1785,Y.O.U.C
6527,Toei Animation
40394,8bit
3686,AIC ASTA
38254,Signal.MD
36022,OLM
43590,CloverWorks
1208,Toei Animation
9716,Gallop
1661,Toei Animation
33834,Artland
50955,Wit Studio
48962,KJJ Animation
10924,Arms
41206,Toei Animation
616,Gallop
39617,CloverWorks
37036,Studio Comet
10338,DLE
51225,Studio Kai
2703,Xebec
40109,Production I.G
37858,Kyoto Animation
26019,SILVER LINK.
37966,OLM
3072,Toei Animation
3011,Hal Film Maker
36342,Gonzo
5178,Studio 4°C
36525,TNK
31070,Shirogumi
34639,Seven
10592,Sunrise
1549,Toei Animation
24531,Brain's Base
37185,Shanghai Foch Film and TV Culture Investment
39194,Production I.G
43697,MAPPA
378,Actas
2288,Production Reed
38835,W-Toon Studio
20969,Toei Animation
2815,Telescreen
33118,Kinema Citrus
17813,Kyoto Animation
2560,Toei Animation
14073,AIC Classic
49338,Studio Deen
204,Studio Deen
10917,OLM
42976,TMS Entertainment
1360,Studio Ten
40855,New Generation
21497,TYO Animations
41688,Typhoon Graphics
3759,TNK
1584,Studio Fantasia
8626,OLM
31168,OLM
496,Madhouse
9005,Chaos Project
51335,Shenman Entertainment
40280,J.C.Staff
37893,ILCA
2709,Xebec
23439,A-1 Pictures
37744,Encourage Films
50678,Sunrise Beyond
32171,SILVER LINK.
50470,Studio Gokumi
2212,Gonzo
4191,Bee Train
19029,Kinema Citrus
12963,Studio Comet
3050,AT-2
8648,Production I.G
32438,Diomedéa
6875,Madhouse
3162,Nippon Animation
42224,Queen Bee
646,Studio Deen
13159,Shin-Ei Animation
17497,Studio Comet
11031,Y.O.U.C
24021,Office Takeout
2281,Group TAC
30242,PoRO
3015,Magic Bus
817,Actas
1153,Toei Animation
34030,Queen Bee
2546,Nippon Animation
3460,Nippon Animation
769,AIC
34167,Kamikaze Douga
37089,BreakBottle
3265,Hal Film Maker
3761,Nippon Animation
20965,Studio Colorido
3707,Anime Antenna Iinkai
41370,Seven
499,Madhouse
38544,Tatsunoko Production
679,Zero-G Room
40239,asread.
11005,Lilix
1583,Ishimori Entertainment
45783,LIDENFILMS
23433,Seven
2584,Sunrise
1346,AIC
1822,Artmic
1235,Pierrot
1783,T-Rex
32190,Gaina
8438,OLM
754,TMS Entertainment
49505,LIDENFILMS
4810,Tatsunoko Production
37223,Suzuki Mirano
454,Bee Train
21695,OLM
3281,Toei Animation
1233,Studio Fantasia
13937,Office Takeout
555,OLM
35135,Bones
2913,Nippon Animation
41714,Production I.G
11635,Sunrise
13619,Shaft
44067,Haoliners Animation League
27629,J.C.Staff
2029,Sanrio
31710,Pierrot
23579,SynergySP
36344,Gonzo
38091,TMS Entertainment
1169,AIC
3561,Nippon Animation
37292,Tencent Penguin Pictures
6918,Madhouse
3940,Flavors Soft
1236,Toei Animation
2896,T-Rex
1296,APPP
6726,Pierrot
36343,Gonzo
711,Group TAC
3271,Nippon Animation
9849,Studio Boogie Nights
1161,J.C.Staff
49556,Nippon Animation
6234,P.A. Works
51662,T-Rex
42422,Toei Animation
34032,Tatsunoko Production
20995,Studio Eromatick
19953,Encourage Films
32011,DLE
41659,Production I.G
33997,Gallop
51494,d00r works
2188,Shinkuukan
9333,Sunrise
3991,Studio 4°C
50597,Enishiya
7540,Gonzo
2087,Production Reed
34529,BreakBottle
37886,2:10 AM Animation
37021,UWAN Pictures
1481,Pierrot
38779,Shion
27783,Production I.G
9673,Pierrot Plus
50696,Toei Animation
31790,Production IMS
40436,Wolfsbane
445,Production I.G
31851,Seven Arcs Pictures
13139,NHK
5859,asread.
4050,TMS Entertainment
25117,A-1 Pictures
13239,Production I.G
48577,Orange
2324,Front Line
38089,Gathering
31736,Arms
38797,Magic Bus
35347,Yaoyorozu
39769,Wit Studio
51217,T-Rex
15539,T-Rex
1387,AT-2
43467,T-Rex
9737,Production I.G
34399,Studio Eromatick
1468,Pierrot
49969,LIDENFILMS
1658,TMS Entertainment
6686,Suzuki Mirano
1217,Horannabi
1277,Tokyo Kids
3024,Mushi Production
9638,Silver
29017,SANZIGEN
29868,Toei Animation
1359,Arms
4713,Asahi Production
52357,J.C.Staff
37859,Kyoto Animation
34492,Collaboration Works
5214,Pink Cat
33865,Seven
29301,Zexcs
2039,Pierrot
9924,AIC
234,Tokyo Kids
31344,GoHands
9883,Pierrot
30091,SILVER LINK.
14995,PoRO
31861,AIC
31221,Signal.MD
24935,Seven
40659,Satelight
612,XEBEC M2
38475,C-Station
422,Studio Fantasia
41396,New Generation
854,Picture Magic
11465,Y.O.U.C
39094,J.C.Staff
733,SIDO LIMITED
14647,J.C.Staff
2960,Studio Ten
42803,Project No.9
10886,Studio Deen
685,OLM
21067,Seven
38295,Seven
608,Production I.G
8655,Y.O.U.C
1591,Ajia-Do
2224,Tatsunoko Production
7761,Studio Deen
808,Xebec
48627,Studio Deen
23037,Studio Deen
9348,Nippon Animation
37589,CloverWorks
7276,Cafe de Jeilhouse
1165,Radix
258,Madhouse
1768,Radix
10770,Studio Fantasia
37576,Studio Deen
4062,Eiken
41439,OLM
12123,C2C
37564,Haoliners Animation League
39935,Production I.G
29511,Studio Deen
30460,Studio 1st
4508,feel.
31904,asread.
2155,Artland
2211,Tezuka Productions
37272,J.C.Staff
13325,Studio Eromatick
39191,Ruo Hong Culture
18771,Studio Deen
3077,Shin-Ei Animation
41573,Studio Deen
8026,Gonzo
31401,Studio 9 Maiami
19103,T-Rex
2441,Dream Entertainment
2982,AT-2
17541,Nihikime no Dozeu
3101,Production Reed
3858,Tatsunoko Production
2912,TMS Entertainment
34392,Typhoon Graphics
3448,Magic Bus
40957,Production I.G
33455,Shaft
27539,Dynamo Pictures
23079,P.A. Works
37422,Gathering
44071,CG Year
48450,Suzuki Mirano
1892,Group TAC
8792,Rising Force
1544,Brain's Base
15313,SANZIGEN
3005,Zero-G Room
48890,YHKT Entertainment
2598,Sunrise
49733,Production I.G
35072,Pierrot
756,Animation Planet
4342,Studio 9 Maiami
37209,Imagineer
41785,Shanghai Foch Film and TV Culture Investment
50862,Polygon Pictures
38268,J.C.Staff
41332,Magic Bus
3486,Sunrise
38035,SELFISH
24453,Peak Hunt
1380,AIC
32595,Bridge
32383,10Gauge
36784,Tomovies
37154,Brain's Base
1898,J.C.Staff
2267,Gonzo
1857,Madhouse
2259,Studio Comet
12223,Sunrise
20987,Tatsunoko Production
41842,M.S.C
9310,PoRO
366,Studio Fantasia
2097,Production I.G
1189,Studio Deen
425,Nippon Animation
10359,Studio Comet
1202,Trans Arts
32511,Actas
37433,Madhouse
2870,Flavors Soft
32309,CoMix Wave Films
1704,Studio Deen
40212,Shion
7377,Studio Comet
1276,Tokyo Kids
33360,Sunrise
33024,Orange
20589,Oz Inc.
1497,Mushi Production
1838,Radix
29998,AIC PLUS+
3248,Bones
13639,Sunrise
43791,BOMB! CUTE! BOMB!
8635,Doga Kobo
4027,Studio Soul
3752,Toei Animation
33934,Trigger
25877,BreakBottle
40850,Albacrow
9968,Suzuki Mirano
37262,Satelight
42514,Shin-Ei Animation
39582,LIDENFILMS
21495,A-1 Pictures
2999,Madhouse
7468,GoHands
14875,Bones
24855,SILVER LINK.
33201,Creators in Pack
968,TMS Entertainment
838,Planet
2793,Tezuka Productions
8017,Sunrise
11569,Toei Animation
13287,Madhouse
10936,AIC PLUS+
2973,Pierrot
35592,Studio Zealot
4698,T-Rex
9706,P.A. Works
1676,Vega Entertainment
31115,Khara
6425,Studio Hibari
8705,Bee Train
26085,Creators in Pack
3403,Anime Antenna Iinkai
48684,Ruo Hong Culture
2871,Y.O.U.C
31652,T-Rex
33165,Anime Antenna Iinkai
40901,Project No.9
10513,Kanaban Graphics
799,Studio Deen
337,E&G Films
24745,Studio 1st
1918,AIC
12677,Gonzo
40961,LIDENFILMS
42506,Acca effe
36137,Office Takeout
40806,Haoliners Animation League
943,Madhouse
43001,Project No.9
11911,Tatsunoko Production
10792,Horannabi
3550,Pierrot
33393,Office No. 8
11595,Shin-Ei Animation
3999,Anime Antenna Iinkai
1325,Studio Deen
31593,Passione
2717,Planet
38038,Flavors Soft
818,Shaft
8241,Xebec
35781,Studio 1st
38163,Urban Product
36995,Toei Animation
27741,Zexcs
1660,APPP
3071,Group TAC
42176,Haoliners Animation League
3622,Anime Antenna Iinkai
24851,Studio 1st
1280,Madhouse
2325,Asahi Production
5369,Studio 4°C
40167,OLM
38006,Shaft
346,Trinet Entertainment
7619,Toei Animation
10845,Hoods Entertainment
12961,Rabbit Gate
3227,Yumeta Company
7266,T-Rex
49627,Studio Moriken
31793,Pine Jam
581,Studio Fantasia
1672,Madhouse
7083,Artland
49869,AtelierPontdarc
24713,SANZIGEN
2624,TMS Entertainment
8339,Panda Factory
2332,animate Film
34734,J.C.Staff
3836,Visual 80
6385,OLM
40783,C2C
9328,Schoolzone
50192,T-Rex
32993,Gonzo
40880,Tatsunoko Production
39987,Acca effe
1185,AIC
7308,Nippon Animation
2757,Shaft
1070,Radix
31143,Production Reed
15819,Toei Animation
30100,Kinema Citrus
1403,Himajin Planning
38742,Nice Boat Animation
42078,Pancake
2729,Madhouse
38798,T-Rex
14663,Arms
6909,Tezuka Productions
913,TMS Entertainment
35206,Toei Animation
33697,Khara
37992,Saetta
6705,SILVER LINK.
12343,Sunrise
3602,Toei Animation
24357,Studio 1st
3840,Studio Fantasia
624,Studio Deen
3734,Tokyo Movie Shinsha
31109,Studio Deen
34903,Gonzo
11763,Arms
33993,Studio 9 Maiami
35346,Gathering
49550,feel.
15133,Fifth Avenue
30137,asread.
31518,Office Takeout
718,J.C.Staff
48880,Seven
2694,Madhouse
36109,Studio 1st
426,Madhouse
4075,OLM
6890,Encourage Films
2911,TNK
7591,Gathering
2766,Madhouse
48698,T-Rex
12699,Sunrise
34383,Creators in Pack
920,Kyoto Animation
33462,Creators in Pack
3058,Front Line
3751,Toei Animation
744,AIC
5688,Toei Animation
18653,PoRO
6463,Studio Ghibli
69,Sunrise
32947,Zero-G
6986,Suzuki Mirano
12373,Zyc
33985,Creators in Pack
3962,Production I.G
2060,AIC
38918,CG Year
46604,Asahi Production
17573,A-1 Pictures
2715,Triangle Staff
2617,Studio Ghibli
14045,Doga Kobo
2090,J.C.Staff
2255,Production Reed
32359,OLM
841,Triangle Staff
12921,Seven
15781,Gathering
3394,Pierrot
18039,Hoods Entertainment
31740,Studio 9 Maiami
5743,Studio 9 Maiami
27907,Sunrise
35204,iDRAGONS Creative Studio
28207,feel.
4714,TEC
24273,New Generation
3964,Sunrise
5929,Mushi Production
4361,Group TAC
34535,Gathering
6069,Milky Cartoon
36051,Peak Hunt
46118,Asahi Production
3418,Group TAC
599,Madhouse
4209,Studio Deen
2495,Madhouse
31631,David Production
33741,Khara
2010,Studio Deen
51371,Geno Studio
33795,Pine Jam
48956,Ruo Hong Culture
14333,Toei Animation
24317,Studio 9 Maiami
35334,Sunrise
49396,Kyoto Animation
614,J.C.Staff
13231,SynergySP
1685,Studio Hibari
16169,Seven
1055,Group TAC
34337,TMS Entertainment
31608,Millepensee
48492,Sunrise
34959,Peak Hunt
32954,domerica
42571,DMM pictures
9782,Sunrise
3317,Nippon Animation
49939,Scooter Films
23831,Shaft
30128,Office No. 8
28257,OLM
1178,AIC
36461,Office No. 8
48830,Kyoto Animation
49569,Mili Pictures
2716,Studio Deen
7740,Arms
1298,Studio Fantasia
5644,Himajin Planning
47044,Ruo Hong Culture
6657,Arms
2067,Xebec
21393,Office Takeout
3196,Nippon Animation
1893,Madhouse
36876,PoRO
36943,Creators in Pack
33889,Seven Arcs Pictures
5427,T-Rex
36790,Haoliners Animation League
783,Group TAC
32543,Haoliners Animation League
15839,Kantou Douga Kai
37555,J.C.Staff
34467,ILCA
3324,Studio 9 Maiami
32608,Brain's Base
3488,Group TAC
34168,Office No. 8
29035,Toei Animation
42832,Kamikaze Douga
2163,Studio Fantasia
33027,Tatsunoko Production
3807,Tatsunoko Production
39836,ILCA
14661,Office Takeout
36566,Shin-Ei Animation
36027,Seven
8228,Toei Animation
559,Bones
1263,APPP
46701,Studio Hokiboshi
38749,Sola Digital Arts
33661,Shin-Ei Animation
39419,Shenying Animation
2353,Shinkuukan
669,Palm Studio
18391,DLE
48862,Kinema Citrus
37657,Brain's Base
36500,Gathering
1409,Bee Train
2726,SIDO LIMITED
27879,Studio 9 Maiami
14657,T-Rex
36198,Seven
32961,Actas
17791,Kyoto Animation
32016,Studio 9 Maiami
49691,Lay-duce
4033,Actas
40959,Suzuki Mirano
1297,Studio Fantasia
33724,LIDENFILMS
36515,A.C.G.T.
44065,Shanghai Foch Film and TV Culture Investment
2688,Tatsunoko Production
37655,Production I.G
23519,Studio 9 Maiami
2457,Xebec
835,Zexcs
15847,Madhouse
1272,Studio Kikan
39421,MMT Technology
38226,Studio A-CAT
16211,TMS Entertainment
458,OLM
38022,Anima
1981,Ajia-Do
4962,Studio Deen
38425,Arms
301,Magic Bus
40969,ASK Animation Studio
34491,Studio 1st
10420,Studio Eromatick
5217,Image Kei
3328,TNK
32271,A.C.G.T.
5259,animate Film
34312,BreakBottle
4127,Anime Antenna Iinkai
23259,Sunrise
36485,Actas
2696,Sunrise
3069,Toei Animation
10421,T-Rex
14659,Studio Prokion
32805,Shirogumi
2590,Studio Kyuuma
796,Nippon Animation
36721,PoRO
275,Imagin
29703,Studio 1st
1300,APPP
9545,Anime Antenna Iinkai
32412,W-Toon Studio
3313,Studio Junio
10390,Kinema Citrus
295,Radix
43779,Studio Animal
18845,Shin-Ei Animation
3424,Nippon Animation
43763,Bandai Namco Pictures
2410,Studio G-1Neo
2231,Kitty Film Mitaka Studio
33185,White Fox
18959,Office Takeout
11099,Sunrise
35134,Bones
2826,Panmedia
2775,Artmic
1328,Gallop
28537,MAPPA
31995,Studio 1st
6117,Shogakukan Music & Digital Entertainment
2704,Xebec
23719,Office Takeout
35009,Millepensee
19857,Seven
34208,Lerche
33153,Studio 9 Maiami
39519,Sublimation
2576,Nippon Animation
32321,TMS Entertainment
39999,Bones
39676,L²Studio
3037,Toei Animation
27909,Studio 1st
38975,PoRO
27709,Studio Gokumi
44193,Queen Bee
5455,Studio Eromatick
2523,Trinet Entertainment
1500,Hal Film Maker
25457,Madhouse
37294,Haoliners Animation League
48614,CloverWorks
1733,Actas
20907,A-1 Pictures
865,Sunrise
24835,Sunrise
3417,Chaos Project
31144,CoMix Wave Films
5845,OLM
321,Studio Fantasia
33546,Studio Hibari
34937,Studio 1st
2419,Ajia-Do
25365,OLM
3995,Studio Eromatick
6704,Arms
11705,Oxybot
5080,AIC PLUS+
2463,Toei Animation
3080,Gainax
23151,Zexcs
37563,Seven Stone Entertainment
2511,Production Reed
30573,Production I.G
40156,Toei Animation
28179,SANZIGEN
37287,Teatro Nishi Tokyo Studio
7176,GoHands
8289,Y.O.U.C
592,TMS Entertainment
41814,Production I.G
15219,Anima
38843,Project No.9
5440,Sunrise
3171,Kazuki Production
16317,Hotline
38489,Beijing Rocen Digital
21571,OLM
36531,OLM
34471,OLM
141,feel.
1724,Studio Comet
3135,AIC
1880,Madhouse
18781,Gathering
1897,Sunrise
39466,Suzuki Mirano
5603,Kami Kukan
29915,Studio 9 Maiami
715,J.C.Staff
41397,PoRO
32202,Sunrise
19619,Studio Comet
8651,Anime Antenna Iinkai
2467,Group TAC
31233,Haoliners Animation League
23551,Seven
29916,Anime Antenna Iinkai
32981,GoHands
588,TNK
49138,Actas
925,Toei Animation
3003,Production I.G
2758,Sunrise
10553,Studio Boogie Nights
1224,Madhouse
5462,Gainax
7463,Studio Hibari
12347,Sunrise
40196,TNK
1633,ORADA COMPANY
2140,Y.O.U.C
3747,Suzuki Mirano
3193,Studio Egg
12447,David Production
39282,OLM
34830,Brain's Base
9309,Suzuki Mirano
13223,Studio Jam
38767,Gathering
34675,Asahi Production
9013,Studio Deen
41555,Bandai Namco Pictures
5844,OLM
32034,Xebec
31573,Bandai Namco Pictures
1854,Production Reed
36032,Kyoto Animation
42867,AQUA ARIS
37646,Fanworks
29165,Hoods Entertainment
39966,Studio A-CAT
6891,Y.O.U.C
1794,Sunrise
23067,Bones
40145,Bridge
38083,Studio Deen
34602,B.CMAY PICTURES
4051,Studio Hibari
15845,Studio 1st
6555,OLM
31498,Asahi Production
19101,PoRO
38629,Shin-Ei Animation
3963,Sunrise
14989,A-1 Pictures
21059,Office Takeout
1868,Toei Animation
24011,Studio Gokumi
42825,GoHands
1351,D.A.S.T.
7712,Suzuki Mirano
39990,Production I.G
49467,Studio Ponoc
19573,Sunrise
39244,OLM
693,AIC Spirits
4057,Anime Antenna Iinkai
30030,Studio Deen
10417,ufotable
3505,Sunrise
1466,Studio Junio
1856,Picture Magic
823,Shinkuukan
1265,Sunrise
2341,Phoenix Entertainment
9467,T-Rex
35835,GEEK TOYS
2394,Dream Entertainment
36827,J.C.Staff
736,J.C.Staff
34295,Seven
1639,Sugar Boy
5395,Sunrise
2089,Artland
5274,Toei Animation
38814,Seven
33447,Zero-G
39993,Studio PuYUKAI
33902,CoMix Wave Films
36510,AXsiZ
35458,White Fox
32534,October Media
2749,Nippon Animation
23985,Production Reed
21587,Production I.G
40738,IMAGICA Lab.
13029,Sparky Animation
2289,Production I.G
34530,New Generation
1057,Group TAC
51294,T-Rex
3381,Gainax
35286,DLE
2445,Image House
42517,Peak Hunt
56,Bee Train
10392,Kantou Douga Kai
17747,Office Takeout
6883,Zexcs
34311,Studio 9 Maiami
2055,Toei Animation
1748,Madhouse
4173,J.C.Staff
13251,Production I.G
13175,Shirogumi
2786,Radix
6443,Studio Fantasia
51912,Khara
15391,Hoods Entertainment
312,Tokyo Movie Shinsha
15905,Sparkly Key Animation Studio
1618,J.C.Staff
42267,Soyep
14889,AIC Classic
49989,Shion
27881,Studio 9 Maiami
28511,Toei Animation
16405,Charaction
1494,J.C.Staff
37044,B.CMAY PICTURES
49134,DandeLion Animation Studio
32959,Studio Colorido
9008,T-Rex
35235,Signal.MD
24849,Studio Eromatick
33771,Blade
34304,Tatsunoko Production
2194,Y.O.U.C
1093,Shin-Ei Animation
9608,ufotable
2804,Production Reed
40608,Yumeta Company
50438,Creators in Pack
6337,Office Take Off
35250,Shirogumi
3356,Toei Animation
932,Daume
36122,Anime Antenna Iinkai
22831,Toei Animation
31927,Production I.G
38395,IMAGICA Lab.
2933,Tatsunoko Production
4278,Suzuki Mirano
29855,Studio Deen
1456,TNK
33308,J.C.Staff
1865,Gonzo
37222,Shion
6220,Y.O.U.C
12955,Y.O.U.C
32613,DR Movie
1001,Telecom Animation Film
44616,Shin-Ei Animation
20391,Shaft
19315,Studio Deen
281,Silver
13137,Zexcs
37952,Madhouse
7581,Suzuki Mirano
36569,KIZAWA Studio
3854,Planet
23931,Xebec
49426,Toei Animation
35472,W-Toon Studio
4485,Magic Bus
5054,Flavors Soft
887,Xebec
1443,AIC
1269,Madhouse
5643,Suzuki Mirano
36840,Lilix
36424,Actas
35629,Magic Bus
42723,Nut
22655,PoRO
42128,A-1 Pictures
7583,PoRO
37481,Studio Deen
8950,Nippon Animation
36291,Haoliners Animation League
40097,AIC
4533,Doga Kobo
30746,Seven
38031,Shion
16187,Rabbit Gate
37090,Haoliners Animation League
18151,Studio Eromatick
6068,J.C.Staff
30782,feel.
38150,Asahi Production
6734,Toei Animation
19133,Trigger
4304,Meltdown
33687,OLM Digital
439,animate Film
38865,Anime Antenna Iinkai
8248,Sunrise
2275,T-Rex
1324,J.C.Staff
35676,Millepensee
2196,Kaname Productions
41916,Shenying Animation
29852,MB planning
34394,W-Toon Studio
17543,Schoolzone
38389,White Fox
36632,NAZ
36732,Sparkly Key Animation Studio
14347,Gonzo
2534,Yumeta Company
35313,Tomason
12481,Milky Cartoon
38681,ufotable
38540,J.C.Staff
2858,Himajin Planning
6653,Toei Animation
14047,T-Rex
30679,Arms
21821,J.C.Staff
7904,Production I.G
34754,Studio Deen
33219,Jumonji
40334,Sunrise
11969,T-Rex
4486,Toei Animation
2487,Production Reed
44211,BreakBottle
16363,Arms
2572,Nippon Animation
37866,Gonzo
38157,SILVER LINK.
31530,Lay-duce
11749,Studio 9 Maiami
12065,Arms
40165,MAPPA
1789,Sunrise
31890,Tatsunoko Production
36194,Sola Digital Arts
30531,Team YokkyuFuman
44273,J.C.Staff
8840,A-1 Pictures
1056,Production I.G
40520,T-Rex
2138,APPP
1848,Sunrise
44050,Sunrise Beyond
767,AIC
35473,W-Toon Studio
2868,Flavors Soft
3048,Piko Studio
33775,Pierrot
38095,Seven
19165,ufotable
30196,J.C.Staff
45665,Studio Comet
1156,Gonzo
33686,OLM Digital
2291,AIC
32152,Studio Animal
707,OLM
29697,Production I.G
48843,Mousou Senka
660,Toei Animation
10832,Satelight
44513,CG Year
41549,Studio Deen
1295,Studio Fantasia
956,Toei Animation
37320,Magic Bus
5209,Suzuki Mirano
4491,Blue Cat
40329,Shin-Ei Animation
36791,Haoliners Animation League
33104,Seven
13843,Anpro
13215,Tezuka Productions
1484,J.C.Staff
12745,Pierrot
1908,SIDO LIMITED
13855,Arms
1542,Sunrise
48470,SANZIGEN
6635,Schoolzone
33184,SILVER LINK.
13675,CoMix Wave Films
1084,Pierrot
41795,Seven
2507,Studio Ten
3760,Madhouse
9588,Studio Eromatick
25055,Office Takeout
5249,Tezuka Productions
3811,Knack Productions
41210,Ruo Hong Culture
2875,Y.O.U.C
5865,J.C.Staff
39699,Tatsunoko Production
9935,SynergySP
577,Trinet Entertainment
4756,Studio Deen
33685,OLM Digital
5203,Toei Animation
25883,CoMix Wave Films
38149,Xebec
1508,APPP
359,M.S.C
32982,BreakBottle
4443,Studio Hibari
23,Toei Animation
8653,Anime Antenna Iinkai
6685,Anime Antenna Iinkai
3680,T-Rex
1039,OLM
1701,Pierrot
33966,Project No.9
33011,Studio PuYUKAI
34015,Studio 9 Maiami
13217,G-Lam
44194,Nur
40208,Haoliners Animation League
9741,AIC PLUS+
7268,PoRO
9312,Schoolzone
39250,Fanworks
766,Group TAC
9232,GARDEN LODGE
1962,Group TAC
22901,Office Takeout
5212,Y.O.U.C
2698,Pastel
1777,Production I.G
3007,Madhouse
37755,W-Toon Studio
3765,Nippon Animation
49448,Soyep
10697,Studio 9 Maiami
5834,TMS Entertainment
49292,SILVER LINK.
22225,Project No.9
37823,Gonzo
31319,SynergySP
38331,M.S.C
35558,Studio 9 Maiami
1628,Magic Bus
35231,J.C.Staff
25875,Ordet
982,TNK
29876,Haoliners Animation League
38937,CloverWorks
10905,Satelight
30382,Satelight
176,Seven Arcs
48945,MORIE Inc.
755,Triple X
1349,Plum
50654,BreakBottle
810,Group TAC
1098,Gonzo
1266,Sunrise
2061,AIC
30218,A-1 Pictures
8111,Suzuki Mirano
11835,Sparkly Key Animation Studio
9568,Gonzo
30695,Toei Animation
23477,Peak Hunt
17371,Studio 9 Maiami
34165,Toei Animation
3507,Studio 4°C
28673,Haoliners Animation League
33205,Wit Studio
1964,Radix
294,Radix
753,T-Rex
1193,Studio Hibari
38061,Zero-G
668,Studio Flag
2180,Pastel
38714,Sunrise
23871,Gathering
5288,Bones
35770,Shaft
34659,Studio Zealot
32447,W-Toon Studio
7254,Yumeta Company
32454,Millepensee
32879,Kinema Citrus
1331,AIC
35252,Children's Playground Entertainment
5391,Sugar Boy
11185,PoRO
8235,Mushi Production
14913,Sunrise
40835,B.CMAY PICTURES
10180,J.C.Staff
41466,Studio Hokiboshi
31101,Circle Tribute
2018,Pierrot
5071,OLM
171,Hal Film Maker
546,Radix
2276,T-Rex
49831,Bibury Animation Studios
2302,Sunrise
360,Group TAC
31566,feel.
10324,Gathering
28853,OLM
49392,AQUA ARIS
42848,Queen Bee
38032,Queen Bee
32238,Studio 9 Maiami
5132,Ajia-Do
37324,OLM
41283,OLM
37424,Gathering
4130,Xebec
35997,Hoods Entertainment
41512,BreakBottle
2516,Sunrise
33737,OLM
4866,Sugar Boy
9778,Suzuki Mirano
31439,AXsiZ
8287,Sunrise
34670,SANZIGEN
49305,Ruo Hong Culture
48654,Queen Bee
48369,CG Year
5147,Chaos Project
413,WAO World
30269,Studio 9 Maiami
231,Chaos Project
12059,Seven
42990,DMM pictures
33247,J.C.Staff
5056,Picture Magic
6402,Studio Ten Carat
5993,Studio 9 Maiami
328,OLM
1832,AIC
44097,Haoliners Animation League
2134,Big Wing
40197,Gainax Kyoto
35178,T-Rex
1771,Toei Animation
32476,Sunrise
42516,Kinema Citrus
8619,Xebec
1510,Datama Film
14583,Production I.G
42653,Bandai Namco Pictures
31519,Rising Force
980,Xebec
7179,Studio Soul
791,Sunrise
35964,Seven Arcs Pictures
42454,Tencent Penguin Pictures
36001,EMT Squared
2943,Studio Jam
50599,ILCA
5136,The Answer Studio
4003,Anime R
33532,J.C.Staff
4816,Himajin Planning
32684,Zexcs
1106,Studio 4°C
27619,Brain's Base
44208,ILCA
29087,Haoliners Animation League
35343,Collaboration Works
3691,Tokyo Movie Shinsha
316,AIC
7435,Toei Animation
4306,Studio Ghibli
2312,Tezuka Productions
38853,Visual Flight
34289,J.C.Staff
2062,AIC
3916,Maboroshi Koubou
2981,Mippei Eigeki Kiryuukan
602,Gainax
6878,Kanaban Graphics
41215,BYMENT
7597,Panda Factory
2869,Flavors Soft
17012,Office Takeout
3522,Nippon Animation
1742,Kitty Film Mitaka Studio
49830,Shaft
677,Sunrise
36524,A.C.G.T.
35417,Artland
38490,BYMENT
32735,A-1 Pictures
36847,Bridge
2099,AIC
17815,Kyoto Animation
36000,TMS Entertainment
17351,Doga Kobo
1895,Concept Films
3806,Tsuchida Productions
1904,Yumeta Company
3571,Tatsunoko Production
2861,ORADA COMPANY
4773,Nippon Animation
2945,Dream Entertainment
7110,Zyc
19877,Sunrise
37894,Haoliners Animation League
15043,Passione
8542,Tohokushinsha Film Corporation
10501,P.A. Works
38141,T-Rex
1636,Arms
4023,Sanrio
40403,SANZIGEN
40732,CG Year
11523,Schoolzone
23101,PoRO
35081,A-1 Pictures
4494,Studio Jam
3889,Madhouse
3917,Space-X
1912,Tokyo Kids
9904,Studio Fantasia
21701,Toei Animation
38916,Bandai Namco Pictures
31676,Satelight
30412,L²Studio
37601,asread.
1640,Venet
1389,AT-2
9009,Suzuki Mirano
3896,Anime Antenna Iinkai
1496,animate Film
39938,Science SARU
12715,AIC
37672,Studio Gokumi
511,Trinet Entertainment
1617,Yumeta Company
2277,AIC
3835,Nippon Animation
27503,Next Media Animation
34733,Typhoon Graphics
6694,PoRO
3425,Nippon Animation
22733,OLM
1999,Radix
8292,Studio Eromatick
2377,Himajin Planning
9487,Kantou Douga Kai
36246,Anima
4240,Toei Animation
3182,Yumeta Company
3258,Pierrot
36309,SILVER LINK.
1220,CoMix Wave Films
31911,OLM
319,Zexcs
41793,BreakBottle
40940,8bit
37127,PoRO
21267,C2C
51923,LIDENFILMS
9121,Bones
18695,Studio 1st
16906,Shogakukan Music & Digital Entertainment
5027,Madhouse
3062,Dream Entertainment
2501,Nippon Animation
7578,Toei Animation
30132,Studio Eromatick
2533,Executive Decision
2565,Mushi Production
4701,Schoolzone
2357,Studio Jam
12867,ufotable
51723,Shion
37584,Studio Deen
40488,Diomedéa
5316,Anime Antenna Iinkai
12579,Zexcs
2207,Nippon Animation
7536,The Answer Studio
4513,Toei Animation
4411,Toei Animation
2814,Telescreen
1167,Studio Egg
2782,Studio Fantasia
2510,Production Reed
1874,Imagin
31668,Millepensee
17267,J.C.Staff
9837,Toei Animation
2447,Y.O.U.C
4808,Tatsunoko Production
9494,Xebec
12433,Gonzo
39397,NAZ
1097,Studio Hibari
29730,Peak Hunt
33274,ILCA
16576,Gallop
37509,GoHands
22215,Tatsunoko Production
9523,ufotable
556,OLM
38601,J.C.Staff
3307,Enzo Animation
40157,feel.
