anime_id,genres,type,episodes,source,rating,start_year,start_season,demographics,score,scored_by,members,favorites
31283,Comedy,special,1,Non-Original,r+,2015,fall,None,Average,8361,16212,13
23213,Comedy,tv,13,Non-Original,pg_13,2014,spring,Josei,Average,2575,6658,5
41271,Comedy,special,1,Non-Original,pg_13,2020,winter,None,Average,1872,4118,1
1148,Horror,ova,4,Non-Original,r+,1991,summer,None,Average,2516,9138,30
49942,Fantasy,ona,2,Non-Original,pg_13,2022,winter,None,Average,1371,4184,10
36945,Comedy,tv,12,original,pg_13,2018,fall,None,Average,4244,16359,17
4591,Comedy,tv,20,Non-Original,r+,1998,fall,None,Average,1258,4837,3
1388,Hentai,ova,5,Non-Original,rx,2004,summer,None,Average,1863,5035,3
37895,Fantasy,ona,12,Non-Original,pg_13,2017,summer,None,Average,459,1333,1
6689,Hentai,ova,2,Non-Original,rx,2009,summer,None,Average,1856,4959,8
30705,Slice of Life,tv,12,original,pg_13,2015,summer,None,Average,20596,39869,54
2303,Sci-Fi,ova,3,original,pg_13,1989,spring,None,Average,1473,3733,1
21649,Slice of Life,ova,1,Non-Original,pg_13,2014,winter,None,Average,2110,4643,1
52199,Action,special,1,Non-Original,pg_13,2022,spring,Shounen,Average,838,1488,1
37395,Action,tv,50,Non-Original,pg,2018,summer,None,Average,1042,5815,12
7759,Comedy,special,7,Non-Original,pg_13,2009,summer,None,Average,1461,4292,6
34539,Action,ona,10,Non-Original,pg_13,2018,fall,Seinen,Average,4866,12859,35
30686,Comedy,special,6,Non-Original,pg,2015,spring,Kids,Average,1754,4406,0
1905,Fantasy,special,8,Non-Original,pg_13,2005,summer,Shoujo,Average,876,2674,2
38104,Drama,special,2,Non-Original,r,2018,spring,None,Average,1180,4822,7
4481,Adventure,movie,1,Non-Original,g,1960,summer,None,Average,1117,2857,6
34799,Comedy,tv,36,Non-Original,g,2017,spring,Shoujo,Average,874,3096,7
6251,Comedy,special,6,Non-Original,g,2008,winter,None,Average,766,2349,2
37703,Sports,special,3,original,r,2018,summer,Shounen,Average,1308,11038,4
19431,Comedy,special,1,Non-Original,pg_13,2013,spring,None,Average,2507,5319,5
1884,Comedy,tv,12,original,g,2006,spring,None,Average,888,2499,2
1692,Drama,ova,2,Non-Original,pg_13,2006,fall,None,Average,4955,9839,4
40074,Action,tv,12,original,r,2020,summer,None,Average,21787,62886,51
7782,Comedy,special,1,Non-Original,pg_13,2009,fall,None,Average,7024,14170,6
2823,Comedy,tv,45,Non-Original,pg,1974,fall,None,Average,1222,2575,6
33681,Comedy,special,1,Non-Original,pg_13,2016,spring,None,Average,2242,7587,5
309,Comedy,tv,13,original,pg_13,2005,summer,None,Average,1465,5516,5
8490,Action,movie,1,original,pg,2000,summer,Kids,Average,3559,7950,6
537,Action,ova,2,Non-Original,r,1998,winter,None,Average,9236,14701,19
3038,Adventure,movie,1,Non-Original,r+,1969,spring,None,Average,1503,4646,4
9884,Comedy,tv,56,Non-Original,pg,1966,winter,None,Average,753,3329,10
36498,Comedy,special,4,Non-Original,pg_13,2016,summer,None,Average,917,4470,2
5266,Action,ova,1,original,pg_13,1987,spring,None,Average,572,1687,2
7307,Comedy,tv,108,Non-Original,g,1985,fall,None,Average,552,2210,2
10570,Hentai,ova,3,Non-Original,rx,2011,spring,None,Average,1747,5530,21
37740,Romance,ona,25,Non-Original,pg_13,2018,spring,Shoujo,Average,617,3839,17
1907,Comedy,ova,2,Non-Original,pg_13,2005,fall,Shoujo,Average,589,2032,3
2461,Action,ova,1,original,pg_13,1987,fall,None,Average,2451,6421,9
37590,Action,ona,1,Non-Original,pg_13,2018,winter,None,Average,2118,8471,14
30454,Hentai,ova,2,Non-Original,rx,2015,spring,None,Average,2113,5402,7
349,Drama,tv,13,Non-Original,pg_13,2005,winter,None,Average,1377,5201,5
6558,Hentai,ova,3,Non-Original,rx,2009,summer,None,Average,2061,6486,9
824,Comedy,ova,6,Non-Original,r+,2003,spring,None,Average,2794,7741,7
5353,Comedy,ova,6,Non-Original,r+,1992,winter,Seinen,Average,505,1685,2
40180,Fantasy,ona,1,Non-Original,g,2019,summer,None,Average,877,1930,2
30291,Comedy,tv,8,original,pg_13,2015,fall,Shounen,Average,1022,4490,3
2989,Hentai,ova,2,Non-Original,rx,2007,spring,None,Average,2011,5698,13
40398,Hentai,ova,4,Non-Original,rx,2019,fall,None,Average,1722,4259,14
36196,Comedy,tv,12,original,g,2018,winter,None,Average,2006,4727,5
37710,Drama,special,1,Non-Original,pg_13,2018,spring,None,Average,528,2588,8
36825,Action,special,1,Non-Original,pg,2006,summer,Kids,Average,1182,3527,0
13379,Hentai,ova,2,original,rx,2012,spring,None,Average,1431,4138,10
13141,Comedy,tv,26,Non-Original,g,2012,spring,None,Average,3441,9272,10
2567,Adventure,tv,52,Non-Original,g,1976,spring,Kids,Average,926,1876,3
9810,Comedy,tv,83,Non-Original,pg,2000,winter,Kids,Average,484,1022,3
50156,Hentai,ova,2,Non-Original,rx,2022,winter,None,Average,1036,2817,4
40480,Sci-Fi,Non-Original,1,Non-Original,r,2019,summer,None,Average,1419,2433,8
10327,Hentai,ova,2,Non-Original,rx,2011,spring,None,Average,1700,4621,10
39654,Comedy,ona,7,Non-Original,pg_13,2019,spring,None,Average,919,2423,0
8337,Action,special,1,original,pg_13,2010,winter,None,Average,2249,5107,0
23499,Comedy,ona,3,Non-Original,pg_13,2014,spring,Shounen,Average,690,2415,4
2287,Adventure,tv,26,Non-Original,g,2002,winter,Shounen,Average,1975,4637,10
2607,Action,ova,1,Non-Original,pg_13,1984,summer,None,Average,2140,6030,16
38440,Action,tv,12,Non-Original,pg_13,2021,fall,None,Average,2776,14597,53
35063,Action,special,12,original,pg_13,2015,winter,None,Average,798,3137,2
34823,Drama,ona,12,Non-Original,rx,2017,spring,None,Average,16321,40861,83
31617,Sci-Fi,special,1,Non-Original,r+,2016,spring,Seinen,Average,582,4760,7
1342,Action,ova,1,Non-Original,r+,1988,fall,None,Average,4907,9833,17
49211,Action,ona,6,original,pg_13,2021,fall,None,Average,1286,3307,5
38107,Fantasy,ova,4,Non-Original,rx,2018,fall,None,Average,1152,3768,6
3325,Action,tv,48,original,g,1990,winter,Shounen,Average,597,2338,6
40066,Fantasy,ona,1,original,pg,2019,summer,None,Average,527,1924,4
32484,Hentai,ova,2,Non-Original,rx,2016,winter,None,Average,3949,8364,34
3915,Adventure,tv,61,original,g,1975,fall,None,Average,608,2292,2
7436,Action,movie,1,Non-Original,pg_13,1992,winter,Shounen,Average,607,2090,4
5653,Hentai,ova,3,Non-Original,rx,2009,winter,None,Average,1173,3561,8
19351,Comedy,ova,4,Non-Original,pg,2013,summer,Shoujo,Average,1487,3344,3
6202,Adventure,special,1,Non-Original,pg_13,1978,summer,None,Average,309,926,3
10429,Hentai,ova,1,original,rx,2011,winter,None,Average,1605,4037,7
38513,Hentai,ona,2,Non-Original,rx,2018,summer,None,Average,2653,5546,13
36542,Romance,special,1,Non-Original,pg_13,2017,fall,None,Average,946,4379,4
37277,Action,special,4,Non-Original,pg_13,2018,winter,None,Average,4514,11303,13
19629,Hentai,ova,2,Non-Original,rx,2013,fall,None,Average,1474,3850,2
6787,Action,ova,1,original,pg_13,2010,fall,Shoujo,Average,3659,11133,14
1909,Boys Love,ova,2,Non-Original,pg_13,1994,fall,None,Average,1999,4788,9
30922,Fantasy,movie,1,Non-Original,g,2016,winter,None,Average,1554,3470,6
2309,Comedy,special,1,original,pg_13,2004,summer,None,Average,1465,3245,2
2100,Adventure,movie,1,Non-Original,pg_13,1992,summer,Seinen,Average,1059,2971,3
402,Adventure,ova,1,original,pg_13,2005,winter,None,Average,628,1756,1
39334,Fantasy,ona,1,original,g,2019,winter,None,Average,645,1418,1
16740,Comedy,special,1,Non-Original,pg_13,2009,fall,None,Average,905,2436,0
38203,Comedy,tv,12,Non-Original,pg_13,2018,fall,None,Average,1051,3346,7
11841,Action,tv,18,Non-Original,pg_13,2008,summer,None,Average,349,1170,5
17068,Action,Non-Original,1,original,pg_13,2012,summer,None,Average,1073,1830,1
37268,Fantasy,tv,12,Non-Original,pg_13,2019,fall,Shounen,Average,3081,12639,20
2431,Hentai,ova,3,Non-Original,rx,2002,summer,None,Average,1105,2886,9
7458,Hentai,ova,1,Non-Original,rx,2010,winter,None,Average,1812,5155,12
13969,Comedy,special,1,Non-Original,pg_13,2012,summer,Seinen,Average,1071,2060,0
41794,Hentai,ova,2,Non-Original,rx,2020,summer,None,Average,1973,4445,11
363,Drama,ova,4,Non-Original,pg_13,2004,spring,None,Average,1170,3205,0
41463,Comedy,special,2,Non-Original,pg_13,2019,fall,None,Average,572,2614,1
1677,Adventure,special,2,Non-Original,pg_13,2002,spring,None,Average,841,2259,2
34927,Fantasy,tv,51,original,g,2017,spring,None,Average,203,1690,1
16091,Hentai,ova,2,Non-Original,rx,2012,fall,None,Average,1224,3782,13
3578,Hentai,ova,3,Non-Original,rx,2002,summer,None,Average,1755,4663,11
8632,Comedy,movie,1,original,g,2010,winter,None,Average,408,2318,4
6093,Comedy,tv,51,Non-Original,g,1986,fall,Shoujo,Average,241,1118,4
1036,Romance,ova,2,Non-Original,pg_13,1998,fall,Shoujo,Average,2068,4878,6
2917,Comedy,ova,3,Non-Original,rx,2002,fall,None,Average,1249,3818,8
4439,Action,tv,26,Non-Original,pg_13,1969,spring,None,Average,516,1797,8
1630,Adventure,ova,2,original,r+,1995,fall,None,Average,1736,3867,5
6971,Adventure,tv,45,Non-Original,g,1971,fall,None,Average,501,2230,3
1632,Hentai,ova,2,Non-Original,rx,2005,spring,None,Average,1937,4832,13
18755,Comedy,movie,12,Non-Original,g,2013,spring,Seinen,Average,2262,4705,7
38251,Drama,tv,12,original,pg_13,2018,fall,None,Average,3640,14548,9
10838,Comedy,tv,11,Non-Original,pg_13,2011,summer,Shounen,Average,5196,11531,9
8654,Hentai,ova,3,Non-Original,rx,2010,spring,None,Average,3100,7928,21
38789,Ecchi,special,1,original,pg_13,2018,fall,None,Average,3620,8937,5
11855,Hentai,ova,1,Non-Original,rx,2011,fall,None,Average,1837,5369,9
36242,Fantasy,ona,1,Non-Original,g,2016,winter,Shounen,Average,1443,4109,0
1662,Drama,ova,1,Non-Original,pg_13,1987,spring,Seinen,Average,1044,2943,1
2414,Comedy,ova,2,Non-Original,pg_13,1989,fall,None,Average,1610,3821,8
1285,Action,ova,1,original,r+,1986,spring,None,Average,7126,14865,76
33814,Comedy,tv,13,Non-Original,r,2016,fall,None,Average,10115,19401,24
28227,Drama,special,2,Non-Original,r+,2014,spring,None,Average,2142,6763,4
5763,Action,tv,24,original,pg,1979,fall,None,Average,458,1772,1
2958,Hentai,ova,2,Non-Original,rx,2004,winter,None,Average,1826,5058,6
45961,Comedy,ona,13,Non-Original,pg_13,2021,summer,None,Average,786,3780,10
647,Adventure,ova,2,Non-Original,pg_13,2002,winter,Shoujo,Average,1115,3411,2
10728,Hentai,ova,2,Non-Original,rx,2011,summer,None,Average,1393,3708,4
9943,Romance,ova,14,Non-Original,g,2011,winter,Shoujo,Average,803,3280,4
29936,Action,ona,75,Non-Original,pg_13,2014,fall,None,Average,214,1007,3
18639,Comedy,special,6,original,pg_13,2012,summer,None,Average,876,3073,0
16646,Comedy,special,8,Non-Original,g,2010,spring,Kids,Average,1044,3093,1
2718,Adventure,tv,27,Non-Original,pg_13,1972,spring,Shounen,Average,607,1868,4
39011,Comedy,ona,1,Non-Original,g,2014,fall,None,Average,1525,4256,4
2770,Action,movie,1,Non-Original,pg_13,1984,summer,None,Average,1304,3078,7
33803,Supernatural,tv,13,original,pg_13,2016,fall,None,Average,2354,5994,6
33750,Hentai,ova,2,Non-Original,rx,2016,summer,None,Average,1823,4099,9
8249,Action,ova,1,original,pg_13,2010,fall,None,Average,1256,3029,0
49913,Sports,special,1,Non-Original,pg_13,2021,summer,None,Average,667,1281,5
23781,Comedy,special,7,Non-Original,pg_13,2014,spring,None,Average,2777,7904,1
20959,Hentai,ova,1,Non-Original,rx,2013,fall,None,Average,2450,6261,6
40958,Slice of Life,tv,12,Non-Original,pg_13,2020,fall,None,Average,9448,25690,24
3546,Comedy,special,1,Non-Original,pg_13,1985,fall,None,Average,280,1042,4
33588,Fantasy,special,1,Non-Original,rx,2015,fall,None,Average,714,2155,3
36418,Slice of Life,tv,25,original,g,2018,spring,None,Average,599,2237,1
32817,Comedy,special,2,Non-Original,pg_13,2016,spring,Shounen,Average,1386,3291,0
2063,Action,ova,1,original,r,1989,winter,None,Average,1025,2682,2
1442,Action,tv,13,Non-Original,r+,1999,summer,None,Average,3142,7532,26
21707,Sports,movie,1,Non-Original,pg,2014,winter,Shoujo,Average,465,2071,8
2530,Girls Love,ova,7,Non-Original,rx,1999,fall,None,Average,2467,7297,21
2760,Drama,movie,1,original,pg_13,1982,summer,None,Average,1724,3993,1
27927,Comedy,tv,12,original,pg,2015,spring,None,Average,5896,15958,8
1175,Comedy,tv,13,original,pg_13,1994,summer,Shounen,Average,1023,3985,11
31491,Comedy,ova,3,Non-Original,r+,2015,fall,Seinen,Average,9155,21284,45
4054,Comedy,tv,26,original,g,1999,spring,None,Average,286,785,1
25635,Comedy,special,2,original,pg_13,2014,summer,None,Average,1376,4997,4
788,Comedy,ova,2,Non-Original,pg_13,2003,spring,None,Average,15054,28601,43
7262,Hentai,ova,2,Non-Original,rx,2009,summer,None,Average,1855,5958,9
17849,Comedy,tv,12,Non-Original,pg_13,2013,spring,None,Average,5033,9712,7
2168,Adventure,ova,6,Non-Original,pg_13,2007,spring,None,Average,914,3036,2
7643,Comedy,tv,37,original,g,1999,winter,Kids,Average,751,2467,9
5308,Action,ova,1,Non-Original,pg_13,1993,fall,None,Average,1006,3014,2
2609,Drama,tv,13,Non-Original,pg_13,1999,summer,None,Average,1004,5478,7
6286,Hentai,ova,2,Non-Original,rx,2009,winter,None,Average,1803,5306,12
10361,Comedy,ova,1,original,g,2011,winter,None,Average,838,3191,0
2220,Boys Love,ova,1,original,pg_13,1989,fall,None,Average,4523,8997,12
3350,Hentai,ova,4,Non-Original,rx,2004,spring,None,Average,1505,3979,8
1427,Action,ova,1,Non-Original,r+,2002,spring,Seinen,Average,2140,5386,2
6733,Drama,special,1,Non-Original,g,1979,fall,None,Average,532,1760,0
40597,Action,ona,1,original,pg_13,2020,spring,None,Average,10541,17324,9
50474,Action,special,1,Non-Original,pg_13,2021,fall,None,Average,3948,9497,37
547,Drama,ova,3,Non-Original,pg_13,2004,spring,None,Average,1106,2809,1
2474,Action,ova,3,Non-Original,pg_13,1996,fall,None,Average,1026,2641,5
2915,Drama,movie,1,Non-Original,pg,1997,summer,None,Average,514,1562,2
19825,Adventure,tv,49,Non-Original,pg,2013,fall,None,Average,503,1753,2
22081,Hentai,ova,1,original,rx,2014,winter,None,Average,1645,4270,4
16656,Action,ova,1,Non-Original,r+,2012,summer,None,Average,7143,15811,50
32455,Drama,tv,12,original,pg_13,2021,winter,None,Average,4400,13680,25
2137,Hentai,ova,2,Non-Original,rx,2005,fall,None,Average,1675,5032,21
2103,Drama,ova,1,Non-Original,r+,1987,fall,Shounen,Average,1168,3263,11
40379,Action,ona,2,Non-Original,r,2012,fall,None,Average,2426,12300,13
36444,Action,movie,1,Non-Original,pg_13,2017,fall,None,Average,473,5169,11
3842,Adventure,movie,1,Non-Original,g,1971,winter,None,Average,800,2158,4
2468,Drama,ova,1,Non-Original,r,1990,summer,None,Average,1439,3837,9
39849,Comedy,ona,20,original,g,2019,fall,None,Average,914,1734,9
7666,Comedy,movie,1,Non-Original,pg_13,1981,summer,Shounen,Average,821,2035,1
217,Comedy,ova,5,Non-Original,rx,1994,fall,None,Average,936,2865,9
19283,Hentai,ova,1,Non-Original,rx,2013,summer,None,Average,1326,3775,1
17843,Action,ona,12,original,r,2012,fall,None,Average,5664,10809,3
40143,Action,ona,1,Non-Original,pg,2019,spring,Kids,Average,864,2029,0
10906,Hentai,ova,2,Non-Original,rx,2011,summer,None,Average,2134,6289,8
3065,Action,ova,3,Non-Original,pg_13,1991,summer,None,Average,649,1862,7
5883,Action,tv,24,Non-Original,pg_13,2009,winter,None,Average,841,4160,7
18449,Sci-Fi,ona,1,Non-Original,pg_13,2009,summer,None,Average,957,2760,1
3905,Adventure,movie,1,original,pg,1963,winter,None,Average,792,2286,7
2436,Hentai,ova,2,Non-Original,rx,2004,summer,None,Average,2195,4973,6
1275,Fantasy,ova,6,Non-Original,rx,1996,winter,None,Average,1139,3443,5
10391,Adventure,special,6,Non-Original,pg_13,2010,summer,Josei,Average,3620,9211,2
816,Comedy,ova,6,original,r+,1999,summer,None,Average,4415,10401,14
34893,Drama,ona,2,original,g,2017,winter,None,Average,722,3078,2
1406,Drama,ova,2,Non-Original,rx,2001,fall,None,Average,2113,5185,15
36655,Action,ona,12,Non-Original,r,2018,spring,None,Average,3195,10451,17
40747,Boys Love,movie,1,Non-Original,pg_13,2020,fall,None,Average,5179,17972,28
1216,Boys Love,ova,1,Non-Original,pg_13,1994,spring,None,Average,4838,9421,4
42562,Supernatural,ona,12,Non-Original,g,2020,winter,None,Average,1161,7115,2
48097,Fantasy,ona,40,Non-Original,pg_13,2021,winter,None,Average,316,863,4
848,Sci-Fi,ova,1,Non-Original,r,2006,winter,None,Average,1121,2812,2
2621,Boys Love,movie,1,Non-Original,pg_13,1981,winter,Shoujo,Average,1989,5551,14
39643,Comedy,ona,26,original,pg_13,2019,summer,None,Average,880,2866,3
34449,Action,tv,12,original,pg_13,2017,summer,None,Average,8188,28580,11
5213,Hentai,ova,1,Non-Original,rx,2008,summer,None,Average,1281,4099,11
2083,Action,ova,2,Non-Original,pg_13,1994,winter,None,Average,1077,2882,0
2506,Hentai,ova,1,original,rx,2006,spring,None,Average,1905,4972,3
7004,Comedy,tv,52,Non-Original,g,1992,fall,None,Average,1001,2171,2
28169,Hentai,ova,1,Non-Original,rx,2015,winter,None,Average,2365,6202,38
6413,Action,ova,1,Non-Original,pg_13,1994,summer,None,Average,1049,2057,3
3023,Comedy,tv,119,Non-Original,pg_13,1987,spring,None,Average,417,1934,7
10958,Comedy,tv,8,Non-Original,pg_13,2011,fall,Shoujo,Average,3805,7958,7
2183,Comedy,ova,2,original,pg_13,1997,winter,Shounen,Average,2309,5017,7
23367,Comedy,special,6,Non-Original,pg_13,2013,fall,None,Average,872,2195,0
25669,Hentai,ova,1,Non-Original,rx,2014,fall,None,Average,995,2971,4
33798,Sports,special,1,Non-Original,pg_13,2016,summer,None,Average,2062,4473,0
1234,Comedy,ova,1,original,pg_13,2003,winter,None,Average,1590,4053,1
36544,Action,ona,12,Non-Original,pg_13,2017,summer,None,Average,609,2929,4
37735,Action,ona,1,Non-Original,r+,2018,summer,None,Average,5549,12769,12
3642,Ecchi,Non-Original,4,Non-Original,r+,2008,winter,Seinen,Average,1688,5219,8
40667,Supernatural,special,1,original,r,2006,winter,None,Average,618,2741,1
42268,Action,ona,40,original,pg_13,2020,spring,None,Average,300,1008,5
38549,Adventure,tv,24,original,pg_13,2018,spring,None,Average,698,1664,9
1083,Drama,tv,13,Non-Original,pg_13,2003,spring,None,Average,775,3626,1
32548,Action,ona,1,Non-Original,pg_13,2013,summer,None,Average,1396,4532,5
41063,Action,ona,1,original,pg_13,2020,winter,None,Average,1282,3345,2
31202,Comedy,movie,1,Non-Original,g,2015,fall,Kids,Average,279,790,0
16508,Comedy,special,5,Non-Original,r+,2012,fall,Shounen,Average,1821,4505,1
39760,Fantasy,movie,1,original,g,2017,spring,None,Average,350,843,1
36976,Action,tv,12,Non-Original,r,2018,spring,Shounen,Average,4807,17645,14
33363,Comedy,ova,1,Non-Original,pg_13,2016,fall,None,Average,1929,4547,2
3802,Hentai,ova,2,Non-Original,rx,2003,fall,None,Average,1110,3527,2
3736,Comedy,tv,30,Non-Original,g,2001,spring,None,Average,1142,3619,34
354,Comedy,tv,12,original,pg_13,2005,winter,None,Average,3347,8965,2
1977,Action,ova,1,original,pg_13,2004,winter,None,Average,1109,3066,6
5023,Action,tv,26,Non-Original,r,1969,spring,None,Average,311,1812,9
5281,Hentai,ova,2,Non-Original,rx,2008,summer,None,Average,1265,3472,3
6067,Action,tv,24,Non-Original,pg_13,1988,spring,None,Average,250,1261,2
34623,Comedy,special,4,Non-Original,pg_13,2016,summer,Seinen,Average,1018,3188,2
36556,Action,movie,1,Non-Original,r,2018,fall,Shounen,Average,404,3207,4
37388,Action,ona,12,Non-Original,r,2018,fall,None,Average,1380,4309,4
36029,Adventure,tv,23,Non-Original,pg_13,2018,winter,Shounen,Average,5134,19561,18
1622,Action,ova,1,original,r,2001,fall,None,Average,3522,7389,5
40405,Action,special,1,Non-Original,r,2019,summer,None,Average,2277,5190,3
28981,Comedy,tv,12,Non-Original,pg_13,2015,spring,None,Average,11146,25815,6
48513,Hentai,ova,1,Non-Original,rx,2021,spring,None,Average,2560,5333,15
695,Comedy,ova,2,Non-Original,r+,2001,fall,None,Average,2997,7261,0
661,Drama,ova,4,Non-Original,r+,1997,fall,None,Average,1189,3316,4
41769,Drama,Non-Original,1,original,pg_13,2019,summer,None,Average,259,445,1
41307,Comedy,movie,1,Non-Original,pg_13,2021,winter,None,Average,462,2893,8
34088,Action,tv,12,Non-Original,g,2017,winter,None,Average,3169,7361,9
12991,Comedy,special,3,Non-Original,r+,2011,spring,Shounen,Average,661,2882,1
49398,Action,ona,42,Non-Original,pg_13,2021,summer,None,Average,177,894,9
40267,Slice of Life,movie,3,Non-Original,pg_13,2020,fall,None,Average,1673,18555,67
3582,Hentai,ova,1,Non-Original,rx,2004,summer,None,Average,1210,2946,8
3728,Hentai,ova,2,Non-Original,rx,2005,winter,None,Average,2172,5986,17
4854,Action,ova,6,Non-Original,r,1989,spring,Shounen,Average,770,2450,2
36861,Action,ona,1,original,g,2017,fall,None,Average,1736,4347,5
