,anime_id,keywords
388,21647,"['Romance', 'Slice of Life']"
389,32902,"['Fantasy', 'Slice of Life']"
390,2246,"['Fantasy', 'Horror', 'Mystery', 'Supernatural', 'Adult Cast', 'Historical', 'Mythology', 'Psychological']"
391,4898,"['Action', 'Comedy', 'Mystery', 'Supernatural', 'Historical', 'Mythology']"
392,33926,"['Action', 'Video Game']"
393,39940,"['Ecchi', 'Gourmet', 'School']"
394,486,"['Action', 'Adventure', 'Slice of Life', 'Iyashikei', 'Psychological']"
395,1818,"['Action', 'Adventure', 'Fantasy', 'Supernatural', 'Gore', 'Mythology', 'Super Power']"
396,66,"['Comedy', 'Slice of Life', 'CGDCT', 'Gag Humor', 'School']"
397,32093,"['Slice of Life', 'Iyashikei', 'School']"
398,38101,"['Comedy', 'Romance', 'Harem', 'School']"
399,11977,"['Drama', 'Suspense', 'Mahou Shoujo', 'Psychological']"
400,48580,"['Supernatural', 'Historical', 'Vampire']"
401,28907,"['Action', 'Adventure', 'Fantasy', 'Isekai', 'Military']"
402,38474,"['Slice of Life', 'CGDCT', 'Iyashikei']"
403,1887,"['Comedy', 'CGDCT', 'Gag Humor', 'Otaku Culture', 'School']"
404,39468,"['Fantasy', 'Slice of Life', 'Isekai', 'Reincarnation']"
405,40421,"['Boys Love', 'Drama', 'Romance', 'Slice of Life', 'Music']"
406,38889,"['Drama', 'Romance', 'Music', 'Performing Arts', 'School']"
407,37989,"['Action', 'Adventure', 'Historical']"
408,3901,"['Action', 'Comedy', 'Mystery', 'Supernatural', 'Historical', 'Organized Crime']"
409,5630,"['Mystery', 'Romance', 'Sci-Fi', 'Suspense']"
410,38234,"['Action', 'Adventure', 'Fantasy']"
411,73,"['Action', 'Mecha', 'Military']"
412,31637,"['Action', 'Adventure', 'Fantasy', 'Isekai', 'Military']"
413,40935,"['Drama', 'Slice of Life', 'Anthropomorphic', 'Psychological', 'School']"
414,552,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Isekai']"
415,18689,"['Sports', 'School', 'Team Sports']"
416,416,"['Action', 'Adventure', 'Comedy', 'Drama', 'Romance', 'Historical', 'Military']"
417,3702,"['Comedy', 'Gag Humor', 'Music']"
418,40716,"['Comedy', 'Slice of Life', 'Childcare', 'Gag Humor', 'Otaku Culture']"
419,8129,"['Comedy', 'Slice of Life', 'Crossdressing', 'Visual Arts']"
420,1530,"['Drama', 'Romance', 'Slice of Life', 'Supernatural']"
421,22043,"['Action', 'Adventure', 'Fantasy']"
422,19363,"['Comedy', 'Slice of Life', 'School']"
423,23623,"['Slice of Life', 'CGDCT', 'Iyashikei', 'School']"
424,41402,"['Comedy', 'Fantasy', 'Supernatural', 'Isekai', 'Mythology', 'School']"
425,23317,"['Action', 'Comedy', 'Mystery', 'Supernatural', 'Historical', 'Mythology']"
426,40815,"['Fantasy', 'Slice of Life', 'Isekai', 'Reincarnation']"
427,50380,"['Adult Cast', 'Music', 'Reincarnation']"
428,7338,"['Action', 'Mystery', 'Sci-Fi', 'Super Power']"
429,35222,"['Comedy', 'Slice of Life', 'Childcare', 'Iyashikei', 'School']"
430,6211,['Drama']
431,12477,"['Adventure', 'Sci-Fi']"
432,34577,"['Action', 'Adventure', 'Fantasy', 'Supernatural']"
433,24,"['Comedy', 'Romance', 'Gag Humor', 'Love Polygon', 'School']"
434,29095,"['Drama', 'Romance', 'Harem', 'Psychological']"
435,23327,"['Comedy', 'Sci-Fi', 'Adult Cast', 'Space']"
436,32983,"['Drama', 'Slice of Life', 'Supernatural', 'Iyashikei', 'Mythology']"
437,43325,"['Mystery', 'Suspense', 'Historical', 'Psychological']"
438,12445,"['Horror', 'Mystery', 'Romance', 'Supernatural', 'School']"
439,21995,"['Drama', 'Romance', 'Slice of Life', 'School']"
440,30709,"['Comedy', 'Fantasy', 'Romance', 'Supernatural', 'Mythology']"
441,25879,"['Comedy', 'Romance', 'Workplace']"
442,7724,"['Horror', 'Mystery', 'Supernatural', 'Suspense', 'Psychological', 'Vampire']"
443,31251,"['Action', 'Drama', 'Sci-Fi', 'Mecha', 'Space']"
444,34451,"['Action', 'Comedy', 'Fantasy', 'Supernatural', 'Super Power', 'Vampire']"
445,18,"['Action', 'Drama', 'Racing']"
446,35860,"['Comedy', 'Iyashikei', 'Romantic Subtext', 'School']"
447,20057,"['Comedy', 'Sci-Fi', 'Adult Cast', 'Space']"
448,35848,"['Action', 'Sci-Fi', 'Mecha', 'Super Power']"
449,31812,"['Action', 'Comedy', 'Mystery', 'Supernatural', 'Historical', 'Mythology']"
450,5682,"['Action', 'Drama', 'Suspense', 'Organized Crime']"
451,9863,"['Comedy', 'School']"
452,43299,"['Drama', 'Fantasy', 'Psychological']"
453,861,"['Comedy', 'Drama', 'Mystery', 'Supernatural', 'Psychological']"
454,46352,"['Drama', 'Slice of Life', 'School', 'Visual Arts']"
455,30240,"['Comedy', 'Ecchi', 'Romance', 'Gag Humor', 'School']"
456,14349,"['Adventure', 'Comedy', 'Fantasy', 'School']"
457,6702,"['Action', 'Adventure', 'Fantasy']"
458,36885,"['Comedy', 'Ecchi', 'Romance', 'Harem', 'Otaku Culture', 'School']"
459,14353,"['Drama', 'Supernatural', 'Suspense', 'Adult Cast', 'High Stakes Game', 'Psychological']"
460,34944,"['Action', 'Comedy', 'Mystery', 'Supernatural', 'Super Power']"
461,28725,"['Drama', 'Romance', 'Performing Arts', 'School']"
462,8525,"['Comedy', 'Romance', 'Supernatural', 'Harem', 'Otaku Culture']"
463,9289,"['Drama', 'Workplace']"
464,33095,"['Drama', 'Adult Cast', 'Historical', 'Love Polygon', 'Performing Arts']"
465,37435,"['Drama', 'Sci-Fi', 'Music']"
466,34437,"['Action', 'Drama', 'Sci-Fi', 'Mecha', 'Military', 'Super Power']"
467,31859,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Isekai']"
468,39196,"['Comedy', 'Fantasy', 'Supernatural', 'Isekai', 'Mythology', 'School']"
469,154,"['Action', 'Adventure', 'Comedy', 'Supernatural', 'Super Power']"
470,6351,"['Drama', 'Romance', 'School']"
471,49114,"['Supernatural', 'Historical', 'Vampire']"
472,38481,"['Action', 'Sci-Fi', 'Super Power']"
473,138,"['Action', 'Adventure', 'Fantasy']"
474,34591,"['Drama', 'Slice of Life', 'Supernatural', 'Iyashikei', 'Mythology']"
475,18897,"['Comedy', 'Romance', 'Harem', 'School']"
476,30727,"['Comedy', 'Ecchi', 'Romance', 'Harem', 'Otaku Culture', 'School']"
477,264,"['Sports', 'Combat Sports']"
478,28927,"['Action', 'Drama', 'Supernatural', 'Military', 'Vampire']"
479,3927,"['Action', 'Drama', 'Sci-Fi', 'Mecha', 'Military', 'Space']"
480,139,"['Action', 'Adventure', 'Fantasy']"
481,21329,"['Adventure', 'Fantasy', 'Mystery', 'Slice of Life', 'Supernatural', 'Historical', 'Iyashikei']"
482,329,"['Drama', 'Romance', 'Sci-Fi', 'Adult Cast', 'Space', 'Workplace']"
483,1689,"['Drama', 'Romance', 'Slice of Life']"
484,10521,"['Comedy', 'Romantic Subtext', 'Workplace']"
485,1033,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Romance', 'Historical', 'Showbiz']"
486,37786,"['Drama', 'Girls Love', 'Romance', 'School']"
487,40262,"['Sports', 'School', 'Team Sports']"
488,36028,"['Action', 'Adventure', 'Historical']"
489,120,"['Drama', 'Fantasy', 'Romance', 'Love Polygon']"
490,15039,"['Drama', 'Slice of Life', 'Supernatural']"
491,30230,"['Sports', 'School', 'Team Sports']"
492,6213,"['Action', 'Sci-Fi', 'Super Power']"
493,30885,"['Comedy', 'Fantasy', 'Mythology']"
494,38084,"['Action', 'Fantasy', 'Supernatural', 'Isekai']"
495,6033,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Martial Arts', 'Super Power']"
496,18179,"['Comedy', 'Drama', 'Sports']"
497,40046,"['Mystery', 'Sci-Fi', 'Detective', 'Psychological']"
498,28121,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Romance']"
499,40059,"['Action', 'Adventure', 'Historical']"
500,18195,"['Comedy', 'Drama', 'Romance', 'Slice of Life', 'Supernatural', 'School']"
501,4107,"['Action', 'Comedy', 'Mecha']"
502,12113,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Horror', 'Supernatural', 'Gore', 'Military', 'Mythology']"
503,10721,"['Avant Garde', 'Comedy', 'Drama', 'Mystery', 'Psychological']"
504,12413,"['Action', 'Adventure', 'Organized Crime']"
505,8516,"['Comedy', 'Romance', 'Love Polygon', 'School', 'Super Power']"
506,29093,['Drama']
507,33051,"['Action', 'Drama', 'Sci-Fi', 'Mecha', 'Space']"
508,32729,"['Drama', 'Romance', 'Sci-Fi', 'Love Polygon', 'School', 'Time Travel']"
509,2605,"['Comedy', 'Gag Humor', 'Parody', 'School']"
510,34542,"['Action', 'Drama', 'Sci-Fi', 'Gore', 'Psychological']"
511,15227,"['Drama', 'Historical']"
512,20767,"['Comedy', 'Fantasy', 'Mythology', 'School']"
513,24439,"['Action', 'Comedy', 'Fantasy', 'Supernatural', 'Super Power', 'Vampire']"
514,39486,"['Action', 'Comedy', 'Drama', 'Sci-Fi', 'Gag Humor', 'Historical', 'Parody', 'Samurai']"
515,36106,"['Action', 'Drama']"
516,8795,"['Action', 'Comedy', 'Ecchi', 'Supernatural', 'Gag Humor', 'Parody']"
517,3782,"['Action', 'Mystery', 'Romance', 'Supernatural', 'Suspense']"
518,5690,"['Comedy', 'Romance', 'Adult Cast', 'Music']"
519,49721,"['Comedy', 'Iyashikei', 'Romantic Subtext', 'School']"
520,4280,"['Action', 'Mystery', 'Supernatural', 'Suspense']"
521,31490,"['Action', 'Adventure', 'Fantasy']"
522,36474,"['Action', 'Adventure', 'Fantasy', 'Video Game']"
523,1827,"['Action', 'Adventure', 'Fantasy', 'Historical']"
524,4477,"['Comedy', 'Romance', 'Slice of Life', 'Adult Cast', 'Music']"
525,36896,"['Action', 'Super Power']"
526,387,"['Drama', 'Fantasy', 'Mystery', 'Slice of Life', 'Psychological']"
527,40729,"['Drama', 'Sci-Fi', 'Sports', 'Combat Sports']"
528,19111,"['Slice of Life', 'Idols (Female)', 'Music', 'School']"
529,137,"['Action', 'Adventure', 'Fantasy']"
530,39597,"['Action', 'Adventure', 'Fantasy', 'Video Game']"
531,22961,"['Romance', 'Slice of Life']"
532,2924,"['Drama', 'Mystery', 'Romance']"
533,202,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Mystery', 'Sci-Fi']"
534,239,"['Drama', 'Mystery', 'Sci-Fi', 'Supernatural', 'Suspense']"
535,530,"['Romance', 'Mahou Shoujo', 'Mythology']"
536,846,"['Comedy', 'Romance', 'Gag Humor', 'Love Polygon', 'School']"
537,40221,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Mystery']"
538,31765,"['Action', 'Adventure', 'Fantasy', 'Video Game']"
539,28677,"['Comedy', 'Mystery', 'Romance', 'Supernatural', 'Harem', 'School']"
540,38080,"['Drama', 'Romance', 'Music', 'Performing Arts', 'School']"
541,34902,"['Comedy', 'Romance', 'School']"
542,13331,"['Action', 'Adventure', 'Organized Crime']"
543,31704,"['Action', 'Comedy', 'Parody', 'Super Power']"
544,597,"['Adventure', 'Drama', 'Fantasy', 'Anthropomorphic']"
545,21405,"['Slice of Life', 'Romantic Subtext', 'School']"
546,37379,"['Drama', 'Slice of Life', 'Sports', 'Love Polygon', 'School', 'Strategy Game']"
547,22507,['Racing']
548,16,"['Comedy', 'Drama', 'Romance', 'Slice of Life', 'Love Polygon', 'Visual Arts']"
549,43523,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Isekai']"
550,6956,"['Comedy', 'Romantic Subtext', 'Workplace']"
551,13667,"['Action', 'Adventure', 'Fantasy', 'Isekai']"
552,9919,"['Action', 'Fantasy', 'Mythology', 'School']"
553,20159,"['Action', 'Adventure', 'Comedy', 'Fantasy']"
554,3091,"['Comedy', 'Drama', 'Mystery', 'Supernatural', 'Psychological']"
555,3785,"['Action', 'Drama', 'Sci-Fi', 'Mecha', 'Psychological']"
556,372,"['Comedy', 'Drama', 'Fantasy', 'Romance', 'Mahou Shoujo']"
557,1430,"['Action', 'Adventure', 'Comedy', 'Mystery', 'Adult Cast']"
558,40397,"['Comedy', 'Fantasy', 'Mythology']"
559,24277,['Sports']
560,23321,"['Action', 'Adventure', 'Fantasy', 'Adult Cast', 'Video Game']"
561,31772,"['Action', 'Comedy', 'Parody', 'Super Power']"
562,33502,"['Drama', 'Fantasy', 'Romance', 'Sci-Fi']"
563,3167,"['Sci-Fi', 'Slice of Life']"
564,317,"['Action', 'Fantasy', 'Super Power']"
565,22265,"['Sports', 'School']"
566,21877,"['Comedy', 'Love Polygon', 'Romantic Subtext', 'School', 'Video Game']"
567,71,"['Action', 'Comedy', 'Sci-Fi', 'Mecha', 'Military']"
568,187,"['Action', 'Drama', 'Romance', 'Racing']"
569,18671,"['Comedy', 'Romance', 'School']"
570,32542,"['Comedy', 'Gag Humor', 'School']"
571,12431,"['Comedy', 'Sci-Fi', 'Slice of Life', 'Adult Cast', 'Space', 'Workplace']"
572,38349,"['Romance', 'Adult Cast', 'Otaku Culture', 'Workplace']"
573,265,"['Sports', 'Combat Sports']"
574,5530,"['Adventure', 'Fantasy', 'Mystery', 'Supernatural']"
575,39575,"['Adventure', 'Drama', 'Fantasy', 'Slice of Life', 'Childcare', 'Mythology']"
576,226,"['Action', 'Drama', 'Horror', 'Romance', 'Supernatural', 'Gore', 'Psychological']"
577,10049,"['Action', 'Supernatural', 'Mythology']"
578,11111,"['Horror', 'Mystery', 'Supernatural', 'Suspense', 'Gore', 'School']"
579,37141,"['Comedy', 'Anthropomorphic', 'Educational', 'Medical']"
580,15,"['Sports', 'Team Sports']"
581,28957,"['Adventure', 'Fantasy', 'Mystery', 'Slice of Life', 'Supernatural', 'Adult Cast', 'Historical', 'Iyashikei']"
582,10012,"['Comedy', 'Supernatural', 'Parody']"
583,17389,"['Action', 'Historical', 'Military']"
584,24765,"['Horror', 'Mystery', 'Slice of Life', 'Psychological', 'School', 'Survival']"
585,28249,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Historical', 'Military']"
586,6421,"['Drama', 'Fantasy', 'Military']"
587,30370,"['Action', 'Comedy', 'Fantasy']"
588,22199,"['Action', 'Fantasy', 'Gore', 'Super Power']"
589,10218,"['Action', 'Adventure', 'Fantasy', 'Supernatural', 'Gore', 'Military', 'Mythology']"
590,8408,"['Action', 'Comedy', 'Supernatural']"
591,15059,"['Action', 'Drama', 'Racing']"
592,6007,"['Adventure', 'Fantasy', 'Romance', 'Adult Cast', 'Historical']"
593,12403,"['Comedy', 'Girls Love', 'CGDCT', 'Gag Humor', 'School']"
594,2952,"['Action', 'Fantasy', 'Super Power']"
595,26243,"['Action', 'Drama', 'Supernatural', 'Military', 'Vampire']"
596,440,"['Comedy', 'Drama', 'Fantasy', 'Mystery', 'Mahou Shoujo', 'Psychological']"
597,31764,"['Action', 'Adventure', 'Fantasy', 'Military']"
598,5941,"['Drama', 'Romance', 'Sports', 'School', 'Team Sports']"
599,40174,"['Comedy', 'Supernatural', 'Idols (Female)', 'Music']"
600,543,"['Action', 'Drama', 'Fantasy', 'Horror', 'Romance', 'Sci-Fi', 'Vampire']"
601,2104,"['Comedy', 'Romance', 'Organized Crime', 'Parody', 'School']"
602,10029,"['Romance', 'Historical', 'School']"
603,721,"['Comedy', 'Drama', 'Fantasy', 'Mystery', 'Romance', 'Mahou Shoujo', 'Performing Arts']"
604,6347,"['Comedy', 'Romance', 'Love Polygon', 'School']"
605,9941,"['Action', 'Comedy', 'Mystery', 'Adult Cast', 'Super Power']"
606,11123,"['Boys Love', 'Comedy', 'Drama', 'Romance']"
607,34134,"['Action', 'Comedy', 'Parody', 'Super Power']"
608,210,"['Comedy', 'Fantasy', 'Slice of Life', 'Magical Sex Shift', 'Martial Arts']"
609,49909,"['Comedy', 'Slice of Life', 'Childcare']"
610,14227,"['Comedy', 'Romance', 'School']"
611,6862,"['Comedy', 'CGDCT', 'Music', 'School']"
612,15451,"['Action', 'Comedy', 'Ecchi', 'Romance', 'Harem', 'Mythology', 'School']"
613,323,"['Avant Garde', 'Drama', 'Mystery', 'Supernatural', 'Suspense', 'Detective', 'Psychological']"
614,39570,"['Comedy', 'Love Polygon', 'Romantic Subtext', 'School', 'Video Game']"
615,322,"['Comedy', 'Drama', 'Romance', 'Slice of Life', 'Visual Arts']"
616,21339,"['Action', 'Sci-Fi', 'Adult Cast', 'Detective', 'Military']"
617,34914,"['Comedy', 'CGDCT', 'Otaku Culture', 'Workplace']"
618,24687,"['Adventure', 'Fantasy', 'Mystery', 'Slice of Life', 'Supernatural', 'Adult Cast', 'Historical', 'Iyashikei']"
619,528,"['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy']"
620,31715,"['Comedy', 'Romance', 'Workplace']"
621,36038,"['Comedy', 'Romance', 'Adult Cast', 'Video Game']"
622,1142,"['Drama', 'Romance', 'Slice of Life', 'Love Polygon', 'Visual Arts']"
623,35363,"['Fantasy', 'Slice of Life']"
624,41433,"['Action', 'Sci-Fi', 'Gore']"
625,44931,"['Comedy', 'Romance']"
626,8675,"['Comedy', 'Gag Humor', 'School']"
627,37078,"['Action', 'Video Game']"
628,4789,"['Drama', 'Mystery', 'Romance', 'Supernatural']"
629,135,"['Comedy', 'Supernatural', 'Strategy Game']"
630,150,"['Action', 'Drama', 'Horror', 'Mystery', 'Supernatural', 'Gore', 'Military', 'Vampire']"
631,22,"['Sports', 'School']"
632,31953,"['Comedy', 'CGDCT', 'Otaku Culture', 'Workplace']"
633,44055,"['Boys Love', 'Slice of Life', 'Otaku Culture', 'School']"
634,38790,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Sci-Fi', 'Video Game']"
635,18617,"['Sports', 'Military', 'School']"
636,8937,"['Action', 'Sci-Fi', 'Super Power']"
637,1571,"['Horror', 'Mystery', 'Supernatural']"
638,4106,"['Action', 'Adventure', 'Comedy', 'Drama', 'Sci-Fi', 'Adult Cast']"
639,10620,"['Action', 'Supernatural', 'Suspense', 'Gore', 'High Stakes Game', 'Psychological', 'Survival']"
640,2593,"['Action', 'Mystery', 'Supernatural', 'Suspense']"
641,24997,"['Slice of Life', 'Idols (Female)', 'Music', 'School']"
642,10161,"['Action', 'Drama', 'Mystery', 'Sci-Fi']"
643,18661,"['Comedy', 'Fantasy', 'Romance', 'Supernatural', 'Mythology']"
644,627,"['Comedy', 'Drama', 'Sports', 'Team Sports']"
645,20847,"['Comedy', 'Gag Humor', 'School']"
646,4814,"['Boys Love', 'Comedy', 'Drama', 'Romance']"
647,33988,"['Comedy', 'Fantasy', 'School', 'Vampire']"
648,35972,"['Action', 'Adventure', 'Fantasy']"
649,30296,"['Action', 'Ecchi', 'Fantasy', 'Romance', 'School']"
650,33253,"['Action', 'Horror', 'Mystery', 'Supernatural', 'Gore']"
651,270,"['Action', 'Horror', 'Supernatural', 'Adult Cast', 'Gore', 'Vampire']"
652,38659,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Isekai']"
653,31174,"['Comedy', 'Gag Humor', 'Parody']"
654,19489,"['Adventure', 'Comedy', 'Fantasy', 'School']"
655,2685,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Romance']"
656,12031,"['Action', 'Historical', 'Military']"
657,532,"['Drama', 'Romance', 'Mahou Shoujo']"
658,1254,"['Adventure', 'Fantasy', 'Sci-Fi']"
659,17729,"['Drama', 'Romance', 'Harem', 'Psychological', 'School']"
660,42351,"['Comedy', 'Slice of Life', 'Adult Cast', 'Romantic Subtext', 'Workplace']"
661,18753,"['Comedy', 'Romance', 'Love Polygon', 'School']"
662,32366,"['Comedy', 'Gag Humor', 'Parody']"
663,1365,"['Adventure', 'Mystery', 'Detective']"
664,468,"['Sci-Fi', 'Adult Cast', 'Detective', 'Mecha', 'Military', 'Psychological']"
665,9926,"['Boys Love', 'Comedy', 'Drama', 'Romance']"
666,2787,"['Action', 'Drama', 'Fantasy', 'Romance', 'Supernatural', 'Mahou Shoujo', 'School']"
667,93,"['Action', 'Drama', 'Romance', 'Sci-Fi', 'Mecha', 'Military', 'Space']"
668,22147,"['Comedy', 'Drama', 'Fantasy', 'Workplace']"
669,21659,"['Action', 'Comedy', 'Ecchi', 'School', 'Super Power']"
670,40615,"['Boys Love', 'Romance', 'Slice of Life']"
671,47194,"['Mystery', 'Supernatural', 'Suspense']"
672,22101,"['Adventure', 'Fantasy', 'Romance']"
673,13535,"['Comedy', 'Supernatural', 'Parody']"
674,5231,"['Sports', 'Super Power', 'Team Sports']"
675,10793,"['Action', 'Drama', 'Sci-Fi', 'Mecha', 'Romantic Subtext', 'Super Power']"
676,23277,"['Comedy', 'Ecchi', 'Romance', 'Harem', 'Otaku Culture', 'School']"
677,5028,"['Comedy', 'Drama', 'Romance', 'Sports', 'Team Sports']"
678,31051,"['Action', 'Sports', 'School', 'Team Sports']"
679,34561,"['Action', 'Fantasy', 'Sci-Fi', 'Mecha']"
680,16904,"['Action', 'Supernatural', 'Super Power']"
681,20785,"['Action', 'Romance', 'Sci-Fi', 'Supernatural', 'School']"
682,1594,"['Horror', 'Mystery', 'Supernatural', 'Psychological']"
683,5678,"['Comedy', 'Drama', 'Fantasy', 'Romance', 'Iyashikei']"
684,3572,"['Action', 'Romance', 'Sci-Fi', 'Mecha', 'Military', 'Music', 'Space']"
685,32268,"['Comedy', 'Mystery', 'Supernatural']"
686,35677,"['Drama', 'Music', 'Performing Arts', 'School']"
687,9062,"['Comedy', 'Supernatural', 'School']"
688,228,"['Horror', 'Mystery', 'Supernatural', 'Psychological']"
689,430,"['Comedy', 'Drama', 'Fantasy', 'Historical', 'Military']"
690,10495,"['Comedy', 'Girls Love', 'CGDCT', 'Gag Humor', 'School']"
691,30279,"['Comedy', 'Girls Love', 'CGDCT', 'Gag Humor', 'School']"
692,4472,"['Comedy', 'CGDCT', 'School']"
693,37349,"['Action', 'Adventure', 'Fantasy', 'Gore']"
694,34537,"['Comedy', 'Romance']"
695,8142,"['Drama', 'Slice of Life', 'Supernatural']"
696,31098,"['Action', 'Adventure', 'Comedy', 'Supernatural', 'Mythology']"
697,24703,"['Action', 'Comedy', 'Ecchi', 'Romance', 'Harem', 'Mythology', 'School']"
698,7465,"['Sci-Fi', 'Slice of Life']"
699,39808,"['Slice of Life', 'CGDCT', 'Iyashikei']"
700,558,"['Comedy', 'Drama', 'Sports', 'Team Sports']"
701,20031,"['Comedy', 'School', 'Strategy Game']"
702,27991,"['Action', 'Supernatural', 'Super Power']"
703,50273,"['High Stakes Game', 'Psychological', 'Strategy Game']"
704,11737,"['Action', 'Fantasy', 'Mythology', 'School']"
705,37976,"['Comedy', 'Supernatural', 'Idols (Female)', 'Music']"
706,15315,"['Action', 'Comedy', 'Fantasy', 'Supernatural', 'Isekai']"
707,7647,"['Comedy', 'Romance']"
708,5781,"['Action', 'Comedy', 'Ecchi', 'Fantasy', 'Harem', 'Isekai', 'Mecha', 'School']"
709,14467,"['Action', 'Mystery', 'Supernatural', 'Super Power']"
710,6171,"['Action', 'Adventure', 'Supernatural', 'Martial Arts', 'Super Power']"
711,12893,"['Comedy', 'Gag Humor', 'School']"
712,10790,"['Action', 'Comedy', 'Ecchi', 'Supernatural', 'Harem']"
713,5365,"['Award Winning', 'Drama']"
714,27663,"['Sports', 'School']"
715,1842,"['Drama', 'Sports', 'Team Sports']"
716,21185,"['Sports', 'School']"
717,874,"['Adventure', 'Comedy', 'Drama', 'Fantasy', 'Isekai']"
718,30694,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Martial Arts', 'Super Power']"
719,6336,"['Action', 'Drama', 'Sci-Fi', 'Mecha', 'Military', 'Space']"
720,40540,"['Action', 'Adventure', 'Fantasy', 'Video Game']"
721,1566,"['Mystery', 'Sci-Fi', 'Adult Cast', 'Detective', 'Mecha', 'Military']"
