,anime_id,licensors
5368,6979,"['Funimation', 'Nozomi Entertainment']"
5369,6736,[]
5370,23341,[]
5371,31157,['Sentai Filmworks']
5372,17681,['Sentai Filmworks']
5373,10687,[]
5374,34649,[]
5375,1157,['ADV Films']
5376,37990,[]
5377,6987,[]
5378,40031,[]
5379,12437,[]
5380,35248,['Funimation']
5381,8367,[]
5382,8394,[]
5383,17205,['Funimation']
5384,34283,[]
5385,3036,['Hirameki International']
5386,22335,[]
5387,3223,[]
5388,34800,['Sentai Filmworks']
5389,2619,['Funimation']
5390,36755,[]
5391,2429,['Discotek Media']
5392,5583,[]
5393,10260,['Sentai Filmworks']
5394,22835,[]
5395,34552,[]
5396,928,[]
5397,8423,[]
5398,1780,"['Media Blasters', 'Kitty Media']"
5399,36492,[]
5400,16928,[]
5401,29758,"['Funimation', 'Crunchyroll']"
5402,41223,[]
5403,49297,[]
5404,39080,[]
5405,42307,['Funimation']
5406,30585,['Sentai Filmworks']
5407,41008,[]
5408,776,['ADV Films']
5409,26359,['Aniplex of America']
5410,734,['Media Blasters']
5411,34740,[]
5412,605,['Synch-Point']
5413,2497,"['ADV Films', 'Discotek Media']"
5414,50667,[]
5415,3888,['Critical Mass Video']
5416,6287,['Sentai Filmworks']
5417,39960,[]
5418,12499,[]
5419,533,['Geneon Entertainment USA']
5420,3286,['Media Blasters']
5421,49287,[]
5422,5031,['Sentai Filmworks']
5423,12581,[]
5424,2713,[]
5425,13517,[]
5426,6748,['Sentai Filmworks']
5427,10048,[]
5428,1048,['Geneon Entertainment USA']
5429,37045,[]
5430,35883,['Crunchyroll']
5431,2077,[]
5432,35029,[]
5433,3919,['Media Blasters']
5434,13731,[]
5435,184,"['ADV Films', 'Funimation']"
5436,50673,[]
5437,1040,[]
5438,10590,[]
5439,7144,[]
5440,3679,[]
5441,17491,[]
5442,40849,[]
5443,3305,[]
5444,17679,['Sentai Filmworks']
5445,1207,[]
5446,36692,['Discotek Media']
5447,10276,[]
5448,40075,[]
5449,347,['ADV Films']
5450,13863,[]
5451,37988,['Funimation']
5452,32301,[]
5453,5651,[]
5454,1837,['Sentai Filmworks']
5455,36037,['Funimation']
5456,3081,[]
5457,9598,[]
5458,40966,[]
5459,5529,"['4Kids Entertainment', 'Miramax Films']"
5460,49895,[]
5461,3636,[]
5462,36077,[]
5463,40315,[]
5464,32160,[]
5465,2176,[]
5466,1802,"['ADV Films', 'Nozomi Entertainment']"
5467,4607,['Kitty Media']
5468,904,['Funimation']
5469,40519,[]
5470,49487,[]
5471,14129,[]
5472,37184,[]
5473,13173,[]
5474,1843,[]
5475,2797,['Central Park Media']
5476,27363,[]
5477,41877,[]
5478,2210,[]
5479,11809,[]
5480,40733,['bilibili']
5481,3079,[]
5482,9970,[]
5483,3059,['Discotek Media']
5484,19257,['Sentai Filmworks']
5485,50274,[]
5486,9731,['VIZ Media']
5487,38026,[]
5488,32239,[]
5489,36431,[]
5490,35122,[]
5491,45620,['GKIDS']
5492,2200,[]
5493,37047,[]
5494,13283,[]
5495,2476,['Discotek Media']
5496,38037,[]
5497,5424,['Kitty Media']
5498,11807,[]
5499,30757,[]
5500,32039,['Funimation']
5501,48466,['Funimation']
5502,2352,['Adult Source Media']
5503,32878,"['Funimation', 'Crunchyroll']"
5504,36783,[]
5505,43483,[]
5506,20267,[]
5507,33240,[]
5508,7705,[]
5509,6122,['Kitty Media']
5510,1634,"['NuTech Digital', 'Kitty Media']"
5511,2965,['Nozomi Entertainment']
5512,11747,[]
5513,40389,[]
5514,49866,[]
5515,1957,['ADV Films']
5516,37771,[]
5517,10547,['Funimation']
5518,973,['Funimation']
5519,4476,[]
5520,2230,[]
5521,38265,[]
5522,38620,[]
5523,34522,[]
5524,39382,[]
5525,1270,"['Maiden Japan', 'Manga Entertainment']"
5526,49722,['Sentai Filmworks']
5527,3213,[]
5528,32267,[]
5529,910,['Maiden Japan']
5530,41884,[]
5531,40613,[]
5532,473,['Bandai Entertainment']
5533,37360,[]
5534,610,"['Sentai Filmworks', 'Geneon Entertainment USA']"
5535,17357,[]
5536,626,[]
5537,36895,[]
5538,50207,[]
5539,30845,[]
5540,2050,[]
5541,12367,['Sentai Filmworks']
5542,280,[]
5543,37438,['Sentai Filmworks']
5544,40873,[]
5545,36468,[]
5546,1978,[]
5547,1793,"['Central Park Media', 'Discotek Media']"
5548,1891,[]
5549,34753,['Funimation']
5550,36689,[]
5551,6920,['Marvel Entertainment']
5552,20757,[]
5553,1799,"['VIZ Media', 'Discotek Media']"
5554,37879,[]
5555,14145,[]
5556,1062,[]
5557,36956,[]
5558,40639,[]
5559,41918,[]
5560,11073,"['4Kids Entertainment', 'Warner Bros. Japan']"
5561,3437,[]
5562,12449,['Funimation']
5563,39471,[]
5564,43353,[]
5565,29705,[]
5566,10851,[]
5567,6293,[]
5568,39728,[]
5569,49335,[]
5570,3345,[]
5571,7739,['Sentai Filmworks']
5572,2818,[]
5573,24271,[]
5574,2570,[]
5575,42892,[]
5576,2586,[]
5577,4450,"['ADV Films', 'Funimation']"
5578,38467,[]
5579,8987,[]
5580,2938,[]
5581,36828,"['Discotek Media', 'Ponycan USA']"
5582,13169,[]
5583,39221,['Funimation']
5584,28713,[]
5585,3136,[]
5586,38810,[]
5587,14373,[]
5588,10014,[]
5589,7969,[]
5590,1041,[]
5591,10016,[]
5592,36148,[]
5593,4503,['ADV Films']
5594,28447,[]
5595,706,"['ADV Films', 'Funimation']"
5596,42898,[]
5597,10457,[]
5598,4876,[]
5599,729,[]
5600,31422,[]
5601,1706,"['Media Blasters', 'Discotek Media']"
5602,34543,['Sentai Filmworks']
5603,1572,"['Nozomi Entertainment', 'Media Blasters']"
5604,2032,[]
5605,8908,[]
5606,31400,[]
5607,21363,[]
5608,31318,['Sentai Filmworks']
5609,37860,[]
5610,38464,[]
5611,36992,[]
5612,1044,['Discotek Media']
5613,8062,[]
5614,40062,[]
5615,965,['Sentai Filmworks']
5616,37446,['Funimation']
5617,8120,[]
5618,9014,[]
5619,1166,['ADV Films']
5620,3641,['Sentai Filmworks']
5621,23989,[]
5622,1042,[]
5623,36914,[]
5624,921,[]
5625,2165,[]
5626,2955,['Media Blasters']
5627,33291,[]
5628,11769,[]
5629,825,[]
5630,2084,['Discotek Media']
5631,1129,['ADV Films']
5632,1599,"['Bandai Entertainment', 'Discotek Media']"
5633,9001,[]
5634,35522,[]
5635,28835,[]
5636,43793,[]
5637,6041,[]
5638,11997,[]
5639,3941,[]
5640,4124,[]
5641,1805,"['ADV Films', 'Media Blasters']"
5642,39063,['Funimation']
5643,163,['ADV Films']
5644,1085,['Geneon Entertainment USA']
5645,6312,['Sentai Filmworks']
5646,34453,[]
5647,3008,[]
5648,751,[]
5649,3203,[]
5650,1734,[]
5651,33102,[]
5652,2531,['Critical Mass Video']
5653,1635,['Media Blasters']
5654,38262,[]
5655,1130,['ADV Films']
5656,2789,['Hasbro']
5657,3668,[]
5658,5725,['Discotek Media']
5659,34246,[]
5660,771,[]
5661,367,[]
5662,14317,[]
5663,39799,['Sentai Filmworks']
5664,314,[]
5665,32376,[]
5666,8245,[]
5667,34550,[]
5668,47591,[]
5669,34899,[]
5670,40102,[]
5671,1433,"['AnimEigo', 'Discotek Media']"
5672,2620,[]
5673,8368,[]
5674,19569,['Kitty Media']
5675,16726,[]
5676,14277,[]
5677,7598,['Sentai Filmworks']
5678,37436,['Netflix']
5679,27567,[]
5680,1879,"['Discotek Media', 'Urban Vision']"
5681,33514,[]
5682,10219,[]
5683,38529,['Sentai Filmworks']
5684,15783,[]
5685,1795,"['ADV Films', 'Nozomi Entertainment']"
5686,33658,[]
5687,40587,[]
5688,423,[]
5689,32461,[]
5690,51068,[]
5691,31050,[]
5692,1329,['ADV Films']
5693,31105,[]
5694,4198,[]
5695,35827,[]
5696,1163,['ADV Films']
5697,29573,[]
5698,671,[]
5699,2811,['Discotek Media']
5700,36777,[]
5701,2106,"['Maiden Japan', 'Bandai Visual USA']"
5702,40254,[]
5703,38220,[]
5704,3754,[]
5705,4804,[]
5706,35251,[]
5707,375,"['ADV Films', 'Discotek Media']"
5708,622,[]
5709,40151,[]
5710,2038,[]
5711,50770,[]
5712,36729,[]
5713,34302,[]
5714,10549,[]
5715,159,['Geneon Entertainment USA']
5716,746,[]
5717,8361,[]
5718,6885,[]
5719,3579,[]
5720,2997,[]
5721,651,[]
5722,23305,[]
5723,40982,[]
5724,31919,[]
5725,19845,[]
5726,6741,[]
5727,2556,[]
5728,833,['ADV Films']
5729,864,[]
5730,909,['Bandai Entertainment']
5731,39846,[]
5732,42774,[]
5733,8250,[]
5734,9353,[]
5735,34244,[]
5736,16331,[]
5737,8366,[]
5738,10546,[]
5739,31883,[]
5740,49295,[]
5741,51616,[]
5742,42959,[]
5743,3335,[]
5744,10297,['Sentai Filmworks']
5745,336,[]
5746,4712,[]
5747,11349,[]
5748,39299,[]
5749,1262,"['AnimEigo', 'Manga Entertainment']"
5750,4910,"['VIZ Media', 'The Pokemon Company International']"
5751,24699,['Funimation']
5752,2819,['Saban Entertainment']
5753,1853,[]
5754,2998,[]
5755,44090,[]
5756,148,['ADV Films']
5757,40623,['Aniplex of America']
5758,2901,[]
5759,39963,[]
5760,48644,['Funimation']
5761,34776,[]
5762,1988,['Maiden Japan']
5763,9721,[]
5764,42324,[]
5765,1370,[]
5766,1774,"['Funimation', 'Geneon Entertainment USA']"
5767,39567,['Funimation']
5768,15883,['Sentai Filmworks']
5769,25567,['Sentai Filmworks']
5770,35183,[]
5771,2505,['JapanAnime']
5772,37247,[]
5773,38039,[]
5774,623,"['Media Blasters', 'NYAV Post']"
5775,6531,[]
5776,4071,[]
5777,42985,[]
5778,3501,[]
5779,41834,['Funimation']
5780,10916,['4Kids Entertainment']
5781,7708,[]
5782,38573,['Aniplex of America']
5783,13799,['The Pokemon Company International']
5784,9875,[]
5785,2988,['JapanAnime']
5786,40578,['Discotek Media']
5787,1785,['Critical Mass Video']
5788,6527,[]
5789,40394,[]
5790,22661,[]
5791,3686,[]
5792,38254,[]
5793,1208,['Discotek Media']
5794,9716,[]
5795,47614,[]
5796,1661,['Discotek Media']
5797,33834,['Funimation']
5798,50955,['Sentai Filmworks']
5799,48962,[]
5800,10924,[]
5801,41206,[]
5802,616,[]
5803,41462,[]
5804,39617,['Aniplex of America']
5805,32730,[]
5806,37036,['Ponycan USA']
5807,10338,[]
5808,51225,[]
5809,2703,[]
5810,40109,[]
5811,37858,[]
5812,26019,[]
5813,37966,['The Pokemon Company International']
5814,31448,[]
5815,3072,[]
5816,3011,[]
5817,36342,[]
5818,5178,"['Anchor Bay Films', 'Manga Entertainment']"
5819,31867,[]
5820,36525,['Sentai Filmworks']
5821,40924,['Aniplex of America']
5822,31070,[]
5823,34639,[]
5824,10592,[]
5825,1549,[]
5826,24531,['Sentai Filmworks']
5827,37185,[]
5828,39194,[]
5829,43697,['Netflix']
5830,378,['Geneon Entertainment USA']
5831,2288,['ADV Films']
5832,38835,[]
5833,20969,[]
5834,2815,[]
5835,33118,[]
5836,4469,[]
5837,17813,[]
5838,2560,['Nozomi Entertainment']
5839,14073,['Sentai Filmworks']
5840,29853,[]
5841,49338,[]
5842,204,"['ADV Films', 'Sentai Filmworks']"
5843,10917,['4Kids Entertainment']
5844,42976,[]
5845,1360,['JapanAnime']
5846,13253,[]
5847,40855,[]
5848,21497,['Funimation']
5849,41688,[]
5850,3759,[]
5851,1584,[]
5852,31168,['The Pokemon Company International']
5853,5273,[]
5854,496,['AnimEigo']
5855,10384,[]
5856,9005,[]
5857,40280,[]
5858,37893,[]
5859,2709,[]
5860,23439,[]
5861,37744,[]
5862,50678,[]
5863,50470,['Sentai Filmworks']
5864,2212,['Funimation']
5865,4191,[]
5866,19029,[]
5867,12963,[]
5868,3050,['Media Blasters']
5869,8648,[]
5870,32438,['Ponycan USA']
5871,6875,['Marvel Entertainment']
5872,3162,[]
5873,42224,[]
5874,36245,[]
5875,3401,[]
5876,646,['Bandai Entertainment']
5877,13159,[]
5878,17497,[]
5879,11031,['Kitty Media']
5880,24021,[]
5881,2281,['Saban Entertainment']
5882,30242,[]
5883,3015,['Sentai Filmworks']
5884,817,[]
5885,1153,"['ADV Films', 'Discotek Media']"
5886,34030,[]
5887,769,['ADV Films']
5888,34167,[]
5889,37089,[]
5890,3265,"['ADV Films', 'Sentai Filmworks']"
5891,3761,[]
5892,20965,['Sentai Filmworks']
5893,3707,[]
5894,41370,[]
5895,499,"['Central Park Media', 'Discotek Media']"
5896,38544,['Sentai Filmworks']
5897,679,['Manga Entertainment']
5898,40239,[]
5899,11005,['Media Blasters']
5900,1583,"['ADV Films', 'Funimation']"
5901,45783,['Sentai Filmworks']
5902,23433,[]
5903,2584,['Maiden Japan']
5904,1346,['AnimEigo']
5905,1822,['Geneon Entertainment USA']
5906,1235,['VIZ Media']
5907,29974,['Sentai Filmworks']
5908,1783,[]
5909,32190,[]
5910,8438,['The Pokemon Company International']
5911,49505,['GKIDS']
5912,881,[]
5913,41531,[]
5914,4810,['Sentai Filmworks']
5915,37223,[]
5916,4586,[]
5917,454,['Bandai Entertainment']
5918,21695,[]
5919,3281,[]
5920,1233,['ADV Films']
5921,9911,[]
5922,13937,[]
5923,555,['ADV Films']
5924,35135,['Funimation']
5925,2913,[]
5926,2172,[]
5927,41714,[]
5928,11635,[]
5929,13619,[]
5930,44067,[]
5931,27629,[]
5932,31710,['Funimation']
5933,3914,[]
5934,23579,[]
5935,36344,[]
5936,38091,['Sentai Filmworks']
5937,1169,"['Sentai Filmworks', 'Geneon Entertainment USA']"
5938,5953,[]
5939,3561,[]
5940,37292,[]
5941,6918,['Marvel Entertainment']
5942,3940,['Kitty Media']
5943,1236,[]
5944,2896,['JapanAnime']
5945,1296,"['Central Park Media', 'Discotek Media']"
5946,6726,[]
5947,36343,[]
5948,711,[]
5949,3271,[]
5950,9849,[]
5951,1161,['Central Park Media']
5952,49556,[]
5953,6234,[]
5954,51662,[]
5955,42422,[]
5956,48125,[]
5957,34032,[]
5958,49202,[]
5959,20995,['SoftCel Pictures']
5960,19953,[]
5961,32011,[]
5962,41659,[]
5963,33997,[]
5964,49275,[]
5965,2188,[]
5966,14685,[]
5967,9333,['Sentai Filmworks']
5968,3991,['Media Blasters']
5969,7540,['Funimation']
5970,2087,"['Directions', 'Discotek Media']"
5971,34529,[]
5972,37886,[]
5973,37021,[]
5974,1481,[]
5975,38779,[]
5976,27783,[]
5977,9673,[]
5978,50696,[]
5979,31790,[]
5980,40436,['Sentai Filmworks']
5981,445,['Media Blasters']
5982,31851,[]
5983,13139,[]
5984,5859,[]
5985,25117,[]
5986,13239,['Funimation']
5987,48577,[]
5988,2324,"['Central Park Media', 'Critical Mass Video']"
5989,38089,[]
5990,31736,['Funimation']
5991,38797,[]
5992,35347,[]
5993,51217,[]
5994,15539,[]
5995,1387,"['Central Park Media', 'Critical Mass Video']"
5996,43467,[]
5997,9737,['Funimation']
5998,34399,[]
5999,1468,['AnimEigo']
6000,1658,['Media Blasters']
6001,6686,[]
6002,1217,[]
6003,1277,['Media Blasters']
6004,3024,['Nozomi Entertainment']
6005,9638,[]
6006,29017,[]
6007,29868,[]
6008,1359,['Media Blasters']
6009,4713,[]
6010,52357,['Sentai Filmworks']
6011,37859,[]
6012,34492,[]
6013,5214,[]
6014,33865,[]
6015,29301,[]
6016,2039,[]
6017,9924,['Nozomi Entertainment']
6018,234,['Bandai Entertainment']
6019,31344,[]
6020,9883,['Discotek Media']
6021,30091,['Funimation']
6022,14995,[]
6023,31861,[]
6024,31221,[]
6025,24935,[]
6026,40659,[]
6027,612,[]
6028,32997,[]
6029,37362,[]
6030,38475,[]
6031,422,['Bandai Entertainment']
6032,41396,[]
6033,854,['Discotek Media']
6034,11465,[]
6035,39094,[]
6036,733,[]
6037,14647,[]
6038,2960,['JapanAnime']
6039,42803,[]
6040,10886,[]
6041,685,[]
6042,21067,[]
6043,38295,[]
6044,608,"['Funimation', 'Geneon Entertainment USA']"
6045,3302,['Kitty Media']
6046,8655,[]
6047,1591,['Media Blasters']
6048,2224,[]
6049,7761,[]
6050,808,['ADV Films']
6051,48627,[]
6052,23037,['Sentai Filmworks']
6053,9348,[]
6054,37589,[]
6055,7276,[]
6056,1165,['ADV Films']
6057,258,[]
6058,1768,['Bandai Entertainment']
6059,10770,[]
6060,37576,['Funimation']
6061,48791,[]
6062,4062,[]
6063,41439,[]
6064,12123,[]
6065,37564,[]
6066,39935,[]
6067,29511,[]
6068,30460,[]
6069,4508,[]
6070,31904,"['Discotek Media', 'Crunchyroll']"
6071,2155,[]
6072,2211,[]
6073,37272,[]
6074,13325,[]
6075,39191,[]
6076,18771,[]
6077,3077,[]
6078,41573,['Funimation']
6079,8026,[]
6080,31401,[]
6081,19103,[]
6082,2441,['NuTech Digital']
6083,2982,"['Central Park Media', 'Critical Mass Video']"
6084,33720,['Sentai Filmworks']
6085,17541,[]
6086,3101,['4Kids Entertainment']
6087,3858,['Saban Entertainment']
6088,2912,[]
6089,34392,[]
6090,17513,['Sentai Filmworks']
6091,3448,"['Discotek Media', 'Manga Entertainment']"
6092,40957,[]
6093,33455,[]
6094,27539,[]
6095,23079,['Sentai Filmworks']
6096,37422,['Crunchyroll']
6097,44071,[]
6098,48450,[]
6099,1892,[]
6100,8792,[]
6101,1544,"['Bandai Entertainment', 'Media Blasters', 'Bandai Visual USA']"
6102,18455,[]
6103,33138,[]
6104,2883,[]
6105,15313,[]
6106,3005,['Manga Entertainment']
6107,48890,[]
6108,2598,[]
6109,49733,[]
6110,35072,[]
6111,756,[]
6112,4342,[]
6113,32772,['Funimation']
6114,6246,[]
6115,37209,[]
6116,41785,[]
6117,38268,['Funimation']
6118,41332,[]
6119,3486,[]
6120,38035,[]
6121,24453,[]
6122,1380,['Funimation']
6123,32595,[]
6124,23363,[]
6125,32383,[]
6126,36784,[]
6127,37154,['Sentai Filmworks']
6128,1898,['Sentai Filmworks']
6129,28205,[]
6130,2267,"['ADV Films', 'Funimation']"
6131,1857,['Maiden Japan']
6132,2259,[]
6133,12223,[]
6134,20987,[]
6135,32946,[]
6136,41842,[]
6137,9310,[]
6138,366,"['Bandai Entertainment', 'Central Park Media']"
6139,2097,['Media Blasters']
6140,1189,['ADV Films']
6141,425,[]
6142,10359,[]
6143,1202,[]
6144,32511,[]
6145,37433,[]
6146,2870,['Kitty Media']
6147,32309,[]
6148,1704,"['Bandai Entertainment', 'Discotek Media']"
6149,40212,[]
6150,7377,[]
6151,6368,[]
6152,1276,['Media Blasters']
6153,33360,[]
6154,33024,['Sentai Filmworks']
6155,20589,[]
6156,1497,[]
6157,1838,[]
6158,29998,[]
6159,3248,[]
6160,13639,['Sentai Filmworks']
6161,43791,[]
6162,8635,[]
6163,4027,[]
6164,3752,[]
6165,33934,[]
6166,25877,[]
6167,40850,[]
6168,9968,[]
6169,37262,[]
6170,42514,[]
6171,39582,['Crunchyroll']
6172,21495,[]
6173,2999,[]
6174,7468,[]
6175,14875,['Funimation']
6176,24855,[]
6177,33201,[]
6178,968,[]
6179,838,['Central Park Media']
6180,2793,[]
6181,8017,[]
6182,11569,[]
6183,13287,"['Nozomi Entertainment', 'Bandai Entertainment']"
6184,10936,"['NIS America, Inc.']"
6185,8365,[]
6186,2973,['VIZ Media']
6187,49915,[]
6188,35592,[]
6189,4698,['Kitty Media']
6190,9706,[]
6191,1676,"['Media Blasters', 'Discotek Media']"
6192,31115,[]
6193,8705,['Funimation']
6194,26085,[]
6195,3403,['Media Blasters']
6196,24457,[]
6197,48684,[]
6198,2871,['Critical Mass Video']
6199,31652,[]
6200,33165,[]
6201,6148,[]
6202,40901,[]
6203,10513,[]
6204,799,[]
6205,337,['Tokyopop']
6206,24745,[]
6207,1918,['Geneon Entertainment USA']
6208,12677,[]
6209,40961,['Funimation']
6210,42506,[]
6211,36137,[]
6212,40806,[]
6213,943,[]
6214,43001,['Sentai Filmworks']
6215,11911,[]
6216,10792,[]
6217,3550,[]
6218,33393,[]
6219,11595,[]
6220,3999,[]
6221,1325,[]
6222,31593,[]
6223,2717,[]
6224,38038,[]
6225,818,['ADV Films']
6226,8241,['Media Blasters']
6227,35781,[]
6228,38163,[]
6229,36995,[]
6230,27741,['Funimation']
6231,1660,['Media Blasters']
6232,3071,[]
6233,42176,[]
6234,3622,[]
6235,24851,[]
6236,1280,['ADV Films']
6237,2325,[]
6238,2071,['Discotek Media']
6239,5369,[]
6240,40167,[]
6241,38006,['Sentai Filmworks']
6242,346,[]
6243,7619,[]
6244,10845,[]
6245,12961,[]
6246,3227,[]
6247,7266,[]
6248,49627,[]
6249,31793,[]
6250,581,['Central Park Media']
6251,1672,[]
6252,7083,[]
6253,49869,[]
6254,24713,[]
6255,2624,[]
6256,8339,[]
6257,2332,['ADV Films']
6258,34734,[]
6259,3836,[]
6260,6385,[]
6261,40783,['Funimation']
6262,17397,[]
6263,9328,[]
6264,50192,[]
6265,34723,[]
6266,32993,['Funimation']
6267,40880,[]
6268,39987,['Funimation']
6269,1185,"['Discotek Media', 'Geneon Entertainment USA']"
6270,7308,[]
6271,2757,[]
6272,1070,[]
6273,31143,[]
6274,15819,[]
6275,30100,[]
6276,1403,[]
6277,38742,[]
6278,38798,[]
6279,14663,[]
6280,6909,[]
6281,913,[]
6282,35206,[]
6283,33697,[]
6284,37992,[]
6285,6705,['Sentai Filmworks']
6286,12343,"['ADV Films', 'Nozomi Entertainment']"
6287,3602,['Discotek Media']
6288,24357,[]
6289,3840,['Maiden Japan']
6290,624,['Media Blasters']
6291,3734,[]
6292,31109,['Funimation']
6293,34903,[]
6294,11763,['Funimation']
6295,33993,[]
6296,35346,['Crunchyroll']
6297,49550,[]
6298,15133,['Media Blasters']
6299,30137,['Discotek Media']
6300,31518,[]
6301,718,['Media Blasters']
6302,48880,[]
6303,2694,[]
6304,36109,[]
6305,426,['Urban Vision']
6306,4075,[]
6307,6890,[]
6308,2911,['ADV Films']
6309,7591,[]
6310,2766,[]
6311,48698,[]
6312,12699,[]
6313,34383,[]
6314,920,['ADV Films']
6315,33462,[]
6316,3058,"['Media Blasters', 'Kitty Media']"
6317,5688,[]
6318,18653,[]
6319,6463,[]
6320,69,['Sentai Filmworks']
6321,32947,['Discotek Media']
6322,6986,[]
6323,12373,[]
6324,33985,[]
6325,22119,[]
6326,3962,[]
6327,2060,['Central Park Media']
6328,38918,[]
6329,46604,['Funimation']
6330,17573,[]
6331,2715,['Geneon Entertainment USA']
6332,2617,[]
6333,14045,[]
6334,2090,['Manga Entertainment']
6335,2255,['Discotek Media']
6336,32359,[]
6337,841,"['ADV Films', 'Sentai Filmworks']"
6338,12921,[]
6339,15781,[]
6340,3394,[]
6341,21027,[]
6342,18039,[]
6343,31740,[]
6344,5743,[]
6345,27907,[]
6346,35204,[]
6347,28207,[]
6348,4714,[]
6349,24273,[]
6350,38419,[]
6351,3964,[]
6352,4361,[]
6353,34535,[]
6354,6069,[]
6355,36051,[]
6356,3418,[]
6357,599,[]
6358,4209,['Media Blasters']
6359,31631,['Funimation']
6360,31387,[]
6361,33741,[]
6362,2010,[]
6363,51371,[]
6364,33795,[]
6365,48956,[]
6366,14333,[]
6367,24317,[]
6368,35334,['Sentai Filmworks']
6369,49396,[]
6370,614,[]
6371,13231,['Nelvana']
6372,1685,['Hasbro']
6373,16169,[]
6374,1055,['Media Blasters']
6375,34337,[]
6376,31608,[]
6377,48492,['Funimation']
6378,34959,[]
6379,32954,['Sentai Filmworks']
6380,42571,[]
6381,9782,['Sentai Filmworks']
6382,19575,[]
6383,49939,[]
6384,23831,[]
6385,2040,[]
6386,30128,[]
6387,28257,[]
6388,1178,['Central Park Media']
6389,36461,[]
6390,48830,[]
6391,2716,[]
6392,7740,['Media Blasters']
6393,3116,[]
6394,1298,"['Central Park Media', 'Discotek Media']"
6395,5644,[]
6396,6657,[]
6397,2067,['Nozomi Entertainment']
6398,27417,[]
6399,21393,[]
6400,3196,[]
6401,1893,[]
6402,6303,[]
6403,36876,[]
6404,36943,[]
6405,1994,[]
6406,33889,['Funimation']
6407,5427,[]
6408,36790,[]
6409,783,['AN Entertainment']
6410,32543,[]
6411,15839,[]
6412,37555,[]
6413,34467,[]
6414,3324,"['Media Blasters', 'Kitty Media']"
6415,32608,['Funimation']
6416,3488,[]
6417,34168,[]
6418,29035,[]
6419,1806,[]
6420,42832,[]
6421,2163,['Bandai Entertainment']
6422,33027,['VIZ Media']
6423,3807,[]
6424,39836,[]
6425,14661,[]
6426,36566,[]
6427,36027,['Funimation']
6428,8228,[]
6429,559,['Sentai Filmworks']
6430,1263,['Kitty Media']
6431,46701,[]
6432,2916,[]
6433,38749,['Crunchyroll']
6434,33661,[]
6435,5992,[]
6436,39419,[]
6437,37264,[]
6438,2353,[]
6439,669,['Media Blasters']
6440,18391,[]
6441,48862,[]
6442,37657,['Sentai Filmworks']
